RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
     2, 41652,2019, 1, 2,    20.40,     3.40, -9999.00, -9999.00,     0.00
     3, 41652,2019, 1, 3,    21.20,     3.60, -9999.00, -9999.00,     0.00
     4, 41652,2019, 1, 4,    16.50,     6.00, -9999.00, -9999.00,     0.00
     5, 41652,2019, 1, 5,    12.00,     7.50, -9999.00, -9999.00,     0.00
     6, 41652,2019, 1, 6,    20.20,     6.00, -9999.00, -9999.00,     0.00
     7, 41652,2019, 1, 7,    10.00,     5.00, -9999.00, -9999.00,     0.00
     8, 41652,2019, 1, 8,    19.50,     3.50, -9999.00, -9999.00,     0.00
     9, 41652,2019, 1, 9,    20.40,     4.20, -9999.00, -9999.00,     0.00
    10, 41652,2019, 1,10,    19.20,     5.20, -9999.00, -9999.00,     0.00
    11, 41652,2019, 1,11,    20.00,    10.00, -9999.00, -9999.00,     0.00
    12, 41652,2019, 1,12,    19.00,     8.20, -9999.00, -9999.00,     0.00
    13, 41652,2019, 1,13,    19.00,     4.50, -9999.00, -9999.00,     0.00
    14, 41652,2019, 1,14,    18.70,     4.00, -9999.00, -9999.00,     0.00
    15, 41652,2019, 1,15,    18.50,     3.40, -9999.00, -9999.00,     0.00
    16, 41652,2019, 1,16,    21.00,     3.70, -9999.00, -9999.00,     0.00
    17, 41652,2019, 1,17,    21.50,     3.20, -9999.00, -9999.00,     0.00
    18, 41652,2019, 1,18,    20.30,     3.50, -9999.00, -9999.00,     0.00
    19, 41652,2019, 1,19,    21.40,     4.50, -9999.00, -9999.00,     0.00
    20, 41652,2019, 1,20,    20.50,     7.10, -9999.00, -9999.00,     0.00
    21, 41652,2019, 1,21,    17.50,     6.60, -9999.00, -9999.00,     0.00
    22, 41652,2019, 1,22,    21.00,     6.00, -9999.00, -9999.00,     0.00
    23, 41652,2019, 1,23,    16.30,     7.00, -9999.00, -9999.00,     0.00
    24, 41652,2019, 1,24,    16.50,     6.50, -9999.00, -9999.00,     0.00
    25, 41652,2019, 1,25,    18.50,     6.00, -9999.00, -9999.00,     0.00
    26, 41652,2019, 1,26,    17.50,     5.00, -9999.00, -9999.00,     0.00
    27, 41652,2019, 1,27,    19.00,     5.80, -9999.00, -9999.00,     0.00
    28, 41652,2019, 1,28,    20.50,     4.80, -9999.00, -9999.00,     0.00
    29, 41652,2019, 1,29,    20.50,     4.40, -9999.00, -9999.00,     0.00
    30, 41652,2019, 1,30,    13.70,     6.40, -9999.00, -9999.00,     0.00
    31, 41652,2019, 1,31,    15.50,     6.80, -9999.00, -9999.00,     3.00
    32, 41652,2019, 2, 1,    20.20,     4.50, -9999.00, -9999.00,     0.00
    33, 41652,2019, 2, 2,    20.40,     5.50, -9999.00, -9999.00,     0.00
    34, 41652,2019, 2, 3,    22.40,     5.50, -9999.00, -9999.00,     0.00
    35, 41652,2019, 2, 4,    22.20,     5.70, -9999.00, -9999.00,     0.00
    36, 41652,2019, 2, 5,    22.40,     6.30, -9999.00, -9999.00,     0.00
    37, 41652,2019, 2, 6,    20.70,     7.00, -9999.00, -9999.00,     0.00
    38, 41652,2019, 2, 7,    18.20,     7.00, -9999.00, -9999.00,     0.00
    39, 41652,2019, 2, 8,    18.00,     4.50, -9999.00, -9999.00,     0.00
    40, 41652,2019, 2, 9,    21.80,     4.80, -9999.00, -9999.00,     0.00
    41, 41652,2019, 2,10,    20.60,     5.80, -9999.00, -9999.00,     0.00
    42, 41652,2019, 2,11,    21.20,     7.00, -9999.00, -9999.00,     0.00
    43, 41652,2019, 2,12,    22.50,     8.70, -9999.00, -9999.00,     0.00
    44, 41652,2019, 2,13,    21.50,     8.80, -9999.00, -9999.00,     0.00
    45, 41652,2019, 2,14,    22.00,    11.20, -9999.00, -9999.00,     0.00
    46, 41652,2019, 2,15,    21.80,     9.60, -9999.00, -9999.00,     0.00
    47, 41652,2019, 2,16,    23.10,     8.60, -9999.00, -9999.00,     0.00
    48, 41652,2019, 2,17,    23.40,     9.60, -9999.00, -9999.00,     0.00
    49, 41652,2019, 2,18,    20.00,    10.60, -9999.00, -9999.00,     0.00
    50, 41652,2019, 2,19,    19.00,     7.50, -9999.00, -9999.00,     3.50
    51, 41652,2019, 2,20,    13.20,     8.00, -9999.00, -9999.00,     2.50
    52, 41652,2019, 2,21,    20.00,     7.50, -9999.00, -9999.00,    14.50
    53, 41652,2019, 2,22,    21.50,     8.00, -9999.00, -9999.00,     0.00
    54, 41652,2019, 2,23,    22.50,     8.40, -9999.00, -9999.00,     0.00
    55, 41652,2019, 2,24,    24.50,     8.30, -9999.00, -9999.00,     0.00
    56, 41652,2019, 2,25,    24.50,     8.50, -9999.00, -9999.00,     0.00
    57, 41652,2019, 2,26,    23.00,     8.00, -9999.00, -9999.00,     0.00
    58, 41652,2019, 2,27,    21.00,     9.50, -9999.00, -9999.00,     0.00
    59, 41652,2019, 2,28,    21.50,     9.80, -9999.00, -9999.00,     0.00
    60, 41652,2019, 3, 1,    16.10,     9.60, -9999.00, -9999.00,     0.00
    61, 41652,2019, 3, 2,    12.40,    10.70, -9999.00, -9999.00,     5.00
    62, 41652,2019, 3, 3,    17.50,    10.10, -9999.00, -9999.00,     2.00
    63, 41652,2019, 3, 4,    22.00,     9.60, -9999.00, -9999.00,     0.00
    64, 41652,2019, 3, 5,    23.60,    10.40, -9999.00, -9999.00,     0.00
    65, 41652,2019, 3, 6,    25.50,    10.40, -9999.00, -9999.00,     0.00
    66, 41652,2019, 3, 7,    26.00,    10.80, -9999.00, -9999.00,     0.00
    67, 41652,2019, 3, 8,    23.00,    12.80, -9999.00, -9999.00,     0.00
    68, 41652,2019, 3, 9,    25.00,     9.80, -9999.00, -9999.00,     0.00
    69, 41652,2019, 3,10,    23.20,    10.50, -9999.00, -9999.00,     0.00
    70, 41652,2019, 3,11,    20.00,    10.00, -9999.00, -9999.00,    18.00
    71, 41652,2019, 3,12,    22.00,    10.50, -9999.00, -9999.00,     0.00
    72, 41652,2019, 3,13,    24.00,    11.50, -9999.00, -9999.00,     3.00
    73, 41652,2019, 3,14,    24.00,    11.00, -9999.00, -9999.00,     0.00
    74, 41652,2019, 3,15,    25.00,    10.70, -9999.00, -9999.00,     0.00
    75, 41652,2019, 3,16,    26.30,    11.80, -9999.00, -9999.00,     0.00
    76, 41652,2019, 3,17,    27.40,    12.30, -9999.00, -9999.00,     0.00
    77, 41652,2019, 3,18,    25.50,    13.00, -9999.00, -9999.00,     0.00
    78, 41652,2019, 3,19,    28.20,    13.60, -9999.00, -9999.00,     0.00
    79, 41652,2019, 3,20,    26.20,    13.50, -9999.00, -9999.00,     0.00
    80, 41652,2019, 3,21,    27.30,    13.70, -9999.00, -9999.00,     0.00
    81, 41652,2019, 3,22,    28.50,    15.00, -9999.00, -9999.00,     0.00
    82, 41652,2019, 3,23,    27.50,    15.50, -9999.00, -9999.00,     0.00
    83, 41652,2019, 3,24,    27.00,    14.80, -9999.00, -9999.00,     2.00
    84, 41652,2019, 3,25,    29.50,    15.50, -9999.00, -9999.00,     6.00
    85, 41652,2019, 3,26,    31.50,    16.50, -9999.00, -9999.00,     0.00
    86, 41652,2019, 3,27,    32.00,    16.40, -9999.00, -9999.00,     0.00
    87, 41652,2019, 3,28,    33.00,    15.80, -9999.00, -9999.00,     0.00
    88, 41652,2019, 3,29,    31.00,    16.60, -9999.00, -9999.00,     0.00
    89, 41652,2019, 3,30,    36.50,    18.80, -9999.00, -9999.00,     0.00
    90, 41652,2019, 3,31,    34.50,    18.80, -9999.00, -9999.00,     0.00
    91, 41652,2019, 4, 1,    34.50,    17.60, -9999.00, -9999.00,     0.00
    92, 41652,2019, 4, 2,    36.00,    21.00, -9999.00, -9999.00,     0.00
    93, 41652,2019, 4, 3,    36.40,    21.20, -9999.00, -9999.00,     0.00
    94, 41652,2019, 4, 4,    36.70,    20.40, -9999.00, -9999.00,     0.00
    95, 41652,2019, 4, 5,    38.00,    19.70, -9999.00, -9999.00,     0.00
    96, 41652,2019, 4, 6,    38.50,    20.40, -9999.00, -9999.00,     0.00
    97, 41652,2019, 4, 7,    39.00,    21.30, -9999.00, -9999.00,     0.00
    98, 41652,2019, 4, 8,    36.00,    20.10, -9999.00, -9999.00,     0.00
    99, 41652,2019, 4, 9,    37.00,    21.20, -9999.00, -9999.00,     0.00
   100, 41652,2019, 4,10,    35.50,    20.70, -9999.00, -9999.00,     0.00
   101, 41652,2019, 4,11,    35.50,    22.00, -9999.00, -9999.00,     4.00
   102, 41652,2019, 4,12,    30.50,    20.40, -9999.00, -9999.00,   134.40
   103, 41652,2019, 4,13,    31.60,    20.40, -9999.00, -9999.00,     4.40
   104, 41652,2019, 4,14,    32.40,    20.30, -9999.00, -9999.00,     4.40
   105, 41652,2019, 4,15,    26.10,    17.00, -9999.00, -9999.00,    17.00
   106, 41652,2019, 4,16,    26.70,    15.00, -9999.00, -9999.00,    40.00
   107, 41652,2019, 4,17,    24.50,    14.20, -9999.00, -9999.00,    20.00
   108, 41652,2019, 4,18,    28.70,    17.30, -9999.00, -9999.00,     0.00
   109, 41652,2019, 4,19,    32.00,    17.00, -9999.00, -9999.00,     0.00
   110, 41652,2019, 4,20,    36.00,    17.20, -9999.00, -9999.00,     0.00
   111, 41652,2019, 4,21,    37.00,    17.30, -9999.00, -9999.00,     0.00
   112, 41652,2019, 4,22,    39.50,    20.00, -9999.00, -9999.00,     0.00
   113, 41652,2019, 4,23,    42.50,    21.50, -9999.00, -9999.00,     0.00
   114, 41652,2019, 4,24,    33.50,    23.50, -9999.00, -9999.00,     0.00
   115, 41652,2019, 4,25,    36.00,    22.50, -9999.00, -9999.00,     0.00
   116, 41652,2019, 4,26,    35.80,    23.00, -9999.00, -9999.00,     0.00
   117, 41652,2019, 4,27,    38.00,    23.50, -9999.00, -9999.00,     0.00
   118, 41652,2019, 4,28,    39.00,    23.00, -9999.00, -9999.00,     0.00
   119, 41652,2019, 4,29,    40.00,    22.80, -9999.00, -9999.00,     0.00
   120, 41652,2019, 4,30,    38.50,    25.50, -9999.00, -9999.00,     0.00
   121, 41652,2019, 5, 1,    33.00,    24.00, -9999.00, -9999.00,     0.00
   122, 41652,2019, 5, 2,    37.50,    23.70, -9999.00, -9999.00,     0.00
   123, 41652,2019, 5, 3,    36.40,    24.00, -9999.00, -9999.00,     0.00
   124, 41652,2019, 5, 4,    39.40,    21.50, -9999.00, -9999.00,     0.00
   125, 41652,2019, 5, 5,    40.80,    22.00, -9999.00, -9999.00,     0.00
   126, 41652,2019, 5, 6,    42.30,    21.00, -9999.00, -9999.00,     0.00
   127, 41652,2019, 5, 7,    45.20,    22.50, -9999.00, -9999.00,     0.00
   128, 41652,2019, 5, 8,    43.50,    25.00, -9999.00, -9999.00,     0.00
   129, 41652,2019, 5, 9,    42.00,    26.50, -9999.00, -9999.00,     0.00
   130, 41652,2019, 5,10,    40.20,    28.00, -9999.00, -9999.00,     0.00
   131, 41652,2019, 5,11,    36.40,    26.70, -9999.00, -9999.00,     7.00
   132, 41652,2019, 5,12,    38.60,    23.50, -9999.00, -9999.00,     5.80
   133, 41652,2019, 5,13,    40.50,    24.70, -9999.00, -9999.00,     0.00
   134, 41652,2019, 5,14,    35.10,    23.50, -9999.00, -9999.00,    14.00
   135, 41652,2019, 5,15,    34.60,    21.00, -9999.00, -9999.00,     8.00
   136, 41652,2019, 5,16,    35.10,    23.20, -9999.00, -9999.00,     0.00
   137, 41652,2019, 5,17,    33.20,    20.00, -9999.00, -9999.00,    35.00
   138, 41652,2019, 5,18,    33.50,    23.20, -9999.00, -9999.00,     0.00
   139, 41652,2019, 5,19,    38.50,    22.50, -9999.00, -9999.00,     0.00
   140, 41652,2019, 5,20,    37.50,    25.00, -9999.00, -9999.00,     0.00
   141, 41652,2019, 5,21,    38.00,    24.00, -9999.00, -9999.00,     0.00
   142, 41652,2019, 5,22,    40.50,    24.20, -9999.00, -9999.00,     0.00
   143, 41652,2019, 5,23,    38.50,    23.50, -9999.00, -9999.00,     1.00
   144, 41652,2019, 5,24,    36.50,    23.70, -9999.00, -9999.00,     7.00
   145, 41652,2019, 5,25,    37.00,    24.50, -9999.00, -9999.00,     0.00
   146, 41652,2019, 5,26,    38.50,    24.60, -9999.00, -9999.00,     0.00
   147, 41652,2019, 5,27,    40.20,    24.80, -9999.00, -9999.00,     0.00
   148, 41652,2019, 5,28,    43.50,    26.00, -9999.00, -9999.00,     0.00
   149, 41652,2019, 5,29,    45.00,    26.50, -9999.00, -9999.00,     0.00
   150, 41652,2019, 5,30,    44.80,    25.40, -9999.00, -9999.00,     0.00
   151, 41652,2019, 5,31,    45.00,    25.00, -9999.00, -9999.00,     0.00
   152, 41652,2019, 6, 1,    45.00,    25.00, -9999.00, -9999.00,     0.00
   153, 41652,2019, 6, 2,    48.00,    27.00, -9999.00, -9999.00,     0.00
   154, 41652,2019, 6, 3,    47.50,    28.50, -9999.00, -9999.00,     0.00
   155, 41652,2019, 6, 4,    41.30,    29.50, -9999.00, -9999.00,     0.00
   156, 41652,2019, 6, 5,    41.40,    27.80, -9999.00, -9999.00,     0.00
