RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
     2, 41620,2019, 1, 2,    16.00,     5.00, -9999.00, -9999.00,     0.00
     3, 41620,2019, 1, 3,    16.50,     2.00, -9999.00, -9999.00,     0.00
     4, 41620,2019, 1, 4,     9.50,     1.00, -9999.00, -9999.00,     0.00
     5, 41620,2019, 1, 5,    11.50,     3.00, -9999.00, -9999.00,     0.00
     6, 41620,2019, 1, 6,    14.50,     1.00, -9999.00, -9999.00,     0.00
     7, 41620,2019, 1, 7,     7.00,     2.50, -9999.00, -9999.00,     0.00
     8, 41620,2019, 1, 8,    14.50,     0.50, -9999.00, -9999.00,     0.00
     9, 41620,2019, 1, 9,    17.50,     0.00, -9999.00, -9999.00,     0.00
    10, 41620,2019, 1,10,    16.50,     0.50, -9999.00, -9999.00,     0.00
    11, 41620,2019, 1,11,    13.50,     0.00, -9999.00, -9999.00,     0.00
    12, 41620,2019, 1,12,    13.00,     0.00, -9999.00, -9999.00,     0.00
    13, 41620,2019, 1,13,    13.00,    -1.00, -9999.00, -9999.00,     0.00
    14, 41620,2019, 1,14,    17.00,    -1.00, -9999.00, -9999.00,     0.00
    15, 41620,2019, 1,15,    21.50,    -1.00, -9999.00, -9999.00,     0.00
    16, 41620,2019, 1,16,    21.00,     0.50, -9999.00, -9999.00,     0.00
    17, 41620,2019, 1,17,    19.50,     0.50, -9999.00, -9999.00,     0.00
    18, 41620,2019, 1,18,    16.00,     1.00, -9999.00, -9999.00,     0.00
    19, 41620,2019, 1,19,    12.50,     1.00, -9999.00, -9999.00,     0.00
    20, 41620,2019, 1,20,     8.50,     2.00, -9999.00, -9999.00,     0.00
    21, 41620,2019, 1,21,    11.00,     2.00, -9999.00, -9999.00,     0.00
    22, 41620,2019, 1,22,    10.00,    -2.00, -9999.00, -9999.00,     0.00
    23, 41620,2019, 1,23,    10.50,    -1.50, -9999.00, -9999.00,     0.00
    24, 41620,2019, 1,24,    11.00,    -1.50, -9999.00, -9999.00,     0.00
    25, 41620,2019, 1,25,    11.50,    -1.50, -9999.00, -9999.00,     0.00
    26, 41620,2019, 1,26,    11.00,    -2.00, -9999.00, -9999.00,     0.00
    27, 41620,2019, 1,27,    12.50,    -2.00, -9999.00, -9999.00,     0.00
    28, 41620,2019, 1,28,    15.50,     0.00, -9999.00, -9999.00,     0.00
    29, 41620,2019, 1,29,    16.00,     0.50, -9999.00, -9999.00,     0.00
    30, 41620,2019, 1,30,     7.00,     1.00, -9999.00, -9999.00,     0.00
    31, 41620,2019, 1,31,     5.00,     0.50, -9999.00, -9999.00,     0.00
    32, 41620,2019, 2, 1,    10.00,     0.00, -9999.00, -9999.00,     0.00
    33, 41620,2019, 2, 2,    12.00,     0.00, -9999.00, -9999.00,     0.00
    34, 41620,2019, 2, 3,    16.00,     1.00, -9999.00, -9999.00,     0.00
    35, 41620,2019, 2, 4,    13.00,     2.50, -9999.00, -9999.00,     0.00
    36, 41620,2019, 2, 5,    11.00,     3.00, -9999.00, -9999.00,     0.00
    37, 41620,2019, 2, 6,     7.50,     2.00, -9999.00, -9999.00,     0.00
    38, 41620,2019, 2, 7,    10.00,    -2.00, -9999.00, -9999.00,     0.00
    39, 41620,2019, 2, 8,    11.00,    -2.50, -9999.00, -9999.00,     0.00
    40, 41620,2019, 2, 9,    16.50,    -2.00, -9999.00, -9999.00,     0.00
    41, 41620,2019, 2,10,    16.00,     1.50, -9999.00, -9999.00,     0.00
    42, 41620,2019, 2,11,    15.00,     2.00, -9999.00, -9999.00,     0.00
    43, 41620,2019, 2,12,     9.00,     4.00, -9999.00, -9999.00,     3.00
    44, 41620,2019, 2,13,    12.50,     3.00, -9999.00, -9999.00,     3.00
    45, 41620,2019, 2,14,    12.50,     4.00, -9999.00, -9999.00,     2.00
    46, 41620,2019, 2,15,    13.00,    -0.50, -9999.00, -9999.00,     0.00
    47, 41620,2019, 2,16,    15.50,     1.50, -9999.00, -9999.00,     0.00
    48, 41620,2019, 2,17,    11.00,     2.00, -9999.00, -9999.00,     0.00
    49, 41620,2019, 2,18,    12.00,     2.00, -9999.00, -9999.00,     0.00
    50, 41620,2019, 2,19,     8.50,    -0.50, -9999.00, -9999.00,     0.00
    51, 41620,2019, 2,20,     6.00,     0.50, -9999.00, -9999.00,     4.00
    52, 41620,2019, 2,21,    11.00,    -0.50, -9999.00, -9999.00,    12.00
    53, 41620,2019, 2,22,    13.00,    -1.50, -9999.00, -9999.00,     0.00
