RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
     2, 41576,2019, 1, 2,    19.00,     4.70, -9999.00, -9999.00,     0.30
     3, 41576,2019, 1, 3,    21.20,     4.40, -9999.00, -9999.00,     0.00
     4, 41576,2019, 1, 4,    16.50,     5.00, -9999.00, -9999.00,     0.00
     5, 41576,2019, 1, 5,    10.00,     7.50, -9999.00, -9999.00,     6.00
     6, 41576,2019, 1, 6,    17.50,     5.30, -9999.00, -9999.00,     0.00
     7, 41576,2019, 1, 7,    10.00,     6.00, -9999.00, -9999.00,     0.00
     8, 41576,2019, 1, 8,    19.00,     3.80, -9999.00, -9999.00,     0.00
     9, 41576,2019, 1, 9,    21.90,     4.40, -9999.00, -9999.00,     0.00
    10, 41576,2019, 1,10,    16.70,     4.40, -9999.00, -9999.00,     0.00
    11, 41576,2019, 1,11,    19.20,    10.00, -9999.00, -9999.00,     0.00
    12, 41576,2019, 1,12,    16.20,     8.10, -9999.00, -9999.00,     0.40
    13, 41576,2019, 1,13,    18.10,     5.00, -9999.00, -9999.00,     2.20
    14, 41576,2019, 1,14,    20.10,     3.80, -9999.00, -9999.00,     0.00
    15, 41576,2019, 1,15,    20.80,     3.80, -9999.00, -9999.00,     0.00
    16, 41576,2019, 1,16,    17.80,     4.70, -9999.00, -9999.00,     0.00
    17, 41576,2019, 1,17,    22.80,     2.50, -9999.00, -9999.00,     0.00
    18, 41576,2019, 1,18,    18.50,     3.80, -9999.00, -9999.00,     0.00
    19, 41576,2019, 1,19,    22.10,     5.50, -9999.00, -9999.00,     0.00
    20, 41576,2019, 1,20,    17.20,     7.80, -9999.00, -9999.00,     0.00
    21, 41576,2019, 1,21,    13.10,     9.00, -9999.00, -9999.00,    29.00
    22, 41576,2019, 1,22,    12.00,     8.60, -9999.00, -9999.00,    25.40
    23, 41576,2019, 1,23,    18.30,     5.50, -9999.00, -9999.00,    10.10
    24, 41576,2019, 1,24,    18.50,     3.80, -9999.00, -9999.00,     0.00
    25, 41576,2019, 1,25,    17.20,     3.60, -9999.00, -9999.00,     0.00
    26, 41576,2019, 1,26,    19.00,     2.70, -9999.00, -9999.00,     0.00
    27, 41576,2019, 1,27,    18.50,     3.30, -9999.00, -9999.00,     0.00
    28, 41576,2019, 1,28,    20.10,     2.50, -9999.00, -9999.00,     0.00
    29, 41576,2019, 1,29,    19.50,     2.50, -9999.00, -9999.00,     0.00
    30, 41576,2019, 1,30,    15.30,     2.70, -9999.00, -9999.00,     0.00
    31, 41576,2019, 1,31,    14.20,     8.60, -9999.00, -9999.00,     4.20
    32, 41576,2019, 2, 1,    16.80,     8.60, -9999.00, -9999.00,    29.60
    33, 41576,2019, 2, 2,    21.70,     6.40, -9999.00, -9999.00,     0.00
    34, 41576,2019, 2, 3,    23.20,     7.20, -9999.00, -9999.00,     0.00
    35, 41576,2019, 2, 4,    20.20,     7.20, -9999.00, -9999.00,     0.00
    36, 41576,2019, 2, 5,    21.10,     7.80, -9999.00, -9999.00,     0.00
    37, 41576,2019, 2, 6,    18.10,     9.70, -9999.00, -9999.00,     1.50
    38, 41576,2019, 2, 7,    14.10,     9.20, -9999.00, -9999.00,     2.90
    39, 41576,2019, 2, 8,    18.20,     7.80, -9999.00, -9999.00,    30.50
    40, 41576,2019, 2, 9,    21.00,     5.80, -9999.00, -9999.00,     0.00
    41, 41576,2019, 2,10,    21.20,     6.70, -9999.00, -9999.00,     0.00
    42, 41576,2019, 2,11,    22.50,     7.80, -9999.00, -9999.00,     0.00
    43, 41576,2019, 2,12,    18.10,     7.80, -9999.00, -9999.00,     0.00
    44, 41576,2019, 2,13,    18.50,     9.70, -9999.00, -9999.00,     0.00
    45, 41576,2019, 2,14,    13.50,     9.40, -9999.00, -9999.00,    20.00
    46, 41576,2019, 2,15,    20.70,     9.70, -9999.00, -9999.00,     8.80
