RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
     2, 41574,2019, 1, 2,     5.00,    -2.20, -9999.00, -9999.00,    11.00
     3, 41574,2019, 1, 3,    11.50,    -3.80, -9999.00, -9999.00,     1.00
     4, 41574,2019, 1, 4,     8.50,    -3.20, -9999.00, -9999.00,     0.00
     5, 41574,2019, 1, 5,     3.00,    -1.00, -9999.00, -9999.00,    11.00
     6, 41574,2019, 1, 6,     7.40,    -3.20, -9999.00, -9999.00,     3.60
     7, 41574,2019, 1, 7,     1.00,    -3.00, -9999.00, -9999.00,     0.00
     8, 41574,2019, 1, 8,     9.50,    -3.20, -9999.00, -9999.00,     0.00
     9, 41574,2019, 1, 9,    12.00,    -2.80, -9999.00, -9999.00,     0.00
    10, 41574,2019, 1,10,    12.00,    -2.60, -9999.00, -9999.00,     0.00
    11, 41574,2019, 1,11,     9.00,     3.50, -9999.00, -9999.00,     0.50
    12, 41574,2019, 1,12,     4.00,     3.00, -9999.00, -9999.00,     5.00
    13, 41574,2019, 1,13,     7.00,    -0.50, -9999.00, -9999.00,     9.30
    14, 41574,2019, 1,14,     9.00,    -5.00, -9999.00, -9999.00,     0.00
    15, 41574,2019, 1,15,    14.50,    -5.80, -9999.00, -9999.00,     0.00
    16, 41574,2019, 1,16,     8.50,    -1.50, -9999.00, -9999.00,     0.00
    17, 41574,2019, 1,17,    10.00,    -1.50, -9999.00, -9999.00,     1.40
    18, 41574,2019, 1,18,     8.50,    -1.50, -9999.00, -9999.00,     0.00
    19, 41574,2019, 1,19,    12.00,    -1.00, -9999.00, -9999.00,     0.00
    20, 41574,2019, 1,20,     7.50,    -1.00, -9999.00, -9999.00,     0.70
    21, 41574,2019, 1,21,     3.00,    -0.50, -9999.00, -9999.00,    52.00
    22, 41574,2019, 1,22,     4.00,    -1.50, -9999.00, -9999.00,    44.20
    23, 41574,2019, 1,23,     5.50,    -1.00, -9999.00, -9999.00,    13.20
    24, 41574,2019, 1,24,     4.50,    -3.00, -9999.00, -9999.00,     0.00
    25, 41574,2019, 1,25,     6.00,    -3.50, -9999.00, -9999.00,     0.00
