RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
     2, 41565,2019, 1, 2,    11.50,     2.00, -9999.00, -9999.00,     0.00
     3, 41565,2019, 1, 3,    11.00,     2.00, -9999.00, -9999.00,     0.00
     4, 41565,2019, 1, 4,    12.20,     1.50, -9999.00, -9999.00,     0.00
     5, 41565,2019, 1, 6, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
     6, 41565,2019, 1, 6,     9.00,     1.00, -9999.00, -9999.00,     0.00
     7, 41565,2019, 1, 7,     4.40,     2.80, -9999.00, -9999.00,     0.00
     8, 41565,2019, 1, 8,    10.00,     1.00, -9999.00, -9999.00,     0.00
     9, 41565,2019, 1, 9,    10.00,     1.00, -9999.00, -9999.00,     0.00
    10, 41565,2019, 1,10,     9.00,     2.20, -9999.00, -9999.00,     0.00
    11, 41565,2019, 1,11,     9.00,     1.00, -9999.00, -9999.00,     0.00
    12, 41565,2019, 1,12,     6.00,     1.50, -9999.00, -9999.00,     0.00
    13, 41565,2019, 1,13,     5.50,    -1.00, -9999.00, -9999.00,     7.00
    14, 41565,2019, 1,14,     7.00,    -1.00, -9999.00, -9999.00,     0.00
    15, 41565,2019, 1,15,    10.00,     0.00, -9999.00, -9999.00,     0.00
    16, 41565,2019, 1,16,    10.00,     1.00, -9999.00, -9999.00,     0.00
    17, 41565,2019, 1,17,    12.00,     2.00, -9999.00, -9999.00,     0.00
    18, 41565,2019, 1,18,    13.00,     1.50, -9999.00, -9999.00,     0.00
    19, 41565,2019, 1,19,    13.00,     1.50, -9999.00, -9999.00,     0.00
    20, 41565,2019, 1,20,    14.00,     2.00, -9999.00, -9999.00,     0.00
    21, 41565,2019, 1,24, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    22, 41565,2019, 1,24, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    23, 41565,2019, 1,24, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    24, 41565,2019, 1,24,     6.50,     0.00, -9999.00, -9999.00,     0.00
    25, 41565,2019, 1,25,     7.50,     1.00, -9999.00, -9999.00,     0.00
    26, 41565,2019, 1,27, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    27, 41565,2019, 1,27,     9.50,     2.50, -9999.00, -9999.00,     0.00
    28, 41565,2019, 1,28,    11.00,     3.00, -9999.00, -9999.00,     0.00
    29, 41565,2019, 1,29,    11.50,     4.00, -9999.00, -9999.00,     0.00
    30, 41565,2019, 1,30,    10.00,     2.50, -9999.00, -9999.00,     0.00
    31, 41565,2019, 2, 1, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    32, 41565,2019, 2, 1,     8.00,     1.00, -9999.00, -9999.00,    29.00
    33, 41565,2019, 2, 2,    10.00,     1.00, -9999.00, -9999.00,     0.00
    34, 41565,2019, 2, 3,    12.00,     2.00, -9999.00, -9999.00,     0.00
    35, 41565,2019, 2, 4,    12.00,     2.50, -9999.00, -9999.00,     0.00
    36, 41565,2019, 2, 5,    13.00,     2.50, -9999.00, -9999.00,     0.00
    37, 41565,2019, 2, 7, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    38, 41565,2019, 2, 7,    10.00,     0.00, -9999.00, -9999.00,     2.00
    39, 41565,2019, 2, 8,     5.00,     0.00, -9999.00, -9999.00,     2.00
    40, 41565,2019, 2, 9,     9.00,    -1.00, -9999.00, -9999.00,     0.00
    41, 41565,2019, 2,11, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    42, 41565,2019, 2,11,    12.00,     1.00, -9999.00, -9999.00,     0.00
    43, 41565,2019, 2,12,     9.50,     3.00, -9999.00, -9999.00,     0.00
    44, 41565,2019, 2,13,     8.00,     1.00, -9999.00, -9999.00,     2.00
    45, 41565,2019, 2,15, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    46, 41565,2019, 2,15,     9.50,     1.50, -9999.00, -9999.00,     8.00
    47, 41565,2019, 2,16,    13.00,     2.00, -9999.00, -9999.00,     0.00
    48, 41565,2019, 2,17,    14.50,     2.50, -9999.00, -9999.00,     0.00
    49, 41565,2019, 2,22, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    50, 41565,2019, 2,22, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    51, 41565,2019, 2,22, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    52, 41565,2019, 2,22, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    53, 41565,2019, 2,22,     9.50,     1.00, -9999.00, -9999.00,     0.00
    54, 41565,2019, 2,23,    12.00,     1.10, -9999.00, -9999.00,     0.00
    55, 41565,2019, 2,24,    11.50,     2.50, -9999.00, -9999.00,     0.00
    56, 41565,2019, 2,25,    10.00,     3.00, -9999.00, -9999.00,     0.00
    57, 41565,2019, 2,27, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    58, 41565,2019, 2,27,    10.00,    -1.00, -9999.00, -9999.00,     3.00
    59, 41565,2019, 2,28,    12.00,     1.00, -9999.00, -9999.00,     0.00
    60, 41565,2019, 3, 4, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    61, 41565,2019, 3, 4, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    62, 41565,2019, 3, 4, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    63, 41565,2019, 3, 4,    12.50,     1.50, -9999.00, -9999.00,     1.00
    64, 41565,2019, 3, 5,    14.50,     2.50, -9999.00, -9999.00,     0.00
    65, 41565,2019, 3, 6,    13.00,     3.00, -9999.00, -9999.00,     0.00
    66, 41565,2019, 3, 7,    12.00,     2.50, -9999.00, -9999.00,     6.00
    67, 41565,2019, 3, 8,    13.00,     3.00, -9999.00, -9999.00,     3.00
    68, 41565,2019, 3, 9,    15.50,     3.50, -9999.00, -9999.00,     0.00
    69, 41565,2019, 3,10,    16.00,     5.00, -9999.00, -9999.00,     0.00
    70, 41565,2019, 3,12, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    71, 41565,2019, 3,12,    10.50,     0.00, -9999.00, -9999.00,    37.00
    72, 41565,2019, 3,13,    12.00,     1.00, -9999.00, -9999.00,     0.00
    73, 41565,2019, 3,14,    13.00,     3.00, -9999.00, -9999.00,     0.00
    74, 41565,2019, 3,15,    15.00,     2.50, -9999.00, -9999.00,     0.00
    75, 41565,2019, 3,16,    17.00,     4.00, -9999.00, -9999.00,     0.00
    76, 41565,2019, 3,17,    19.00,    -0.10, -9999.00, -9999.00,     0.00
    77, 41565,2019, 3,18,    19.50,     6.00, -9999.00, -9999.00,     0.00
    78, 41565,2019, 3,20, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    79, 41565,2019, 3,20,    14.50,     4.00, -9999.00, -9999.00,    16.00
    80, 41565,2019, 3,21,    16.00,     5.00, -9999.00, -9999.00,     0.00
    81, 41565,2019, 3,22,    17.50,     7.00, -9999.00, -9999.00,     0.00
    82, 41565,2019, 3,23,    16.50,     7.00, -9999.00, -9999.00,     0.00
    83, 41565,2019, 3,24,    18.00,     6.00, -9999.00, -9999.00,     0.00
    84, 41565,2019, 3,25,    19.00,     7.00, -9999.00, -9999.00,     0.00
    85, 41565,2019, 3,26,    20.00,     8.00, -9999.00, -9999.00,     0.00
    86, 41565,2019, 3,27,    20.00,     9.00, -9999.00, -9999.00,     0.00
    87, 41565,2019, 3,28,    23.00,    10.50, -9999.00, -9999.00,     0.00
    88, 41565,2019, 3,29,    23.30,    13.00, -9999.00, -9999.00,     0.00
    89, 41565,2019, 3,30,    25.00,    11.00, -9999.00, -9999.00,     1.00
