RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
     2, 41638,2019, 1, 2,    20.20,     5.50, -9999.00, -9999.00,     0.00
     3, 41638,2019, 1, 3,    22.00,     4.00, -9999.00, -9999.00,     0.00
     4, 41638,2019, 1, 4,    20.00,     4.50, -9999.00, -9999.00,     0.00
     5, 41638,2019, 1, 5,    12.50,     8.50, -9999.00, -9999.00,     0.00
     6, 41638,2019, 1, 6,    19.00,     5.00, -9999.00, -9999.00,     0.00
     7, 41638,2019, 1, 7,     9.00,     5.50, -9999.00, -9999.00,     0.00
     8, 41638,2019, 1, 8,    20.10,     4.70, -9999.00, -9999.00,     0.00
     9, 41638,2019, 1, 9,    23.50,     5.50, -9999.00, -9999.00,     0.00
    10, 41638,2019, 1,10,    21.50,     5.70, -9999.00, -9999.00,     0.00
    11, 41638,2019, 1,11,    22.00,     7.50, -9999.00, -9999.00,     0.00
    12, 41638,2019, 1,12,    18.00,     7.80, -9999.00, -9999.00,     0.00
    13, 41638,2019, 1,13,    20.10,     4.00, -9999.00, -9999.00,     0.00
    14, 41638,2019, 1,14,    19.90,     3.30, -9999.00, -9999.00,     0.00
    15, 41638,2019, 1,15,    21.50,     3.30, -9999.00, -9999.00,     0.00
    16, 41638,2019, 1,16,    19.80,     3.70, -9999.00, -9999.00,     0.00
    17, 41638,2019, 1,17,    21.50,     3.00, -9999.00, -9999.00,     0.00
    18, 41638,2019, 1,18,    22.50,     3.20, -9999.00, -9999.00,     0.00
    19, 41638,2019, 1,19,    22.50,     7.00, -9999.00, -9999.00,     0.00
    20, 41638,2019, 1,20,    18.00,     8.10, -9999.00, -9999.00,     0.00
    21, 41638,2019, 1,21,    14.00,     7.30, -9999.00, -9999.00,     1.60
    22, 41638,2019, 1,22,    14.70,     8.80, -9999.00, -9999.00,     2.80
    23, 41638,2019, 1,23,    13.50,     5.20, -9999.00, -9999.00,     0.00
    24, 41638,2019, 1,24,    18.00,     6.50, -9999.00, -9999.00,     0.00
    25, 41638,2019, 1,25,    19.00,     5.20, -9999.00, -9999.00,     0.00
    26, 41638,2019, 1,26,    17.00,     3.80, -9999.00, -9999.00,     0.00
    27, 41638,2019, 1,27,    20.00,     5.00, -9999.00, -9999.00,     0.00
    28, 41638,2019, 1,28,    21.00,     3.70, -9999.00, -9999.00,     0.00
    29, 41638,2019, 1,29,    21.30,     4.00, -9999.00, -9999.00,     0.00
    30, 41638,2019, 1,30,    14.50,     4.70, -9999.00, -9999.00,     0.00
    31, 41638,2019, 1,31,    13.00,     9.00, -9999.00, -9999.00,     4.20
    32, 41638,2019, 2, 1,    15.90,     6.50, -9999.00, -9999.00,     4.10
    33, 41638,2019, 2, 2,    19.60,     5.50, -9999.00, -9999.00,     0.00
    34, 41638,2019, 2, 3,    23.20,     5.50, -9999.00, -9999.00,     0.00
    35, 41638,2019, 2, 4,    23.20,     6.00, -9999.00, -9999.00,     0.00
    36, 41638,2019, 2, 5,    24.00,     8.00, -9999.00, -9999.00,     0.00
    37, 41638,2019, 2, 6,    18.00,    11.00, -9999.00, -9999.00,     0.00
    38, 41638,2019, 2, 7,    17.70,     8.00, -9999.00, -9999.00,     3.20
    39, 41638,2019, 2, 8,    17.50,     5.00, -9999.00, -9999.00,     0.00
    40, 41638,2019, 2, 9,    21.50,     4.50, -9999.00, -9999.00,     0.00
    41, 41638,2019, 2,10,    20.90,     4.70, -9999.00, -9999.00,     0.00
    42, 41638,2019, 2,11,    20.70,     7.50, -9999.00, -9999.00,     0.00
    43, 41638,2019, 2,12,    20.00,     8.50, -9999.00, -9999.00,     0.00
    44, 41638,2019, 2,13,    21.70,     9.00, -9999.00, -9999.00,     0.00
    45, 41638,2019, 2,14,    19.50,     9.00, -9999.00, -9999.00,     3.00
    46, 41638,2019, 2,15,    21.00,     7.50, -9999.00, -9999.00,     1.40
    47, 41638,2019, 2,16,    22.60,     6.50, -9999.00, -9999.00,     0.00
    48, 41638,2019, 2,17,    23.50,     7.20, -9999.00, -9999.00,     0.00
    49, 41638,2019, 2,18,    18.50,    10.70, -9999.00, -9999.00,     2.00
    50, 41638,2019, 2,19,    19.60,     5.80, -9999.00, -9999.00,     1.00
