RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
     2, 41781,2019, 1, 2,    27.50,    18.00, -9999.00, -9999.00,     0.00
     3, 41781,2019, 1, 3,    28.50,    15.50, -9999.00, -9999.00,     0.00
     4, 41781,2019, 1, 4,    22.00,    15.50, -9999.00, -9999.00,     0.00
     5, 41781,2019, 1, 6, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
     6, 41781,2019, 1, 6,    25.50,    16.50, -9999.00, -9999.00,     0.00
     7, 41781,2019, 1, 7,    14.50,    14.50, -9999.00, -9999.00,     0.00
     8, 41781,2019, 1, 8,    23.00,    13.00, -9999.00, -9999.00,     0.00
     9, 41781,2019, 1, 9,    24.00,    16.50, -9999.00, -9999.00,     0.00
    10, 41781,2019, 1,10,    22.50,    15.50, -9999.00, -9999.00,     0.00
    11, 41781,2019, 1,11,    23.00,    23.00, -9999.00, -9999.00,     0.00
    12, 41781,2019, 1,12,    26.50,    18.00, -9999.00, -9999.00,     0.00
    13, 41781,2019, 1,13,    26.00,    15.50, -9999.00, -9999.00,     0.00
    14, 41781,2019, 1,14,    24.50,    16.50, -9999.00, -9999.00,     0.00
    15, 41781,2019, 1,15,    25.50,    23.00, -9999.00, -9999.00,     0.00
    16, 41781,2019, 1,16,    25.00,    16.40, -9999.00, -9999.00,     0.00
    17, 41781,2019, 1,17,    27.50,    18.50, -9999.00, -9999.00,     0.00
    18, 41781,2019, 1,18,    21.50,    15.00, -9999.00, -9999.00,     0.00
    19, 41781,2019, 1,19,    25.00,    15.00, -9999.00, -9999.00,     0.00
    20, 41781,2019, 1,20,    24.50,    15.00, -9999.00, -9999.00,     0.00
    21, 41781,2019, 1,21,    21.00,    17.50, -9999.00, -9999.00,    22.00
    22, 41781,2019, 1,22,    22.50,    14.00, -9999.00, -9999.00,     0.00
    23, 41781,2019, 1,23,    23.00,    12.00, -9999.00, -9999.00,     0.00
    24, 41781,2019, 1,24,    23.50,    11.50, -9999.00, -9999.00,     0.00
    25, 41781,2019, 1,25,    18.00,    11.50, -9999.00, -9999.00,     0.00
    26, 41781,2019, 1,26,    18.00,    18.00, -9999.00, -9999.00,     1.00
    27, 41781,2019, 1,27,    24.00,    14.90, -9999.00, -9999.00,     1.00
    28, 41781,2019, 1,28,    23.00,    14.00, -9999.00, -9999.00,     0.00
    29, 41781,2019, 1,29,    23.50,    13.00, -9999.00, -9999.00,     0.00
    30, 41781,2019, 1,30,    25.00,    17.00, -9999.00, -9999.00,     0.00
    31, 41781,2019, 1,31,    25.50,    17.00, -9999.00, -9999.00,     1.00
    32, 41781,2019, 2, 1,    23.00,    16.00, -9999.00, -9999.00,     0.00
    33, 41781,2019, 2, 2,    24.00,    14.50, -9999.00, -9999.00,     0.00
    34, 41781,2019, 2, 3,    24.50,    15.00, -9999.00, -9999.00,     0.00
    35, 41781,2019, 2, 4,    22.50,    22.50, -9999.00, -9999.00,     0.00
    36, 41781,2019, 2, 5,    25.50,    14.50, -9999.00, -9999.00,     0.00
    37, 41781,2019, 2, 6,    23.50,    14.90, -9999.00, -9999.00,     0.00
    38, 41781,2019, 2, 7,    19.50,    13.50, -9999.00, -9999.00,     0.00
    39, 41781,2019, 2, 8,    25.50,    14.00, -9999.00, -9999.00,     0.00
    40, 41781,2019, 2, 9,    23.50,    12.00, -9999.00, -9999.00,     0.00
    41, 41781,2019, 2,10,    24.50,    14.00, -9999.00, -9999.00,     0.00
    42, 41781,2019, 2,11,    24.00,    16.50, -9999.00, -9999.00,     0.00
    43, 41781,2019, 2,12,    27.50,    17.50, -9999.00, -9999.00,     0.00
    44, 41781,2019, 2,13,    25.50,    25.00, -9999.00, -9999.00,     0.00
    45, 41781,2019, 2,14,    20.50,    16.00, -9999.00, -9999.00,     0.00
    46, 41781,2019, 2,15,    16.50,    14.50, -9999.00, -9999.00,     0.00
    47, 41781,2019, 2,16,    26.50,    18.00, -9999.00, -9999.00,     0.00
    48, 41781,2019, 2,17,    26.50,    14.00, -9999.00, -9999.00,     0.00
    49, 41781,2019, 2,18,    21.00,    20.50, -9999.00, -9999.00,     0.00
    50, 41781,2019, 2,19,    26.50,    21.00, -9999.00, -9999.00,     0.00
    51, 41781,2019, 2,20,    23.50,    21.50, -9999.00, -9999.00,     0.00
    52, 41781,2019, 2,21,    26.50,    17.00, -9999.00, -9999.00,     0.00
    53, 41781,2019, 2,22,    25.50,    15.50, -9999.00, -9999.00,     0.00
    54, 41781,2019, 2,23,    22.00,    16.40, -9999.00, -9999.00,     0.00
    55, 41781,2019, 2,24,    25.50,    16.50, -9999.00, -9999.00,     0.00
    56, 41781,2019, 2,25,    25.50,    20.00, -9999.00, -9999.00,     0.00
    57, 41781,2019, 2,26,    28.50,    19.00, -9999.00, -9999.00,     0.00
    58, 41781,2019, 2,27,    24.50,    16.50, -9999.00, -9999.00,     0.00
    59, 41781,2019, 3,21, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    60, 41781,2019, 3,21, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    61, 41781,2019, 3,21, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
