RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
     2, 41718,2019, 1, 2,    23.00,     4.50, -9999.00, -9999.00,     0.00
     3, 41718,2019, 1, 3,    20.50,     6.00, -9999.00, -9999.00,     0.00
     4, 41718,2019, 1, 4,    15.00,     7.00, -9999.00, -9999.00,     0.00
     5, 41718,2019, 1, 5,    19.50,     7.00, -9999.00, -9999.00,     0.00
     6, 41718,2019, 1, 6,    20.20,     7.00, -9999.00, -9999.00,     0.00
     7, 41718,2019, 1, 7,    10.00,     8.00, -9999.00, -9999.00,     0.00
     8, 41718,2019, 1, 8,    21.00,     5.00, -9999.00, -9999.00,     0.00
     9, 41718,2019, 1, 9,    22.50,     5.20, -9999.00, -9999.00,     0.00
    10, 41718,2019, 1,10,    25.00,     5.00, -9999.00, -9999.00,     0.00
    11, 41718,2019, 1,11,    21.50,     7.70, -9999.00, -9999.00,     0.00
    12, 41718,2019, 1,12,    19.00,     9.70, -9999.00, -9999.00,     0.00
    13, 41718,2019, 1,13,    21.50,     6.80, -9999.00, -9999.00,     0.40
    14, 41718,2019, 1,14,    21.50,     3.50, -9999.00, -9999.00,     0.00
    15, 41718,2019, 1,15,    21.00,     3.80, -9999.00, -9999.00,     0.00
    16, 41718,2019, 1,16,    23.50,     8.50, -9999.00, -9999.00,     0.00
    17, 41718,2019, 1,17,    22.50,     7.00, -9999.00, -9999.00,     0.00
    18, 41718,2019, 1,18,    22.20,     6.50, -9999.00, -9999.00,     0.00
    19, 41718,2019, 1,19,    21.50,     7.00, -9999.00, -9999.00,     0.00
    20, 41718,2019, 1,20,    22.20,     8.00, -9999.00, -9999.00,     0.00
    21, 41718,2019, 1,21,    19.50,     8.00, -9999.00, -9999.00,     5.10
    22, 41718,2019, 1,22,    21.20,     5.00, -9999.00, -9999.00,     0.00
    23, 41718,2019, 1,23,    17.00,     3.50, -9999.00, -9999.00,     0.00
    24, 41718,2019, 1,24,    15.00,     3.50, -9999.00, -9999.00,     0.00
    25, 41718,2019, 1,25,    18.20,     4.00, -9999.00, -9999.00,     0.00
    26, 41718,2019, 1,26,    21.20,     4.00, -9999.00, -9999.00,     0.00
    27, 41718,2019, 1,27,    22.00,     5.20, -9999.00, -9999.00,     0.00
    28, 41718,2019, 1,28,    23.20,     5.50, -9999.00, -9999.00,     0.00
    29, 41718,2019, 1,29,    23.80,     5.70, -9999.00, -9999.00,     0.00
    30, 41718,2019, 1,30,    16.50,     6.20, -9999.00, -9999.00,     0.00
    31, 41718,2019, 1,31,    17.50,     9.50, -9999.00, -9999.00,     0.40
    32, 41718,2019, 2, 1,    19.00,     5.50, -9999.00, -9999.00,     0.00
    33, 41718,2019, 2, 2,    21.00,     4.50, -9999.00, -9999.00,     0.00
    34, 41718,2019, 2, 3,    23.00,     4.80, -9999.00, -9999.00,     0.00
    35, 41718,2019, 2, 4,    22.50,     6.50, -9999.00, -9999.00,     0.00
    36, 41718,2019, 2, 5,    24.50,     6.80, -9999.00, -9999.00,     0.00
    37, 41718,2019, 2, 6,    21.50,     9.80, -9999.00, -9999.00,     0.00
    38, 41718,2019, 2, 7,    17.50,     8.50, -9999.00, -9999.00,     0.00
    39, 41718,2019, 2, 8,    19.50,     4.50, -9999.00, -9999.00,     0.00
    40, 41718,2019, 2, 9,    21.50,     4.00, -9999.00, -9999.00,     0.00
