RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
     2, 41710,2019, 1, 2,    23.50,     9.50, -9999.00, -9999.00,     0.00
     3, 41710,2019, 1, 3,    24.50,     8.00, -9999.00, -9999.00,     0.00
     4, 41710,2019, 1, 4,    20.00,    11.00, -9999.00, -9999.00,     0.00
     5, 41710,2019, 1, 5,    19.00,     6.50, -9999.00, -9999.00,     0.00
     6, 41710,2019, 1, 6,    19.00,     2.50, -9999.00, -9999.00,     0.00
     7, 41710,2019, 1, 7,    17.00,     7.50, -9999.00, -9999.00,     0.00
     8, 41710,2019, 1, 8,    24.50,     9.50, -9999.00, -9999.00,     0.00
     9, 41710,2019, 1, 9,    24.50,    11.00, -9999.00, -9999.00,     0.00
    10, 41710,2019, 1,10,    27.00,    11.50, -9999.00, -9999.00,     0.00
    11, 41710,2019, 1,11,    22.00,    12.00, -9999.00, -9999.00,     0.00
    12, 41710,2019, 1,12,    17.50,     5.50, -9999.00, -9999.00,     0.00
    13, 41710,2019, 1,13,    17.50,     1.50, -9999.00, -9999.00,     0.00
    14, 41710,2019, 1,14,    22.50,     2.00, -9999.00, -9999.00,     0.00
    15, 41710,2019, 1,15,    23.50,     3.50, -9999.00, -9999.00,     0.00
    16, 41710,2019, 1,16,    27.50,    10.50, -9999.00, -9999.00,     0.00
    17, 41710,2019, 1,17,    28.50,    11.00, -9999.00, -9999.00,     0.00
    18, 41710,2019, 1,18,    26.00,    13.00, -9999.00, -9999.00,    50.00
    19, 41710,2019, 1,19,    24.00,    14.50, -9999.00, -9999.00,     0.00
    20, 41710,2019, 1,20,    17.50,    10.00, -9999.00, -9999.00,     0.00
    21, 41710,2019, 1,21,    14.00,     4.00, -9999.00, -9999.00,     0.00
    22, 41710,2019, 1,22,    17.00,    -1.00, -9999.00, -9999.00,     0.00
    23, 41710,2019, 1,23,    18.50,    -1.00, -9999.00, -9999.00,     0.00
    24, 41710,2019, 1,24,    19.50,    -2.00, -9999.00, -9999.00,     0.00
    25, 41710,2019, 1,25,    20.00,     2.50, -9999.00, -9999.00,     0.00
    26, 41710,2019, 1,26,    23.00,     5.50, -9999.00, -9999.00,     0.00
    27, 41710,2019, 1,27,    23.50,     6.50, -9999.00, -9999.00,     0.00
    28, 41710,2019, 1,28,    23.50,     6.50, -9999.00, -9999.00,     0.00
    29, 41710,2019, 1,29,    24.00,     9.50, -9999.00, -9999.00,     0.00
    30, 41710,2019, 1,30,    22.50,    13.50, -9999.00, -9999.00,     0.00
