RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
     2, 41509,2019, 1, 2,    14.00,     2.00, -9999.00, -9999.00,     1.00
     3, 41509,2019, 1, 3,    15.20,     1.00, -9999.00, -9999.00,     1.00
     4, 41509,2019, 1, 4,     9.00,     0.00, -9999.00, -9999.00,     0.00
     5, 41509,2019, 1, 5,     3.00,     3.00, -9999.00, -9999.00,     8.00
     6, 41509,2019, 1, 6,    15.30,    -0.50, -9999.00, -9999.00,     2.00
     7, 41509,2019, 1, 7,     2.00,     2.00, -9999.00, -9999.00,     0.00
     8, 41509,2019, 1, 8,    12.00,    -1.60, -9999.00, -9999.00,     0.00
     9, 41509,2019, 1, 9,    15.60,    -2.00, -9999.00, -9999.00,     0.00
    10, 41509,2019, 1,10,    11.00,    -1.00, -9999.00, -9999.00,     0.00
    11, 41509,2019, 1,11,    11.20,    -0.80, -9999.00, -9999.00,     0.00
    12, 41509,2019, 1,12,     4.00,    -1.40, -9999.00, -9999.00,     1.00
    13, 41509,2019, 1,13,    16.00,    -2.00, -9999.00, -9999.00,    14.00
    14, 41509,2019, 1,14,    15.40,    -1.00, -9999.00, -9999.00,     0.00
    15, 41509,2019, 1,15,    14.30,    -1.40, -9999.00, -9999.00,     0.00
    16, 41509,2019, 1,16,     8.20,    -1.00, -9999.00, -9999.00,     0.00
    17, 41509,2019, 1,17,    16.20,    -0.50, -9999.00, -9999.00,     1.00
    18, 41509,2019, 1,18,    11.00,     1.00, -9999.00, -9999.00,     0.00
    19, 41509,2019, 1,19,    12.00,     0.50, -9999.00, -9999.00,     0.00
    20, 41509,2019, 1,20,     5.00,     0.50, -9999.00, -9999.00,     8.00
    21, 41509,2019, 1,21,     6.50,    -0.50, -9999.00, -9999.00,    25.00
    22, 41509,2019, 1,22,     7.00,    -1.00, -9999.00, -9999.00,     5.00
    23, 41509,2019, 1,23,     5.00,     3.00, -9999.00, -9999.00,    23.00
    24, 41509,2019, 1,24,     6.80,    -1.70, -9999.00, -9999.00,     5.00
    25, 41509,2019, 1,25,     6.00,    -2.50, -9999.00, -9999.00,     0.00
    26, 41509,2019, 1,26,     8.00,    -3.00, -9999.00, -9999.00,     2.00
    27, 41509,2019, 1,27,     9.80,    -4.00, -9999.00, -9999.00,     0.00
    28, 41509,2019, 1,28,     9.00,    -4.20, -9999.00, -9999.00,     0.00
    29, 41509,2019, 1,29,    11.40,    -3.00, -9999.00, -9999.00,     0.00
    30, 41509,2019, 1,30,    11.00,    -1.50, -9999.00, -9999.00,     0.00
    31, 41509,2019, 1,31,     6.00,     1.50, -9999.00, -9999.00,     0.00
    32, 41509,2019, 2, 1,    13.00,     1.00, -9999.00, -9999.00,    13.80
    33, 41509,2019, 2, 2,    18.50,    -1.00, -9999.00, -9999.00,     0.00
    34, 41509,2019, 2, 3,    17.00,    -2.00, -9999.00, -9999.00,     0.00
    35, 41509,2019, 2, 4,    14.00,    -2.30, -9999.00, -9999.00,     0.00
    36, 41509,2019, 2, 5,     9.00,     1.60, -9999.00, -9999.00,     1.00
    37, 41509,2019, 2, 6,     7.00,     1.50, -9999.00, -9999.00,    20.00
    38, 41509,2019, 2, 7,    12.00,    -0.50, -9999.00, -9999.00,    16.00
    39, 41509,2019, 2, 8,     8.00,    -0.30, -9999.00, -9999.00,     0.00
    40, 41509,2019, 2, 9,    13.00,    -2.00, -9999.00, -9999.00,     0.00
    41, 41509,2019, 2,10,    17.00,    -3.40, -9999.00, -9999.00,     0.00
    42, 41509,2019, 2,11,    12.00,    -2.50, -9999.00, -9999.00,     0.00
    43, 41509,2019, 2,12,     7.00,    -1.20, -9999.00, -9999.00,     0.00
    44, 41509,2019, 2,13,     6.00,     0.00, -9999.00, -9999.00,    20.80
    45, 41509,2019, 2,14,     4.50,    -1.00, -9999.00, -9999.00,    45.40
    46, 41509,2019, 2,15,    16.50,    -2.20, -9999.00, -9999.00,    37.00
    47, 41509,2019, 2,16,    18.00,    -2.00, -9999.00, -9999.00,     0.00
    48, 41509,2019, 2,17,    12.00,    -0.50, -9999.00, -9999.00,     0.00
    49, 41509,2019, 2,18,    12.00,     0.00, -9999.00, -9999.00,     8.00
    50, 41509,2019, 2,19,    12.00,    -1.50, -9999.00, -9999.00,     2.20
    51, 41509,2019, 2,20,     9.00,    -1.00, -9999.00, -9999.00,     0.00
    52, 41509,2019, 2,21,     6.00,    -4.50, -9999.00, -9999.00,    39.00
    53, 41509,2019, 2,22,    17.00,    -1.00, -9999.00, -9999.00,    10.00
    54, 41509,2019, 2,23,    14.00,    -2.50, -9999.00, -9999.00,     0.00
    55, 41509,2019, 2,24,    11.00,    -1.50, -9999.00, -9999.00,     0.00
    56, 41509,2019, 2,25,    15.00,    -1.50, -9999.00, -9999.00,     0.00
    57, 41509,2019, 2,26,    11.00,    -3.50, -9999.00, -9999.00,     0.00
    58, 41509,2019, 2,27,    16.40,    -2.00, -9999.00, -9999.00,     8.00
    59, 41509,2019, 2,28,    13.00,    -1.50, -9999.00, -9999.00,     0.00
    60, 41509,2019, 3, 1,    10.50,    -1.60, -9999.00, -9999.00,     0.00
    61, 41509,2019, 3, 2,     5.00,    -0.50, -9999.00, -9999.00,     7.00
    62, 41509,2019, 3, 3,     6.50,     0.00, -9999.00, -9999.00,    27.00
    63, 41509,2019, 3, 4,    19.00,     0.50, -9999.00, -9999.00,     5.00
    64, 41509,2019, 3, 5,    19.00,    -2.00, -9999.00, -9999.00,     0.00
    65, 41509,2019, 3, 6,    20.00,    -1.00, -9999.00, -9999.00,     0.00
    66, 41509,2019, 3, 7,    19.00,     0.00, -9999.00, -9999.00,     0.00
    67, 41509,2019, 3, 8,    16.20,     0.50, -9999.00, -9999.00,     0.00
    68, 41509,2019, 3, 9,    20.00,    -0.50, -9999.00, -9999.00,     0.00
    69, 41509,2019, 3,10,    20.00,     0.50, -9999.00, -9999.00,     0.00
    70, 41509,2019, 3,11,     6.00,    -0.50, -9999.00, -9999.00,     3.00
    71, 41509,2019, 3,12,    18.00,    -0.30, -9999.00, -9999.00,    34.40
    72, 41509,2019, 3,13,    14.10,     1.00, -9999.00, -9999.00,     0.00
    73, 41509,2019, 3,14,    17.00,     2.40, -9999.00, -9999.00,     0.00
    74, 41509,2019, 3,15,    20.00,     2.50, -9999.00, -9999.00,     0.00
    75, 41509,2019, 3,16,    20.60,     2.50, -9999.00, -9999.00,     0.00
    76, 41509,2019, 3,17,    23.00,     3.00, -9999.00, -9999.00,     0.00
    77, 41509,2019, 3,18,    19.60,     4.30, -9999.00, -9999.00,     0.00
    78, 41509,2019, 3,19,     9.80,     5.00, -9999.00, -9999.00,     1.00
    79, 41509,2019, 3,20,    14.00,     4.50, -9999.00, -9999.00,    13.00
    80, 41509,2019, 3,21,    19.50,     3.50, -9999.00, -9999.00,     0.00
    81, 41509,2019, 3,22,    21.00,     3.50, -9999.00, -9999.00,     0.00
    82, 41509,2019, 3,23,    15.40,     6.00, -9999.00, -9999.00,     0.00
    83, 41509,2019, 3,24,    21.60,     5.00, -9999.00, -9999.00,     1.00
    84, 41509,2019, 3,25,    23.00,     5.10, -9999.00, -9999.00,     0.00
    85, 41509,2019, 3,26,    25.50,     5.40, -9999.00, -9999.00,     0.00
    86, 41509,2019, 3,27,    24.60,     8.00, -9999.00, -9999.00,     0.00
    87, 41509,2019, 3,28,    26.00,     9.50, -9999.00, -9999.00,     2.00
    88, 41509,2019, 3,29,    15.50,    10.40, -9999.00, -9999.00,     3.00
    89, 41509,2019, 3,30,    15.60,     8.40, -9999.00, -9999.00,     7.00
    90, 41509,2019, 3,31,    23.80,     5.00, -9999.00, -9999.00,     3.40
    91, 41509,2019, 4, 1,    25.50,     5.50, -9999.00, -9999.00,     0.00
    92, 41509,2019, 4, 2,    28.20,     7.50, -9999.00, -9999.00,     0.00
    93, 41509,2019, 4, 3,    27.10,     7.00, -9999.00, -9999.00,     0.00
    94, 41509,2019, 4, 4,    28.30,     8.00, -9999.00, -9999.00,     0.00
    95, 41509,2019, 4, 5,    26.50,     7.50, -9999.00, -9999.00,     0.00
    96, 41509,2019, 4, 6,    28.20,     6.10, -9999.00, -9999.00,    18.00
    97, 41509,2019, 4, 7,    28.30,     8.00, -9999.00, -9999.00,     0.00
    98, 41509,2019, 4, 8,    27.40,     8.40, -9999.00, -9999.00,     0.00
    99, 41509,2019, 4, 9,    28.00,     8.00, -9999.00, -9999.00,     0.00
   100, 41509,2019, 4,10,    26.40,     8.40, -9999.00, -9999.00,    16.00
   101, 41509,2019, 4,11,    19.60,     9.50, -9999.00, -9999.00,     0.00
   102, 41509,2019, 4,12,    21.50,    10.00, -9999.00, -9999.00,     2.00
   103, 41509,2019, 4,13,    17.00,     9.40, -9999.00, -9999.00,    10.00
   104, 41509,2019, 4,14,    19.80,    10.00, -9999.00, -9999.00,    13.00
   105, 41509,2019, 4,15,    19.50,    11.00, -9999.00, -9999.00,     1.00
   106, 41509,2019, 4,16,    12.50,    12.50, -9999.00, -9999.00,    23.00
   107, 41509,2019, 4,17,    14.20,     6.00, -9999.00, -9999.00,    55.00
   108, 41509,2019, 4,18,    22.00,     6.20, -9999.00, -9999.00,     8.00
   109, 41509,2019, 4,19,    28.00,     9.00, -9999.00, -9999.00,     0.00
   110, 41509,2019, 4,20,    26.00,    10.00, -9999.00, -9999.00,     0.00
   111, 41509,2019, 4,21,    28.40,    13.00, -9999.00, -9999.00,     4.00
   112, 41509,2019, 4,22,    30.00,    12.80, -9999.00, -9999.00,     0.00
   113, 41509,2019, 4,23,    24.00,    13.00, -9999.00, -9999.00,     1.00
   114, 41509,2019, 4,24,    19.00,    12.50, -9999.00, -9999.00,     8.00
