RECDNO,STATNO,YYYY,MM,DD,HH,TEMPERATR,WET TEMP ,DEWPOINT ,RELHUMIDY,SEALVLPRS,SURFPRESS,WINDSPEED,DIRECTION, RAIN 1  , RAIN 2   ,RPeriodi 1,RPeriod 2,TLTCLOUD ,LOW CLOUD,VISIBLITY
     2, 41597,2019, 1, 1, 0,     6.50, -9999.00,     6.50,   100.00,  1022.40, -9999.00,     0.00,     0.00,     0.00,     0.00,    12.00,     3.00,     0.00, -9999.00,   500.00
     0, 41597,   0, 0, 0, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00
     4, 41597,2019, 1, 1, 9, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
     5, 41597,2019, 1, 1,12, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
     6, 41597,2019, 1, 1,15, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
     7, 41597,2019, 1, 1,18, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
     8, 41597,2019, 1, 1,21, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
     9, 41597,2019, 1, 2, 0, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    10, 41597,2019, 1, 2, 0,     8.00, -9999.00,     7.40,    95.99,  1021.20, -9999.00,     0.00,     0.00,     0.00,     0.00,    12.00,     3.00,    75.00, -9999.00,  1000.00
    11, 41597,2019, 1, 2, 3,    10.00, -9999.00,     7.90,    86.77,  1023.50, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,    75.00, -9999.00,  2000.00
    12, 41597,2019, 1, 2, 9, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    13, 41597,2019, 1, 2, 9,    18.50, -9999.00,    11.20,    62.45,  1022.50, -9999.00,     1.00,    90.00, -9999.00,     0.00, -9999.00,     3.00,     0.00, -9999.00,  4000.00
    14, 41597,2019, 1, 2,12,    17.50, -9999.00,    12.10,    70.58,  1022.30, -9999.00,     0.00,     0.00,     0.00,     0.00,    12.00,     3.00,     0.00, -9999.00,  4000.00
    15, 41597,2019, 1, 2,15,    12.50, -9999.00,    11.60,    94.24,  1024.70, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,     0.00, -9999.00,  2000.00
    16, 41597,2019, 1, 2,18,     9.50, -9999.00,     8.50,    93.47,  1025.60, -9999.00,     0.00,     0.00,     0.00,     0.00,    18.00,     3.00,     0.00, -9999.00,  1000.00
    17, 41597,2019, 1, 2,21,     8.00, -9999.00,     8.00,   100.00,  1025.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,     0.00, -9999.00,   500.00
    18, 41597,2019, 1, 3, 0,     7.00, -9999.00,     7.00,   100.00,  1024.80, -9999.00,     0.00,     0.00,     0.00,     0.00,    12.00,     3.00,     0.00, -9999.00,   500.00
    19, 41597,2019, 1, 3, 3,     7.00, -9999.00,     7.00,   100.00,  1025.80, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,     0.00, -9999.00,   500.00
    20, 41597,2019, 1, 3, 6,    15.00, -9999.00,    11.30,    78.52,  1026.10, -9999.00,     1.00,   130.00,     0.00,     0.00,     6.00,     3.00,     0.00, -9999.00,  4000.00
    21, 41597,2019, 1, 3, 9,    20.00, -9999.00,     9.80,    51.81,  1023.20, -9999.00,     1.00,   270.00, -9999.00,     0.00, -9999.00,     3.00,    50.00, -9999.00,  4000.00
    22, 41597,2019, 1, 3,12,    18.50, -9999.00,    11.20,    62.45,  1022.10, -9999.00,     0.00,     0.00,     0.00,     0.00,    12.00,     3.00,    38.00, -9999.00,  4000.00
    23, 41597,2019, 1, 3,15,    12.50, -9999.00,     9.60,    82.47,  1023.80, -9999.00,     1.00,   360.00, -9999.00,     0.00, -9999.00,     3.00,     0.00, -9999.00,  4000.00
    24, 41597,2019, 1, 3,18,    11.50, -9999.00,     8.50,    81.79,  1024.10, -9999.00,     0.00,     0.00,     0.00,     0.00,    18.00,     3.00,     0.00, -9999.00,  2000.00
    25, 41597,2019, 1, 3,21,     9.50, -9999.00,     7.40,    86.72,  1023.90, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,     0.00, -9999.00,  2000.00
    26, 41597,2019, 1, 4, 0,     8.50, -9999.00,     7.40,    92.78,  1022.80, -9999.00,     0.00,     0.00,     0.00,     0.00,    12.00,     3.00,     0.00, -9999.00,  2000.00
    27, 41597,2019, 1, 4, 3,     8.00, -9999.00,     6.90,    92.75,  1022.40, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,    75.00, -9999.00,  2000.00
    28, 41597,2019, 1, 4, 9, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    29, 41597,2019, 1, 4, 9,    17.00, -9999.00,    10.50,    65.52,  1020.00, -9999.00,     1.00,   230.00, -9999.00,     0.00, -9999.00,     3.00,    75.00, -9999.00,  4000.00
    30, 41597,2019, 1, 4,15, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    31, 41597,2019, 1, 4,15,    14.50, -9999.00,    12.70,    88.94,  1019.90, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,   100.00, -9999.00,  2000.00
    32, 41597,2019, 1, 4,21, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    33, 41597,2019, 1, 4,21,    11.50, -9999.00,    10.50,    93.57,  1020.20, -9999.00,     0.00,     0.00, -9999.00, -9999.00, -9999.00,     3.00,   100.00, -9999.00,  1000.00
    34, 41597,2019, 1, 5, 0,    11.00, -9999.00,    11.00,   100.00,  1020.50, -9999.00,     1.00,    50.00,     2.00,     2.00,    12.00,     3.00,   100.00, -9999.00,  1000.00
    35, 41597,2019, 1, 5, 6, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    36, 41597,2019, 1, 5, 9, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    37, 41597,2019, 1, 5,12, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    38, 41597,2019, 1, 5,15, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    39, 41597,2019, 1, 5,18, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    40, 41597,2019, 1, 5,18,    10.50, -9999.00,     9.50,    93.52,  1023.00, -9999.00,     0.00,     0.00,     0.00,     0.00,    18.00,     3.00,    38.00, -9999.00,  2000.00
    41, 41597,2019, 1, 5,21,     9.00, -9999.00,     8.00,    93.44,  1022.70, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,    38.00, -9999.00,  2000.00
    42, 41597,2019, 1, 6, 0,     8.00, -9999.00,     6.90,    92.75,  1020.70, -9999.00,     0.00,     0.00,     0.00,     0.00,    12.00,     3.00,     0.00, -9999.00,  2000.00
    43, 41597,2019, 1, 6, 6, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    44, 41597,2019, 1, 6, 6,    12.50, -9999.00,     9.60,    82.47,  1023.50, -9999.00,     1.00,    90.00,     0.00,     0.00,     6.00,     3.00,    63.00, -9999.00,  2000.00
    45, 41597,2019, 1, 6, 9,    15.50, -9999.00,     9.80,    68.80,  1022.10, -9999.00,     1.00,    50.00, -9999.00,     0.00, -9999.00,     3.00,    50.00, -9999.00,  4000.00
    46, 41597,2019, 1, 6,12,    16.00, -9999.00,    11.40,    74.13,  1021.10, -9999.00,     0.00,     0.00,     0.00,     0.00,    12.00,     3.00,     0.00, -9999.00,  4000.00
    47, 41597,2019, 1, 6,15,    11.50, -9999.00,    10.50,    93.57,  1023.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,     0.00, -9999.00,  2000.00
    48, 41597,2019, 1, 6,18,    10.00, -9999.00,     9.00,    93.49,  1024.30, -9999.00,     0.00,     0.00,     0.00,     0.00,    18.00,     3.00,     0.00, -9999.00,  2000.00
    49, 41597,2019, 1, 6,21,     9.00, -9999.00,     8.00,    93.44,  1023.40, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,     0.00, -9999.00,  2000.00
    50, 41597,2019, 1, 7, 0,     7.00, -9999.00,     5.90,    92.70,  1023.10, -9999.00,     0.00,     0.00,     0.00,     0.00,    12.00,     3.00,     0.00, -9999.00,  2000.00
    51, 41597,2019, 1, 7, 6, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    52, 41597,2019, 1, 7, 9, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    53, 41597,2019, 1, 7,12, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    54, 41597,2019, 1, 7,15, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    55, 41597,2019, 1, 7,18, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    56, 41597,2019, 1, 7,18,    11.00, -9999.00,     9.00,    87.46,  1022.90, -9999.00,     0.00,     0.00,     0.00,     0.00,    18.00,     3.00,    75.00, -9999.00,  2000.00
    57, 41597,2019, 1, 7,21,    10.00, -9999.00,     7.90,    86.77,  1022.80, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,    75.00, -9999.00,  2000.00
    58, 41597,2019, 1, 8, 0,    10.00, -9999.00,     7.90,    86.77,  1021.10, -9999.00,     0.00,     0.00,     0.00,     0.00,    12.00,     3.00,    75.00, -9999.00,  2000.00
    59, 41597,2019, 1, 8, 3,     9.00, -9999.00,     7.40,    89.70,  1022.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,    63.00, -9999.00,  2000.00
    60, 41597,2019, 1, 8, 6,    14.00, -9999.00,     9.10,    72.30,  1020.00, -9999.00,     0.00,     0.00,     0.00,     0.00,     6.00,     3.00,    88.00, -9999.00,  4000.00
    61, 41597,2019, 1, 8, 9,    18.00, -9999.00,     8.30,    53.04,  1018.50, -9999.00,     1.00,   270.00, -9999.00,     0.00, -9999.00,     3.00,    88.00, -9999.00,  4000.00
    62, 41597,2019, 1, 8,12,    18.00, -9999.00,    12.70,    71.15,  1017.50, -9999.00,     0.00,     0.00,     0.00,     0.00,    12.00,     3.00,     0.00, -9999.00,  4000.00
    63, 41597,2019, 1, 8,15,    12.50, -9999.00,     9.60,    82.47,  1018.20, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,     0.00, -9999.00,  2000.00
    64, 41597,2019, 1, 8,18,    10.50, -9999.00,     9.50,    93.52,  1019.60, -9999.00,     0.00,     0.00,     0.00,     0.00,    18.00,     3.00,     0.00, -9999.00,  2000.00
    65, 41597,2019, 1, 8,21,     9.00, -9999.00,     8.00,    93.44,  1018.90, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,     0.00, -9999.00,  2000.00
    66, 41597,2019, 1, 9, 0,     9.00, -9999.00,     6.90,    86.67,  1018.50, -9999.00,     1.00,    50.00,     0.00,     0.00,    12.00,     3.00,     0.00, -9999.00,  2000.00
    67, 41597,2019, 1, 9, 3,     7.00, -9999.00,     4.70,    85.27,  1019.70, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,     0.00, -9999.00,  2000.00
    68, 41597,2019, 1, 9, 6,    17.50, -9999.00,     7.70,    52.55,  1019.00, -9999.00,     1.00,   270.00,     0.00,     0.00,     6.00,     3.00,     0.00, -9999.00,  4000.00
    69, 41597,2019, 1, 9, 9,    21.00, -9999.00,     7.50,    41.68,  1018.10, -9999.00,     2.10,   230.00, -9999.00,     0.00, -9999.00,     3.00,     0.00, -9999.00, 10000.00
    70, 41597,2019, 1, 9,12,    20.00, -9999.00,     9.80,    51.81,  1017.20, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,     0.00, -9999.00, 10000.00
    71, 41597,2019, 1, 9,15,    14.50, -9999.00,     7.40,    62.36,  1018.50, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,     0.00, -9999.00,  4000.00
    72, 41597,2019, 1, 9,18,    12.00, -9999.00,     7.90,    75.97,  1019.60, -9999.00,     0.00,     0.00,     0.00,     0.00,    18.00,     3.00,     0.00, -9999.00,  4000.00
    73, 41597,2019, 1, 9,21,    10.00, -9999.00,     6.80,    80.48,  1019.30, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,    38.00, -9999.00,  2000.00
    74, 41597,2019, 1,10, 0,     7.00, -9999.00,     4.70,    85.27,  1017.90, -9999.00,     0.00,     0.00,     0.00,     0.00,    12.00,     3.00,     0.00, -9999.00,  2000.00
    75, 41597,2019, 1,10, 3,     6.50, -9999.00,     5.40,    92.67,  1019.30, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,    63.00, -9999.00,  2000.00
    76, 41597,2019, 1,10, 6,    11.00, -9999.00,     6.80,    75.28,  1019.70, -9999.00,     0.00,     0.00,     0.00,     0.00,     6.00,     3.00,    75.00, -9999.00,  4000.00
    77, 41597,2019, 1,10, 9,    17.00, -9999.00,     8.20,    56.12,  1017.20, -9999.00,     1.00,   230.00, -9999.00,     0.00, -9999.00,     3.00,    75.00, -9999.00,  4000.00
    78, 41597,2019, 1,10,12,    16.00, -9999.00,    11.40,    74.13,  1016.10, -9999.00,     0.00,     0.00,     0.00,     0.00,    12.00,     3.00,   100.00, -9999.00,  4000.00
    79, 41597,2019, 1,10,15,    13.00, -9999.00,    10.10,    82.54,  1018.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,   100.00, -9999.00,  4000.00
    80, 41597,2019, 1,10,18,    12.50, -9999.00,    10.60,    88.18,  1018.30, -9999.00,     0.00,     0.00,     0.00,     0.00,    18.00,     3.00,   100.00, -9999.00,  2000.00
    81, 41597,2019, 1,10,21,    11.00, -9999.00,    10.00,    93.54,  1017.90, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,   100.00, -9999.00,  2000.00
    82, 41597,2019, 1,11, 0,    10.00, -9999.00,     8.50,    90.38,  1018.70, -9999.00,     0.00,     0.00,     0.00,     0.00,    12.00,     3.00,   100.00, -9999.00,  2000.00
    83, 41597,2019, 1,11, 6, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    84, 41597,2019, 1,11, 6,    14.50, -9999.00,     8.60,    67.67,  1021.10, -9999.00,     1.00,    50.00,     0.00,     0.00,     6.00,     3.00,    63.00, -9999.00,  4000.00
    85, 41597,2019, 1,11, 9,    18.00, -9999.00,     9.50,    57.52,  1021.10, -9999.00,     1.00,    90.00, -9999.00,     0.00, -9999.00,     3.00,    63.00, -9999.00,  4000.00
    86, 41597,2019, 1,11,12,    15.00, -9999.00,    12.30,    83.88,  1019.80, -9999.00,     1.00,   270.00, -9999.00, -9999.00,    12.00,     3.00,   100.00, -9999.00,  4000.00
    87, 41597,2019, 1,11,15,    12.50, -9999.00,    10.60,    88.18,  1020.70, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,    88.00, -9999.00,  2000.00
    88, 41597,2019, 1,11,18,    10.50, -9999.00,     8.50,    87.41,  1020.70, -9999.00,     0.00,     0.00, -9999.00,     0.00,    18.00,     3.00,    63.00, -9999.00,  2000.00
    89, 41597,2019, 1,11,21,     9.00, -9999.00,     8.00,    93.44,  1020.60, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,    63.00, -9999.00,  2000.00
    90, 41597,2019, 1,12, 0,     8.00, -9999.00,     6.90,    92.75,  1019.60, -9999.00,     0.00,     0.00,     0.00,     0.00,    12.00,     3.00,   100.00, -9999.00,  2000.00
    91, 41597,2019, 1,12, 3,     9.00, -9999.00,     8.00,    93.44,  1020.70, -9999.00,     0.00,     0.00, -9999.00, -9999.00, -9999.00,     3.00,   100.00, -9999.00,  2000.00
    92, 41597,2019, 1,12, 6,    14.00, -9999.00,    10.20,    77.85,  1021.60, -9999.00,     1.00,    50.00,     0.00,     0.00,     6.00,     3.00,   100.00, -9999.00,  4000.00
    93, 41597,2019, 1,12, 9,    16.00, -9999.00,    12.40,    79.19,  1019.30, -9999.00,     1.00,    50.00, -9999.00,     0.00, -9999.00,     3.00,   100.00, -9999.00,  4000.00
    94, 41597,2019, 1,12,12,    16.00, -9999.00,    12.40,    79.19,  1018.60, -9999.00,     0.00,     0.00,     1.00,     0.00,    12.00,     3.00,    88.00, -9999.00,  4000.00
    95, 41597,2019, 1,12,15,    13.00, -9999.00,    11.10,    88.23,  1020.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,    75.00, -9999.00,  4000.00
    96, 41597,2019, 1,12,18,    11.50, -9999.00,    10.50,    93.57,  1020.70, -9999.00,     0.00,     0.00,     1.00,     0.00,    18.00,     3.00,    75.00, -9999.00,  2000.00
    97, 41597,2019, 1,12,21,    10.00, -9999.00,     9.00,    93.49,  1020.60, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,    75.00, -9999.00,  2000.00
    98, 41597,2019, 1,13, 0,     8.00, -9999.00,     6.90,    92.75,  1022.80, -9999.00,     1.00,   360.00,     0.00,     0.00,    12.00,     3.00,    63.00, -9999.00,  2000.00
    99, 41597,2019, 1,13, 3,     7.50, -9999.00,     6.40,    92.73,  1025.20, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,    50.00, -9999.00,  2000.00
   100, 41597,2019, 1,13, 6,    14.00, -9999.00,     9.10,    72.30,  1027.00, -9999.00,     1.00,    50.00,     0.00,     0.00,     6.00,     3.00,     0.00, -9999.00,  4000.00
