RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
    99, 41669,2019, 4, 9,    36.00,    19.50, -9999.00, -9999.00,     0.00
   100, 41669,2019, 4,10,    33.00,    17.00, -9999.00, -9999.00,    15.00
   101, 41669,2019, 4,11,    34.00,    17.00, -9999.00, -9999.00,     0.00
   102, 41669,2019, 4,12,    32.50,    18.00, -9999.00, -9999.00,     2.00
   103, 41669,2019, 4,13,    31.00,    18.00, -9999.00, -9999.00,     6.00
   104, 41669,2019, 4,14,    33.50,    19.00, -9999.00, -9999.00,     0.00
   105, 41669,2019, 4,15,    29.00,    18.00, -9999.00, -9999.00,    17.00
   106, 41669,2019, 4,16,    29.50,    16.50, -9999.00, -9999.00,    13.00
   107, 41669,2019, 4,17,    21.00,    16.50, -9999.00, -9999.00,     9.00
   108, 41669,2019, 4,18,    28.00,    15.50, -9999.00, -9999.00,     3.00
   109, 41669,2019, 4,19,    33.00,    16.00, -9999.00, -9999.00,     0.00
   110, 41669,2019, 4,20,    36.50,    20.00, -9999.00, -9999.00,     0.00
   111, 41669,2019, 4,21,    39.50,    22.00, -9999.00, -9999.00,     0.00
   112, 41669,2019, 4,22,    40.50,    23.00, -9999.00, -9999.00,     0.00
   113, 41669,2019, 4,23,    41.00,    24.00, -9999.00, -9999.00,     0.00
   114, 41669,2019, 4,24,    32.00,    23.00, -9999.00, -9999.00,     0.00
   115, 41669,2019, 4,25,    38.00,    21.00, -9999.00, -9999.00,     1.00
   116, 41669,2019, 4,26,    38.50,    20.00, -9999.00, -9999.00,     3.00
   117, 41669,2019, 4,27,    39.50,    21.00, -9999.00, -9999.00,     0.00
   118, 41669,2019, 4,28,    40.50,    21.50, -9999.00, -9999.00,     0.00
   119, 41669,2019, 4,29,    40.50,    22.00, -9999.00, -9999.00,     0.00
   120, 41669,2019, 4,30,    37.00,    22.00, -9999.00, -9999.00,     0.00
   121, 41669,2019, 5, 1,    34.00,    22.50, -9999.00, -9999.00,     0.00
   122, 41669,2019, 5, 2,    37.50,    22.00, -9999.00, -9999.00,     1.00
   123, 41669,2019, 5, 3,    40.00,    22.50, -9999.00, -9999.00,     0.00
   124, 41669,2019, 5, 4,    42.00,    22.00, -9999.00, -9999.00,     0.00
   125, 41669,2019, 5, 5,    42.00,    21.50, -9999.00, -9999.00,     0.00
   126, 41669,2019, 5, 6,    41.50,    24.00, -9999.00, -9999.00,     0.00
   127, 41669,2019, 5, 7,    44.00,    24.50, -9999.00, -9999.00,     0.00
   128, 41669,2019, 5, 8,    43.00,    25.50, -9999.00, -9999.00,     0.00
   129, 41669,2019, 5, 9,    45.00,    27.50, -9999.00, -9999.00,     0.00
   130, 41669,2019, 5,10,    43.00,    27.00, -9999.00, -9999.00,     0.00
   131, 41669,2019, 5,11,    38.50,    24.00, -9999.00, -9999.00,     1.80
   132, 41669,2019, 5,12,    41.50,    23.50, -9999.00, -9999.00,     0.00
   133, 41669,2019, 5,13,    42.00,    23.50, -9999.00, -9999.00,     0.00
   134, 41669,2019, 5,14,    39.00,    23.00, -9999.00, -9999.00,     0.00
   135, 41669,2019, 5,15,    39.00,    25.50, -9999.00, -9999.00,     0.00
   136, 41669,2019, 5,16,    34.00,    19.00, -9999.00, -9999.00,    11.00
   137, 41669,2019, 5,17,    34.00,    22.50, -9999.00, -9999.00,     0.00
   138, 41669,2019, 5,18,    35.50,    19.00, -9999.00, -9999.00,     0.90
   139, 41669,2019, 5,19,    39.00,    23.50, -9999.00, -9999.00,     0.00
   140, 41669,2019, 5,20,    38.00,    21.00, -9999.00, -9999.00,     0.90
   141, 41669,2019, 5,21,    40.00,    24.00, -9999.00, -9999.00,     0.00
   142, 41669,2019, 5,22,    42.00,    25.50, -9999.00, -9999.00,     0.00
   143, 41669,2019, 5,23,    39.00,    25.50, -9999.00, -9999.00,     0.00
   144, 41669,2019, 5,24,    37.00,    23.50, -9999.00, -9999.00,     0.50
   145, 41669,2019, 5,25,    39.00,    22.00, -9999.00, -9999.00,     0.00
   146, 41669,2019, 5,26,    41.50,    25.00, -9999.00, -9999.00,     0.00
   147, 41669,2019, 5,27,    42.50,    25.00, -9999.00, -9999.00,     0.00
   148, 41669,2019, 5,28,    45.00,    25.50, -9999.00, -9999.00,     0.00
   149, 41669,2019, 5,29,    45.00,    25.50, -9999.00, -9999.00,     0.00
   150, 41669,2019, 5,30,    47.00,    26.00, -9999.00, -9999.00,     0.00
   151, 41669,2019, 5,31,    47.00,    27.50, -9999.00, -9999.00,     0.00
   152, 41669,2019, 6, 1,    48.00,    28.00, -9999.00, -9999.00,     0.00
   153, 41669,2019, 6, 2,    47.00,    27.00, -9999.00, -9999.00,     0.00
   154, 41669,2019, 6, 3,    48.00,    28.00, -9999.00, -9999.00,     0.00
   155, 41669,2019, 6, 4,    43.50,    28.00, -9999.00, -9999.00,     0.00
   156, 41669,2019, 6, 5,    44.00,    29.00, -9999.00, -9999.00,     0.00
   157, 41669,2019, 6, 6,    45.50,    26.00, -9999.00, -9999.00,     0.50
   158, 41669,2019, 6, 7,    44.00,    26.50, -9999.00, -9999.00,     0.00
   159, 41669,2019, 6, 8,    47.00,    27.00, -9999.00, -9999.00,     0.00
   160, 41669,2019, 6, 9,    46.00,    27.50, -9999.00, -9999.00,     0.00
   161, 41669,2019, 6,10,    48.00,    29.00, -9999.00, -9999.00,     0.00
   162, 41669,2019, 6,11,    45.00,    30.00, -9999.00, -9999.00,     0.00
   163, 41669,2019, 6,12,    41.00,    30.00, -9999.00, -9999.00,     0.00
   164, 41669,2019, 6,13,    44.00,    23.00, -9999.00, -9999.00,     0.00
   165, 41669,2019, 6,14,    45.00,    23.50, -9999.00, -9999.00,     0.00
