RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
     2, 41715,2019, 1, 2,    23.00,    10.50, -9999.00, -9999.00,     0.00
     3, 41715,2019, 1, 3,    21.00,     9.50, -9999.00, -9999.00,     0.00
     4, 41715,2019, 1, 4,    17.00,    11.00, -9999.00, -9999.00,     0.00
     5, 41715,2019, 1, 5,    20.50,    10.50, -9999.00, -9999.00,     0.00
     6, 41715,2019, 1, 6,    20.00,    10.00, -9999.00, -9999.00,     0.00
     7, 41715,2019, 1, 7,    13.00,    10.00, -9999.00, -9999.00,     0.00
     8, 41715,2019, 1, 8,    21.00,     8.00, -9999.00, -9999.00,     0.00
     9, 41715,2019, 1, 9,    22.50,     9.00, -9999.00, -9999.00,     0.00
    10, 41715,2019, 1,10,    22.00,     9.50, -9999.00, -9999.00,     0.00
    11, 41715,2019, 1,11,    23.00,    10.50, -9999.00, -9999.00,     0.00
    12, 41715,2019, 1,12,    22.00,    11.50, -9999.00, -9999.00,     1.00
    13, 41715,2019, 1,13,    22.00,    11.00, -9999.00, -9999.00,     0.00
    14, 41715,2019, 1,14,    22.50,     7.00, -9999.00, -9999.00,     0.00
    15, 41715,2019, 1,15,    22.00,     8.00, -9999.00, -9999.00,     0.00
    16, 41715,2019, 1,16,    24.00,    10.50, -9999.00, -9999.00,     0.00
    17, 41715,2019, 1,17,    24.30,     9.50, -9999.00, -9999.00,     0.00
    18, 41715,2019, 1,18,    20.50,     9.50, -9999.00, -9999.00,     0.00
    19, 41715,2019, 1,19,    22.00,    12.00, -9999.00, -9999.00,     0.00
    20, 41715,2019, 1,20,    20.50,    11.50, -9999.00, -9999.00,     0.00
    21, 41715,2019, 1,21,    22.00,    10.00, -9999.00, -9999.00,     7.00
    22, 41715,2019, 1,22,    20.50,     7.00, -9999.00, -9999.00,     0.00
    23, 41715,2019, 1,23,    21.50,     7.00, -9999.00, -9999.00,     0.00
    24, 41715,2019, 1,24,    18.00,     7.50, -9999.00, -9999.00,     0.00
    25, 41715,2019, 1,25,    20.00,     6.50, -9999.00, -9999.00,     0.00
    26, 41715,2019, 1,26,    21.00,     7.00, -9999.00, -9999.00,     0.00
    27, 41715,2019, 1,27,    18.50,     8.50, -9999.00, -9999.00,     3.00
    28, 41715,2019, 1,28,    22.00,     7.50, -9999.00, -9999.00,     0.00
    29, 41715,2019, 1,29,    22.00,     8.00, -9999.00, -9999.00,     0.00
    30, 41715,2019, 1,30,    21.00,     8.50, -9999.00, -9999.00,     0.00
    31, 41715,2019, 1,31,    19.50,    10.00, -9999.00, -9999.00,    12.00
    32, 41715,2019, 2, 1,    18.00,     9.50, -9999.00, -9999.00,     0.00
    33, 41715,2019, 2, 2,    21.00,     9.00, -9999.00, -9999.00,     0.00
    34, 41715,2019, 2, 3,    22.50,     9.00, -9999.00, -9999.00,     0.00
    35, 41715,2019, 2, 4,    22.00,     9.50, -9999.00, -9999.00,     0.00
    36, 41715,2019, 2, 5,    23.50,    11.00, -9999.00, -9999.00,     0.00
    37, 41715,2019, 2, 6,    23.00,    11.50, -9999.00, -9999.00,     0.00
    38, 41715,2019, 2, 7,    22.00,     8.50, -9999.00, -9999.00,     0.00
    39, 41715,2019, 2, 8,    23.00,     7.00, -9999.00, -9999.00,     0.00
    40, 41715,2019, 2, 9,    22.00,     7.00, -9999.00, -9999.00,     0.00
    41, 41715,2019, 2,10,    22.50,     8.50, -9999.00, -9999.00,     0.00
    42, 41715,2019, 2,11,    22.50,     9.00, -9999.00, -9999.00,     0.00
    43, 41715,2019, 2,12,    24.50,    13.50, -9999.00, -9999.00,     0.00
    44, 41715,2019, 2,13,    24.50,    12.50, -9999.00, -9999.00,     0.00
    45, 41715,2019, 2,14,    26.00,    12.50, -9999.00, -9999.00,     1.00
    46, 41715,2019, 2,15,    25.00,    11.00, -9999.00, -9999.00,     0.00
    47, 41715,2019, 2,16,    25.00,    10.00, -9999.00, -9999.00,     0.00
    48, 41715,2019, 2,17,    23.00,    12.00, -9999.00, -9999.00,     0.00
    49, 41715,2019, 2,18,    25.00,    11.00, -9999.00, -9999.00,     0.00
    50, 41715,2019, 2,19,    23.50,    11.50, -9999.00, -9999.00,     0.00
    51, 41715,2019, 2,20,    15.50,    13.00, -9999.00, -9999.00,     8.00
    52, 41715,2019, 2,21,    22.00,    10.00, -9999.00, -9999.00,    29.00
    53, 41715,2019, 2,22,    24.00,    11.00, -9999.00, -9999.00,     0.00
    54, 41715,2019, 2,23,    24.00,    11.00, -9999.00, -9999.00,     0.00
    55, 41715,2019, 2,24,    27.00,    12.50, -9999.00, -9999.00,     0.00
    56, 41715,2019, 2,25,    27.50,    10.50, -9999.00, -9999.00,     0.00
    57, 41715,2019, 2,26,    23.00,    11.00, -9999.00, -9999.00,     0.00
    58, 41715,2019, 2,27,    23.00,    10.00, -9999.00, -9999.00,     0.00
    59, 41715,2019, 2,28,    25.00,    10.50, -9999.00, -9999.00,     0.00
    60, 41715,2019, 3, 1,    23.00,    11.50, -9999.00, -9999.00,     1.00
    61, 41715,2019, 3, 2,    18.00,    13.00, -9999.00, -9999.00,    10.00
    62, 41715,2019, 3, 3,    22.00,    13.00, -9999.00, -9999.00,     7.00
    63, 41715,2019, 3, 4,    23.00,    13.00, -9999.00, -9999.00,     0.00
    64, 41715,2019, 3, 5,    26.00,    12.50, -9999.00, -9999.00,     0.00
    65, 41715,2019, 3, 6,    27.00,    12.50, -9999.00, -9999.00,     0.00
    66, 41715,2019, 3, 7,    28.50,    12.50, -9999.00, -9999.00,     0.00
    67, 41715,2019, 3, 8,    26.00,    14.00, -9999.00, -9999.00,    24.00
    68, 41715,2019, 3, 9,    27.00,    14.00, -9999.00, -9999.00,     0.00
    69, 41715,2019, 3,10,    25.50,    15.20, -9999.00, -9999.00,     1.00
    70, 41715,2019, 3,11,    25.00,    12.50, -9999.00, -9999.00,     9.00
    71, 41715,2019, 3,12,    25.00,    12.50, -9999.00, -9999.00,     0.00
    72, 41715,2019, 3,13,    21.00,    13.00, -9999.00, -9999.00,     1.00
    73, 41715,2019, 3,14,    25.00,    12.00, -9999.00, -9999.00,     2.00
    74, 41715,2019, 3,15,    28.00,    14.00, -9999.00, -9999.00,     0.00
    75, 41715,2019, 3,16,    27.00,    14.00, -9999.00, -9999.00,     0.00
    76, 41715,2019, 3,17,    30.00,    14.50, -9999.00, -9999.00,     0.00
    77, 41715,2019, 3,18,    26.00,    16.50, -9999.00, -9999.00,     0.00
    78, 41715,2019, 3,19,    31.00,    15.50, -9999.00, -9999.00,     1.00
    79, 41715,2019, 3,20,    28.50,    17.00, -9999.00, -9999.00,     1.00
    80, 41715,2019, 3,21,    29.00,    17.00, -9999.00, -9999.00,     0.00
    81, 41715,2019, 3,22,    29.00,    17.00, -9999.00, -9999.00,     0.00
    82, 41715,2019, 3,23,    32.50,    18.50, -9999.00, -9999.00,     0.00
    83, 41715,2019, 3,24,    29.00,    19.50, -9999.00, -9999.00,     0.00
    84, 41715,2019, 3,25,    32.00,    17.00, -9999.00, -9999.00,     2.00
    85, 41715,2019, 3,26,    34.00,    18.00, -9999.00, -9999.00,     0.00
    86, 41715,2019, 3,27,    37.00,    19.50, -9999.00, -9999.00,     0.00
    87, 41715,2019, 3,28,    37.50,    22.00, -9999.00, -9999.00,     0.00
    88, 41715,2019, 3,29,    34.00,    22.00, -9999.00, -9999.00,     0.00
