RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
     2, 41685,2019, 1, 2,    18.50,     7.50, -9999.00, -9999.00,     0.00
     3, 41685,2019, 1, 3,    17.00,     5.50, -9999.00, -9999.00,     0.00
     4, 41685,2019, 1, 4,    15.50,     4.50, -9999.00, -9999.00,     0.00
     5, 41685,2019, 1, 5,    15.50,     5.50, -9999.00, -9999.00,     0.00
     6, 41685,2019, 1, 6,    16.00,     3.50, -9999.00, -9999.00,     0.00
     7, 41685,2019, 1, 7,     6.00,     4.50, -9999.00, -9999.00,     0.00
     8, 41685,2019, 1, 8,    13.00,     2.00, -9999.00, -9999.00,     0.00
     9, 41685,2019, 1, 9,    19.50,     4.00, -9999.00, -9999.00,     0.00
    10, 41685,2019, 1,10,    17.50,     5.00, -9999.00, -9999.00,     0.00
    11, 41685,2019, 1,11,    18.00,     7.50, -9999.00, -9999.00,     0.00
    12, 41685,2019, 1,12,    17.00,     6.50, -9999.00, -9999.00,     1.00
    13, 41685,2019, 1,13,    16.00,     5.00, -9999.00, -9999.00,     0.00
    14, 41685,2019, 1,14,    16.00,     1.50, -9999.00, -9999.00,     0.00
    15, 41685,2019, 1,17, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    16, 41685,2019, 1,17, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    17, 41685,2019, 1,17,    19.00,    12.00, -9999.00, -9999.00,     0.00
    18, 41685,2019, 1,18,    18.00,     6.50, -9999.00, -9999.00,     0.00
    19, 41685,2019, 1,19,    16.00,     8.50, -9999.00, -9999.00,     0.00
    20, 41685,2019, 1,20,    14.00,     9.50, -9999.00, -9999.00,     0.00
    21, 41685,2019, 1,21,    14.00,     5.50, -9999.00, -9999.00,     1.00
    22, 41685,2019, 1,22,    13.00,     5.00, -9999.00, -9999.00,     0.00
    23, 41685,2019, 1,23,    13.50,     2.50, -9999.00, -9999.00,     0.00
    24, 41685,2019, 1,24,    14.00,     3.00, -9999.00, -9999.00,     0.00
    25, 41685,2019, 1,25,    14.00,     3.50, -9999.00, -9999.00,     0.00
    26, 41685,2019, 1,26,    14.00,     2.00, -9999.00, -9999.00,     0.00
    27, 41685,2019, 1,27,    14.50,     4.00, -9999.00, -9999.00,     0.00
    28, 41685,2019, 1,28,    17.50,     4.50, -9999.00, -9999.00,     0.00
    29, 41685,2019, 1,29,    18.00,     8.50, -9999.00, -9999.00,     0.00
    30, 41685,2019, 1,30,    10.50,     6.00, -9999.00, -9999.00,     1.00
    31, 41685,2019, 1,31,    12.50,     5.00, -9999.00, -9999.00,    16.00
    32, 41685,2019, 2, 1,    14.50,     5.50, -9999.00, -9999.00,     0.00
    33, 41685,2019, 2, 2,    15.00,     4.50, -9999.00, -9999.00,     0.00
    34, 41685,2019, 2, 3,    19.00,     5.00, -9999.00, -9999.00,     0.00
    35, 41685,2019, 2, 4,    17.00,     6.00, -9999.00, -9999.00,     0.00
    36, 41685,2019, 2, 5,    17.50,     6.50, -9999.00, -9999.00,     0.00
