RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
     2, 41516,2019, 1, 2,     8.50,     2.50, -9999.00, -9999.00,     0.00
     3, 41516,2019, 1, 4, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
     4, 41516,2019, 1, 4,     5.50,    -3.00, -9999.00, -9999.00,     0.00
     5, 41516,2019, 1, 5,     1.50,    -1.00, -9999.00, -9999.00,     0.00
     6, 41516,2019, 1, 6,     7.00,     0.50, -9999.00, -9999.00,     0.00
     7, 41516,2019, 1, 7,     1.50,    -2.00, -9999.00, -9999.00,     0.00
     8, 41516,2019, 1, 8,     6.00,    -2.00, -9999.00, -9999.00,     0.00
     9, 41516,2019, 1, 9,    10.50,    -2.00, -9999.00, -9999.00,     0.00
    10, 41516,2019, 1,10,     5.50,    -3.00, -9999.00, -9999.00,   707.70
    11, 41516,2019, 1,11,     6.00,    -1.50, -9999.00, -9999.00,  1415.40
    12, 41516,2019, 1,12,     5.50,    -2.00, -9999.00, -9999.00,     0.00
    13, 41516,2019, 1,13,     8.00,    -2.00, -9999.00, -9999.00,     0.00
    14, 41516,2019, 1,14,     9.50,    -2.50, -9999.00, -9999.00,     0.00
    15, 41516,2019, 1,15,     6.50,    -4.00, -9999.00, -9999.00,     0.00
    16, 41516,2019, 1,16,     6.50,    -1.50, -9999.00, -9999.00,     0.00
    17, 41516,2019, 1,17,     1.10,     0.00, -9999.00, -9999.00,     0.00
    18, 41516,2019, 1,18,     9.00,    -2.50, -9999.00, -9999.00,     0.00
    19, 41516,2019, 1,19,     4.50,     0.00, -9999.00, -9999.00,   707.00
    20, 41516,2019, 1,20,     4.50,     0.00, -9999.00, -9999.00,     0.20
    21, 41516,2019, 1,21,     5.50,     1.00, -9999.00, -9999.00,     0.40
    22, 41516,2019, 1,22,     6.00,     1.50, -9999.00, -9999.00,     1.40
