RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
     2, 41641,2019, 1, 2,    18.20,     3.00, -9999.00, -9999.00,     0.00
     3, 41641,2019, 1, 3,    20.20,     3.50, -9999.00, -9999.00,     0.00
     4, 41641,2019, 1, 4,    18.50,     2.50, -9999.00, -9999.00,     0.00
     5, 41641,2019, 1, 5,    14.50,     7.00, -9999.00, -9999.00,     3.00
     6, 41641,2019, 1, 6,    17.50,     5.00, -9999.00, -9999.00,     2.00
     7, 41641,2019, 1, 7,     9.00,     5.00, -9999.00, -9999.00,     0.00
     8, 41641,2019, 1, 8,    20.00,     5.00, -9999.00, -9999.00,     0.00
     9, 41641,2019, 1, 9,    21.00,     5.80, -9999.00, -9999.00,     0.00
    10, 41641,2019, 1,10,    22.30,     4.70, -9999.00, -9999.00,     0.00
    11, 41641,2019, 1,11,    19.50,     8.30, -9999.00, -9999.00,     0.00
    12, 41641,2019, 1,12,    17.20,     6.60, -9999.00, -9999.00,     1.00
    13, 41641,2019, 1,13,    19.60,     6.70, -9999.00, -9999.00,     1.00
    14, 41641,2019, 1,14,    19.50,     5.00, -9999.00, -9999.00,     0.00
    15, 41641,2019, 1,15,    21.00,     4.00, -9999.00, -9999.00,     0.00
    16, 41641,2019, 1,16,    17.50,     4.40, -9999.00, -9999.00,     0.00
    17, 41641,2019, 1,17,    19.50,     1.60, -9999.00, -9999.00,     0.00
    18, 41641,2019, 1,18,    21.00,     2.00, -9999.00, -9999.00,     0.00
    19, 41641,2019, 1,19,    21.20,     5.80, -9999.00, -9999.00,     0.00
    20, 41641,2019, 1,20,    21.20,     7.30, -9999.00, -9999.00,     0.00
    21, 41641,2019, 1,21,    15.20,     8.40, -9999.00, -9999.00,     7.60
    22, 41641,2019, 1,22,    14.30,     9.10, -9999.00, -9999.00,    11.80
    23, 41641,2019, 1,23,    17.40,     4.70, -9999.00, -9999.00,    17.90
    24, 41641,2019, 1,24,    17.20,     4.40, -9999.00, -9999.00,     0.00
    25, 41641,2019, 1,25,    18.30,     3.80, -9999.00, -9999.00,     0.00
    26, 41641,2019, 1,26,    17.60,     3.30, -9999.00, -9999.00,     0.00
    27, 41641,2019, 1,27,    18.30,     3.70, -9999.00, -9999.00,     0.00
    28, 41641,2019, 1,28,    18.00,     3.80, -9999.00, -9999.00,     0.00
    29, 41641,2019, 1,29,    20.60,     2.80, -9999.00, -9999.00,     0.00
    30, 41641,2019, 1,30,    16.30,     3.30, -9999.00, -9999.00,     0.00
    31, 41641,2019, 1,31,    13.20,     6.80, -9999.00, -9999.00,     1.00
    32, 41641,2019, 2, 1,    14.30,     8.30, -9999.00, -9999.00,     5.70
    33, 41641,2019, 2, 2,    20.60,     4.70, -9999.00, -9999.00,     0.00
    34, 41641,2019, 2, 3,    22.00,     5.80, -9999.00, -9999.00,     0.00
    35, 41641,2019, 2, 4,    22.40,     6.50, -9999.00, -9999.00,     0.00
    36, 41641,2019, 2, 5,    22.00,     7.80, -9999.00, -9999.00,     0.00
    37, 41641,2019, 2, 6,    18.00,    11.10, -9999.00, -9999.00,     1.60
    38, 41641,2019, 2, 7,    16.00,     7.60, -9999.00, -9999.00,     6.80
    39, 41641,2019, 2, 8,    17.20,     8.00, -9999.00, -9999.00,    11.00
    40, 41641,2019, 2, 9,    18.30,     4.80, -9999.00, -9999.00,     0.00
    41, 41641,2019, 2,10,    20.60,     6.80, -9999.00, -9999.00,     0.00
    42, 41641,2019, 2,11,    21.20,     8.20, -9999.00, -9999.00,     0.00
    43, 41641,2019, 2,12,    20.00,     9.00, -9999.00, -9999.00,     0.00
    44, 41641,2019, 2,13,    23.00,     9.50, -9999.00, -9999.00,     0.00
    45, 41641,2019, 2,14,    15.20,    10.60, -9999.00, -9999.00,    54.00
    46, 41641,2019, 2,15,    17.00,     8.00, -9999.00, -9999.00,     0.00
    47, 41641,2019, 2,16,    21.00,     8.70, -9999.00, -9999.00,     0.00
    48, 41641,2019, 2,17,    20.00,     8.80, -9999.00, -9999.00,     0.00
    49, 41641,2019, 2,18,    20.20,     9.50, -9999.00, -9999.00,    10.00
    50, 41641,2019, 2,19,    20.20,     8.70, -9999.00, -9999.00,     9.00
    51, 41641,2019, 2,20,    19.20,    10.60, -9999.00, -9999.00,     0.00
    52, 41641,2019, 2,21,    20.30,    12.20, -9999.00, -9999.00,    59.00
    53, 41641,2019, 2,22,    20.50,     7.80, -9999.00, -9999.00,     2.00
    54, 41641,2019, 2,23,    22.00,     8.30, -9999.00, -9999.00,     0.00
    55, 41641,2019, 2,24,    23.20,     8.60, -9999.00, -9999.00,     0.00
    56, 41641,2019, 2,25,    22.00,     8.70, -9999.00, -9999.00,     0.00
    57, 41641,2019, 2,26,    20.30,    10.30, -9999.00, -9999.00,     9.00
    58, 41641,2019, 2,27,    20.00,     7.80, -9999.00, -9999.00,     0.00
    59, 41641,2019, 2,28,    20.00,     7.20, -9999.00, -9999.00,     0.00
    60, 41641,2019, 3, 1,    20.20,     8.60, -9999.00, -9999.00,     0.00
    61, 41641,2019, 3, 2,    16.50,     8.30, -9999.00, -9999.00,     5.00
    62, 41641,2019, 3, 3,    18.20,    10.00, -9999.00, -9999.00,     2.80
    63, 41641,2019, 3, 4,    21.70,     8.90, -9999.00, -9999.00,     0.00
    64, 41641,2019, 3, 5,    24.40,     9.70, -9999.00, -9999.00,     0.00
    65, 41641,2019, 3, 6,    26.20,    10.40, -9999.00, -9999.00,     0.00
    66, 41641,2019, 3, 7,    25.00,     9.90, -9999.00, -9999.00,     0.00
    67, 41641,2019, 3, 8,    20.60,    10.40, -9999.00, -9999.00,     0.00
    68, 41641,2019, 3, 9,    24.60,     9.80, -9999.00, -9999.00,     0.00
    69, 41641,2019, 3,10,    27.40,    10.50, -9999.00, -9999.00,     0.00
    70, 41641,2019, 3,11,    20.20,    12.80, -9999.00, -9999.00,    15.00
    71, 41641,2019, 3,12,    24.00,    10.30, -9999.00, -9999.00,     5.00
    72, 41641,2019, 3,13,    23.40,    11.60, -9999.00, -9999.00,     0.00
    73, 41641,2019, 3,14,    21.40,    11.00, -9999.00, -9999.00,     0.00
    74, 41641,2019, 3,15,    24.40,    10.50, -9999.00, -9999.00,     0.00
    75, 41641,2019, 3,16,    26.20,    11.60, -9999.00, -9999.00,     0.00
    76, 41641,2019, 3,17,    29.00,    13.00, -9999.00, -9999.00,     0.00
    77, 41641,2019, 3,18,    29.00,    14.10, -9999.00, -9999.00,     0.00
    78, 41641,2019, 3,19,    28.50,    14.80, -9999.00, -9999.00,     0.00
    79, 41641,2019, 3,20,    26.20,    14.00, -9999.00, -9999.00,     0.00
    80, 41641,2019, 3,21,    27.10,    15.00, -9999.00, -9999.00,     0.00
    81, 41641,2019, 3,22,    28.20,    13.80, -9999.00, -9999.00,     0.00
    82, 41641,2019, 3,23,    25.20,    16.30, -9999.00, -9999.00,     0.00
    83, 41641,2019, 3,24,    26.00,    14.20, -9999.00, -9999.00,     0.00
    84, 41641,2019, 3,25,    29.00,    14.00, -9999.00, -9999.00,     0.00
    85, 41641,2019, 3,26,    29.30,    12.70, -9999.00, -9999.00,     0.00
    86, 41641,2019, 3,27,    31.20,    14.80, -9999.00, -9999.00,     0.00
    87, 41641,2019, 3,28,    32.40,    17.20, -9999.00, -9999.00,     0.00
    88, 41641,2019, 3,29,    33.00,    18.30, -9999.00, -9999.00,     0.00
    89, 41641,2019, 3,30,    32.20,    18.50, -9999.00, -9999.00,     0.00
    90, 41641,2019, 3,31,    29.60,    16.60, -9999.00, -9999.00,     0.00
    91, 41641,2019, 4, 1,    32.00,    16.70, -9999.00, -9999.00,     0.00
    92, 41641,2019, 4, 2,    34.40,    16.10, -9999.00, -9999.00,     0.00
    93, 41641,2019, 4, 3,    35.20,    18.80, -9999.00, -9999.00,     0.00
    94, 41641,2019, 4, 4,    35.50,    19.50, -9999.00, -9999.00,     0.00
    95, 41641,2019, 4, 5,    33.60,    20.80, -9999.00, -9999.00,     0.00
    96, 41641,2019, 4, 6,    35.50,    21.00, -9999.00, -9999.00,     0.00
    97, 41641,2019, 4, 7,    35.40,    19.60, -9999.00, -9999.00,     0.00
    98, 41641,2019, 4, 8,    32.20,    21.30, -9999.00, -9999.00,     0.00
    99, 41641,2019, 4, 9,    34.30,    20.00, -9999.00, -9999.00,     0.00
   100, 41641,2019, 4,10,    36.20,    20.20, -9999.00, -9999.00,     0.00
   101, 41641,2019, 4,11,    35.00,    20.00, -9999.00, -9999.00,     0.00
   102, 41641,2019, 4,12,    34.00,    21.60, -9999.00, -9999.00,     0.00
   103, 41641,2019, 4,13,    30.00,    20.30, -9999.00, -9999.00,     0.00
   104, 41641,2019, 4,14,    32.50,    22.00, -9999.00, -9999.00,     0.00
   105, 41641,2019, 4,15,    37.40,    20.50, -9999.00, -9999.00,     5.00
   106, 41641,2019, 4,16,    29.00,    16.50, -9999.00, -9999.00,    22.00
   107, 41641,2019, 4,17,    22.40,    16.40, -9999.00, -9999.00,    29.40
   108, 41641,2019, 4,18,    28.50,    15.20, -9999.00, -9999.00,    13.40
   109, 41641,2019, 4,19,    31.20,    17.50, -9999.00, -9999.00,     0.00
   110, 41641,2019, 4,20,    34.30,    19.40, -9999.00, -9999.00,     0.00
   111, 41641,2019, 4,21,    37.00,    20.50, -9999.00, -9999.00,     0.00
   112, 41641,2019, 4,22,    37.00,    20.40, -9999.00, -9999.00,     0.00
   113, 41641,2019, 4,23,    41.00,    22.50, -9999.00, -9999.00,     0.00
   114, 41641,2019, 4,24,    38.00,    22.20, -9999.00, -9999.00,     0.00
   115, 41641,2019, 4,25,    39.20,    21.30, -9999.00, -9999.00,     0.00
   116, 41641,2019, 4,26,    39.00,    20.50, -9999.00, -9999.00,     0.00
   117, 41641,2019, 4,27,    39.00,    22.70, -9999.00, -9999.00,     0.00
   118, 41641,2019, 4,28,    40.00,    22.80, -9999.00, -9999.00,     0.00
   119, 41641,2019, 4,29,    39.20,    23.00, -9999.00, -9999.00,     0.00
   120, 41641,2019, 4,30,    37.40,    27.00, -9999.00, -9999.00,     0.00
   121, 41641,2019, 5, 1,    31.50,    22.80, -9999.00, -9999.00,     0.00
   122, 41641,2019, 5, 2,    38.00,    23.30, -9999.00, -9999.00,     0.00
   123, 41641,2019, 5, 3,    37.00,    20.80, -9999.00, -9999.00,     0.00
   124, 41641,2019, 5, 4,    36.00,    22.00, -9999.00, -9999.00,     0.00
   125, 41641,2019, 5, 5,    39.80,    23.30, -9999.00, -9999.00,     0.00
   126, 41641,2019, 5, 6,    40.40,    24.40, -9999.00, -9999.00,     0.00
   127, 41641,2019, 5, 7,    41.40,    21.30, -9999.00, -9999.00,     0.00
   128, 41641,2019, 5, 8,    41.60,    24.50, -9999.00, -9999.00,     0.00
   129, 41641,2019, 5, 9,    42.00,    25.00, -9999.00, -9999.00,     0.00
   130, 41641,2019, 5,10,    40.20,    26.00, -9999.00, -9999.00,     0.00
   131, 41641,2019, 5,11,    33.80,    23.80, -9999.00, -9999.00,     0.00
   132, 41641,2019, 5,12,    39.00,    21.70, -9999.00, -9999.00,     0.00
   133, 41641,2019, 5,13,    39.30,    24.60, -9999.00, -9999.00,     0.00
