RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
     2, 41533,2019, 1, 2,    18.00,    12.00, -9999.00, -9999.00,     0.00
     3, 41533,2019, 1, 3,    12.00,     9.00, -9999.00, -9999.00,     0.00
     4, 41533,2019, 1, 4,     6.00,     3.00, -9999.00, -9999.00,     0.00
     5, 41533,2019, 1, 6, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
     6, 41533,2019, 1, 6,    16.00,     0.00, -9999.00, -9999.00,     0.00
     7, 41533,2019, 1, 8, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
     8, 41533,2019, 1, 8,    17.00,     0.90, -9999.00, -9999.00,     0.00
     9, 41533,2019, 1, 9,     5.00,    -1.00, -9999.00, -9999.00,     0.00
    10, 41533,2019, 1,10,    13.00,     2.00, -9999.00, -9999.00,     0.00
    11, 41533,2019, 1,11,    15.00,     1.00, -9999.00, -9999.00,     0.00
    12, 41533,2019, 1,12,    15.00, -9999.00, -9999.00, -9999.00,    20.00
    13, 41533,2019, 1,13,    15.00,     4.00, -9999.00, -9999.00,     0.00
    14, 41533,2019, 1,14,    17.00,     0.00, -9999.00, -9999.00,     0.00
    15, 41533,2019, 1,15,    19.00,     1.00, -9999.00, -9999.00,     0.00
    16, 41533,2019, 1,16,    16.00,     4.00, -9999.00, -9999.00,     0.00
    17, 41533,2019, 1,17,    16.00,     0.00, -9999.00, -9999.00,     0.00
    18, 41533,2019, 1,18,    16.00,     1.00, -9999.00, -9999.00,     0.00
    19, 41533,2019, 1,19,    21.00,     5.00, -9999.00, -9999.00,     0.00
    20, 41533,2019, 1,20,    15.00,    10.00, -9999.00, -9999.00,     0.00
    21, 41533,2019, 1,21,    14.00,     9.00, -9999.00, -9999.00,     0.00
    22, 41533,2019, 1,22,    13.00,     7.00, -9999.00, -9999.00,     5.00
    23, 41533,2019, 1,23,    13.00,     8.00, -9999.00, -9999.00,     3.00
    24, 41533,2019, 1,24,    17.00,     0.00, -9999.00, -9999.00,     0.00
    25, 41533,2019, 1,25,    16.00,     1.00, -9999.00, -9999.00,     0.00
    26, 41533,2019, 1,26,    17.00,     0.00, -9999.00, -9999.00,     0.00
    27, 41533,2019, 1,27,    20.00,     0.00, -9999.00, -9999.00,     0.00
    28, 41533,2019, 1,28,    20.00,    -1.00, -9999.00, -9999.00,     0.00
    29, 41533,2019, 1,29,    19.00,     0.00, -9999.00, -9999.00,     0.00
    30, 41533,2019, 1,30,    18.00,     1.00, -9999.00, -9999.00,     0.00
    31, 41533,2019, 1,31,    10.00,    10.00, -9999.00, -9999.00,    13.00
    32, 41533,2019, 2, 1,    16.00,     7.00, -9999.00, -9999.00,     0.00
    33, 41533,2019, 2, 2,    14.00,     3.00, -9999.00, -9999.00,     0.00
    34, 41533,2019, 2, 3,    22.00,     3.00, -9999.00, -9999.00,     0.00
    35, 41533,2019, 2, 4,    20.00,     6.50, -9999.00, -9999.00,     0.00
    36, 41533,2019, 2, 5,    20.00,     7.00, -9999.00, -9999.00,     0.00
    37, 41533,2019, 2, 6,    16.00,     8.50, -9999.00, -9999.00,    12.00
    38, 41533,2019, 2, 7,    18.00,     4.00, -9999.00, -9999.00,     3.00
    39, 41533,2019, 2, 8,    17.00,     5.90, -9999.00, -9999.00,     4.00
    40, 41533,2019, 2, 9,    20.00,     4.00, -9999.00, -9999.00,     0.00
    41, 41533,2019, 2,10,    21.00,     4.00, -9999.00, -9999.00,     0.00
    42, 41533,2019, 2,11,    20.00,     4.00, -9999.00, -9999.00,     0.00
    43, 41533,2019, 2,12,    21.00,     6.00, -9999.00, -9999.00,     0.00
    44, 41533,2019, 2,13,    12.00,    11.00, -9999.00, -9999.00,     1.00
    45, 41533,2019, 2,14,    12.00,     9.00, -9999.00, -9999.00,     7.00
    46, 41533,2019, 2,15,    20.00,     5.00, -9999.00, -9999.00,     7.00
    47, 41533,2019, 2,16,    22.00,     4.00, -9999.00, -9999.00,     0.00
    48, 41533,2019, 2,17,    19.00,    12.00, -9999.00, -9999.00,     0.00
    49, 41533,2019, 2,18,    13.50,    10.00, -9999.00, -9999.00,     0.00
    50, 41533,2019, 2,19,    13.00,    13.00, -9999.00, -9999.00,     0.00
    51, 41533,2019, 2,20,    11.00,    11.00, -9999.00, -9999.00,     0.00
    52, 41533,2019, 2,21,    15.00,     7.00, -9999.00, -9999.00,     0.00
    53, 41533,2019, 2,22,    20.00,     4.00, -9999.00, -9999.00,     0.00
    54, 41533,2019, 2,23,    20.00,     5.00, -9999.00, -9999.00,     0.00
    55, 41533,2019, 2,24,    22.00,     4.00, -9999.00, -9999.00,     0.00
    56, 41533,2019, 2,25,    19.00,     5.00, -9999.00, -9999.00,     0.00
    57, 41533,2019, 2,26,    10.00,     6.00, -9999.00, -9999.00,     2.00
    58, 41533,2019, 2,27,    18.00,     3.00, -9999.00, -9999.00,     1.00
