RECDNO,STATNO,YYYY,MM,DD,HH,TEMPERATR,WET TEMP ,DEWPOINT ,RELHUMIDY,SEALVLPRS,SURFPRESS,WINDSPEED,DIRECTION, RAIN 1  , RAIN 2   ,RPeriodi 1,RPeriod 2,TLTCLOUD ,LOW CLOUD,VISIBLITY
     2, 41506,2019, 1, 1, 0,     0.00, -9999.00,    -2.60,    80.56, -9999.00, -9999.00,     0.00,     0.00,     0.00,     0.00,    12.00,     3.00,    25.00, -9999.00,  2000.00
     0, 41506,   0, 0, 0, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00
     4, 41506,2019, 1, 1, 9, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
     5, 41506,2019, 1, 1,12, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
     6, 41506,2019, 1, 1,15, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
     7, 41506,2019, 1, 1,18, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
     8, 41506,2019, 1, 1,21, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
     9, 41506,2019, 1, 2, 0, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    10, 41506,2019, 1, 2, 3, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    11, 41506,2019, 1, 2, 3,     3.60, -9999.00,     2.40,    91.85, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     0.60, -9999.00,     3.00,   100.00, -9999.00,  4000.00
    12, 41506,2019, 1, 2, 9, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    13, 41506,2019, 1, 2, 9,    10.00, -9999.00,     2.70,    60.43, -9999.00, -9999.00,     3.10,   180.00, -9999.00,     0.00, -9999.00,     3.00,    75.00, -9999.00, 10000.00
    14, 41506,2019, 1, 2,12,     7.70, -9999.00,     3.30,    73.66, -9999.00, -9999.00,     1.00,   360.00,     0.60,     0.00,    12.00,     3.00,   100.00, -9999.00,  4000.00
    15, 41506,2019, 1, 2,15,     3.50, -9999.00,     1.20,    84.88, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,    75.00, -9999.00,  2000.00
    16, 41506,2019, 1, 2,18,     3.00, -9999.00,     0.70,    84.83, -9999.00, -9999.00,     0.00,     0.00,     0.60,     0.00,    18.00,     3.00,    75.00, -9999.00,  2000.00
    17, 41506,2019, 1, 2,21,     0.50, -9999.00,    -0.70,    91.02, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,    63.00, -9999.00,  2000.00
    18, 41506,2019, 1, 3, 0,    -1.50, -9999.00,    -2.80,    89.69, -9999.00, -9999.00,     0.00,     0.00,     0.00,     0.00,    12.00,     3.00,    38.00, -9999.00,  2000.00
    19, 41506,2019, 1, 3, 3,    -0.50, -9999.00,    -1.80,    89.77, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,    38.00, -9999.00, 10000.00
    20, 41506,2019, 1, 3, 9, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    21, 41506,2019, 1, 3, 9,    11.00, -9999.00,    -1.40,    41.46, -9999.00, -9999.00,     3.10,   360.00, -9999.00,     0.00, -9999.00,     3.00,     0.00, -9999.00, 10000.00
    22, 41506,2019, 1, 3,12,     9.00, -9999.00,    -1.30,    47.80, -9999.00, -9999.00,     2.10,   360.00,     0.00,     0.00,    12.00,     3.00,     0.00, -9999.00, 10000.00
    23, 41506,2019, 1, 3,15,     7.00, -9999.00,    -2.70,    48.73, -9999.00, -9999.00,     1.00,   360.00, -9999.00,     0.00, -9999.00,     3.00,     0.00, -9999.00,  2000.00
    24, 41506,2019, 1, 3,18,     1.50, -9999.00,    -2.30,    74.12, -9999.00, -9999.00,     0.00,     0.00,     0.00,     0.00,    18.00,     3.00,     0.00, -9999.00,  2000.00
    25, 41506,2019, 1, 3,21,     0.00, -9999.00,    -4.10,    70.98, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,     0.00, -9999.00,  2000.00
    26, 41506,2019, 1, 4, 0,     6.00, -9999.00,    -5.70,    40.46, -9999.00, -9999.00,     4.10,   360.00,     0.00,     0.00,    12.00,     3.00,     0.00, -9999.00,  2000.00
    27, 41506,2019, 1, 4, 3,     5.00, -9999.00,    -5.70,    43.37, -9999.00, -9999.00,     2.10,   360.00, -9999.00,     0.00, -9999.00,     3.00,    88.00, -9999.00, 10000.00
    28, 41506,2019, 1, 4, 9, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    29, 41506,2019, 1, 4, 9,     7.00, -9999.00,     1.50,    67.98, -9999.00, -9999.00,     1.00,   360.00, -9999.00,     0.00, -9999.00,     3.00,   100.00, -9999.00,  4000.00
    30, 41506,2019, 1, 4,15, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    31, 41506,2019, 1, 4,15,     4.00, -9999.00,    -0.80,    70.32, -9999.00, -9999.00,     2.10,   360.00, -9999.00,     0.00, -9999.00,     3.00,   100.00, -9999.00,  1000.00
    32, 41506,2019, 1, 4,21, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    33, 41506,2019, 1, 4,21,     2.50, -9999.00,     0.10,    84.16, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,   100.00, -9999.00,  1000.00
    34, 41506,2019, 1, 5, 0,     2.00, -9999.00,     0.80,    91.74, -9999.00, -9999.00,     0.00,     0.00,     0.50,     0.50,    12.00,     3.00,   100.00, -9999.00,  1000.00
    35, 41506,2019, 1, 5, 6, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    36, 41506,2019, 1, 5, 9, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    37, 41506,2019, 1, 5,12, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    38, 41506,2019, 1, 5,15, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    39, 41506,2019, 1, 5,18, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    40, 41506,2019, 1, 5,18,     1.00, -9999.00,    -0.20,    91.49, -9999.00, -9999.00,     0.00,     0.00,     3.00,     0.00,    18.00,     3.00,    75.00, -9999.00,  2000.00
    41, 41506,2019, 1, 5,21,    -2.00, -9999.00,    -3.40,    88.90, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,    75.00, -9999.00,  2000.00
    42, 41506,2019, 1, 6, 0,    -2.50, -9999.00,    -3.90,    88.86, -9999.00, -9999.00,     0.00,     0.00,     0.00,     0.00,    12.00,     3.00,    63.00, -9999.00,  2000.00
    43, 41506,2019, 1, 6, 3,    -3.00, -9999.00,    -4.40,    88.82, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,    38.00, -9999.00, 10000.00
    44, 41506,2019, 1, 6, 6,     5.00, -9999.00,    -3.90,    50.57, -9999.00, -9999.00,     4.10,   360.00,     0.00,     0.00,     6.00,     3.00,     0.00, -9999.00, 10000.00
    45, 41506,2019, 1, 6, 9,     9.00, -9999.00,    -2.90,    41.82, -9999.00, -9999.00,     7.20,   360.00, -9999.00,     0.00, -9999.00,     3.00,     0.00, -9999.00, 10000.00
    46, 41506,2019, 1, 6,12,     7.50, -9999.00,    -2.00,    49.93, -9999.00, -9999.00,     7.20,   360.00,     0.00,     0.00,    12.00,     3.00,     0.00, -9999.00, 10000.00
    47, 41506,2019, 1, 6,15,     6.00, -9999.00,    -4.10,    46.38, -9999.00, -9999.00,     7.20,   360.00, -9999.00,     0.00, -9999.00,     3.00,     0.00, -9999.00,  2000.00
    48, 41506,2019, 1, 6,18,     4.00, -9999.00,    -3.70,    55.16, -9999.00, -9999.00,     5.10,   360.00,     0.00,     0.00,    18.00,     3.00,     0.00, -9999.00,  2000.00
    49, 41506,2019, 1, 6,21,     3.00, -9999.00,    -3.50,    60.21, -9999.00, -9999.00,     2.10,   360.00, -9999.00,     0.00, -9999.00,     3.00,     0.00, -9999.00,  2000.00
    50, 41506,2019, 1, 7, 0,     3.00, -9999.00,    -3.20,    61.75, -9999.00, -9999.00,     5.10,   360.00,     0.00,     0.00,    12.00,     3.00,    25.00, -9999.00,  2000.00
    51, 41506,2019, 1, 7, 6, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    52, 41506,2019, 1, 7, 9, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    53, 41506,2019, 1, 7,12, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
