RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
     2, 41764,2019, 1, 2,    26.50,    15.50, -9999.00, -9999.00,     0.00
     3, 41764,2019, 1, 3,    26.50,    13.50, -9999.00, -9999.00,     0.00
     4, 41764,2019, 1, 4,    25.00,    15.00, -9999.00, -9999.00,     0.00
     5, 41764,2019, 1, 5,    23.00,    16.00, -9999.00, -9999.00,     0.00
     6, 41764,2019, 1, 6,    22.00,    15.00, -9999.00, -9999.00,     0.00
     7, 41764,2019, 1, 7,    16.00,    13.00, -9999.00, -9999.00,     0.00
     8, 41764,2019, 1, 8,    23.50,    10.00, -9999.00, -9999.00,     0.00
     9, 41764,2019, 1, 9,    23.00,    10.50, -9999.00, -9999.00,     0.00
    10, 41764,2019, 1,10,    27.50,    10.00, -9999.00, -9999.00,     0.00
    11, 41764,2019, 1,11,    22.00,    10.00, -9999.00, -9999.00,     0.00
    12, 41764,2019, 1,12,    23.50,    14.00, -9999.00, -9999.00,     0.00
    13, 41764,2019, 1,13,    23.50,    12.50, -9999.00, -9999.00,     0.00
    14, 41764,2019, 1,14,    22.50,     9.50, -9999.00, -9999.00,     0.00
    15, 41764,2019, 1,15,    26.00,    10.00, -9999.00, -9999.00,     0.00
    16, 41764,2019, 1,16,    26.50,    12.50, -9999.00, -9999.00,     0.00
    17, 41764,2019, 1,17,    23.50,    12.50, -9999.00, -9999.00,     0.00
    18, 41764,2019, 1,18,    25.50,    12.50, -9999.00, -9999.00,     0.00
    19, 41764,2019, 1,19,    24.50,    14.50, -9999.00, -9999.00,     0.00
    20, 41764,2019, 1,20,    28.00,    12.00, -9999.00, -9999.00,     0.00
    21, 41764,2019, 1,21,    19.00,    12.00, -9999.00, -9999.00,    18.00
    22, 41764,2019, 1,22,    23.00,     8.50, -9999.00, -9999.00,     0.00
    23, 41764,2019, 1,23,    21.00,     9.00, -9999.00, -9999.00,     0.00
    24, 41764,2019, 1,24,    21.50,    10.00, -9999.00, -9999.00,     0.00
    25, 41764,2019, 1,25,    22.00,     9.00, -9999.00, -9999.00,     0.00
    26, 41764,2019, 1,26,    23.50,     9.00, -9999.00, -9999.00,     0.00
    27, 41764,2019, 1,27,    22.50,    11.00, -9999.00, -9999.00,     0.00
    28, 41764,2019, 1,28,    23.80,    13.00, -9999.00, -9999.00,     0.00
    29, 41764,2019, 1,29,    25.50,     9.00, -9999.00, -9999.00,     0.00
    30, 41764,2019, 1,30,    26.50,    12.50, -9999.00, -9999.00,     0.00
    31, 41764,2019, 1,31,    20.50,    11.00, -9999.00, -9999.00,     0.00
    32, 41764,2019, 2, 1,    20.50,     8.50, -9999.00, -9999.00,     0.00
    33, 41764,2019, 2, 2,    20.50,     8.50, -9999.00, -9999.00,     0.00
    34, 41764,2019, 2, 3,    23.00,    12.00, -9999.00, -9999.00,     0.00
    35, 41764,2019, 2, 4,    24.50,    11.00, -9999.00, -9999.00,     0.00
    36, 41764,2019, 2, 5,    28.50,    10.50, -9999.00, -9999.00,     0.00
    37, 41764,2019, 2, 6,    25.50,    14.00, -9999.00, -9999.00,     0.00
    38, 41764,2019, 2, 7,    21.50,     8.00, -9999.00, -9999.00,     0.00
    39, 41764,2019, 2, 8,    23.00,     9.00, -9999.00, -9999.00,     0.00
    40, 41764,2019, 2, 9,    23.00,     8.00, -9999.00, -9999.00,     0.00
    41, 41764,2019, 2,10,    25.50,    10.00, -9999.00, -9999.00,     0.00
    42, 41764,2019, 2,11,    25.00,    11.50, -9999.00, -9999.00,     0.00
    43, 41764,2019, 2,12,    25.00,    15.00, -9999.00, -9999.00,     0.00
    44, 41764,2019, 2,13,    24.50,    12.50, -9999.00, -9999.00,     0.00
    45, 41764,2019, 2,14,    26.50,    10.50, -9999.00, -9999.00,     0.00
    46, 41764,2019, 2,15,    26.00,    13.50, -9999.00, -9999.00,     0.00
    47, 41764,2019, 2,16,    27.50,    11.50, -9999.00, -9999.00,     0.00
    48, 41764,2019, 2,17,    28.80,    11.50, -9999.00, -9999.00,     0.00
    49, 41764,2019, 2,18,    30.50,    16.00, -9999.00, -9999.00,     0.00
    50, 41764,2019, 2,19,    28.00,    15.50, -9999.00, -9999.00,     0.00
    51, 41764,2019, 2,20,    27.50,    18.00, -9999.00, -9999.00,     0.00
    52, 41764,2019, 2,21,    24.00,    14.00, -9999.00, -9999.00,     0.00
    53, 41764,2019, 2,22,    25.50,    12.00, -9999.00, -9999.00,     0.00
    54, 41764,2019, 2,23,    26.50,    13.00, -9999.00, -9999.00,     0.00
    55, 41764,2019, 2,24,    29.50,    13.50, -9999.00, -9999.00,     0.00
    56, 41764,2019, 2,25,    28.50,    15.00, -9999.00, -9999.00,     0.00
    57, 41764,2019, 2,26,    28.00,    14.00, -9999.00, -9999.00,     0.00
    58, 41764,2019, 2,27,    27.30,    12.50, -9999.00, -9999.00,     0.00
    59, 41764,2019, 2,28,    29.00,    12.00, -9999.00, -9999.00,     0.00
    60, 41764,2019, 3, 1,    29.50,    13.50, -9999.00, -9999.00,     0.00
    61, 41764,2019, 3, 3, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    62, 41764,2019, 3, 3,    21.00,    11.00, -9999.00, -9999.00,     0.00
    63, 41764,2019, 3, 4,    25.20,    11.00, -9999.00, -9999.00,     0.00
    64, 41764,2019, 3, 5,    28.50,    12.50, -9999.00, -9999.00,     0.00
    65, 41764,2019, 3, 6,    31.00,    14.50, -9999.00, -9999.00,     0.00
    66, 41764,2019, 3, 7,    31.50,    15.50, -9999.00, -9999.00,     0.00
    67, 41764,2019, 3, 8,    27.50,    16.00, -9999.00, -9999.00,     0.00
    68, 41764,2019, 3, 9,    27.50,    15.50, -9999.00, -9999.00,     0.00
    69, 41764,2019, 3,10,    30.50,    15.00, -9999.00, -9999.00,     0.00
    70, 41764,2019, 3,11,    29.00,    15.00, -9999.00, -9999.00,     0.00
