RECDNO,STATNO,YYYY,MM,DD,HH,TEMPERATR,WET TEMP ,DEWPOINT ,RELHUMIDY,SEALVLPRS,SURFPRESS,WINDSPEED,DIRECTION, RAIN 1  , RAIN 2   ,RPeriodi 1,RPeriod 2,TLTCLOUD ,LOW CLOUD,VISIBLITY
     2, 41574,2019, 1, 1, 0,    -2.50, -9999.00,    -5.40,    78.20, -9999.00, -9999.00,     0.00,     0.00,     0.00,     0.00,    12.00,     3.00,     0.00, -9999.00,  4000.00
     0, 41574,   0, 0, 0, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00
     4, 41574,2019, 1, 1, 9, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
     5, 41574,2019, 1, 1,12, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
     6, 41574,2019, 1, 1,15, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
     7, 41574,2019, 1, 1,18, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
     8, 41574,2019, 1, 1,21, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
     9, 41574,2019, 1, 2, 0, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    10, 41574,2019, 1, 2, 0,     3.00, -9999.00,     1.90,    92.47, -9999.00, -9999.00,     0.00,     0.00,     8.00,     4.00,    12.00,     3.00,   100.00, -9999.00,  4000.00
    11, 41574,2019, 1, 2, 3,     2.50, -9999.00,     1.40,    92.44, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     1.00, -9999.00,     3.00,    88.00, -9999.00,  4000.00
    12, 41574,2019, 1, 2, 9, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    13, 41574,2019, 1, 2, 9,     5.00, -9999.00,     1.70,    79.19, -9999.00, -9999.00,     2.10,    90.00, -9999.00,     1.00, -9999.00,     3.00,    63.00, -9999.00, 10000.00
    14, 41574,2019, 1, 2,12,     4.50, -9999.00,     2.30,    85.60, -9999.00, -9999.00,     1.00,    90.00, -9999.00, -9999.00, -9999.00, -9999.00,    38.00, -9999.00, 10000.00
    15, 41574,2019, 1, 2,15,     2.00, -9999.00,     0.80,    91.74, -9999.00, -9999.00,     1.00,    90.00, -9999.00,     0.00, -9999.00,     3.00,     0.00, -9999.00,  4000.00
    16, 41574,2019, 1, 2,18,     0.00, -9999.00,    -1.30,    89.80, -9999.00, -9999.00,     0.00,     0.00,     4.00,     0.00,    18.00,     3.00,     0.00, -9999.00,  4000.00
    17, 41574,2019, 1, 2,21,    -2.00, -9999.00,    -3.20,    90.42, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,     0.00, -9999.00,  4000.00
    18, 41574,2019, 1, 3, 0,    -2.50, -9999.00,    -3.70,    90.38, -9999.00, -9999.00,     0.00,     0.00,     0.00,     0.00,    12.00,     3.00,     0.00, -9999.00,  4000.00
    19, 41574,2019, 1, 3, 3,    -3.00, -9999.00,    -4.30,    89.58, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,     0.00, -9999.00,  4000.00
    20, 41574,2019, 1, 3, 6,     7.00, -9999.00,    -2.70,    48.73, -9999.00, -9999.00,     1.00,    90.00,     0.00,     0.00,     6.00,     3.00,    63.00, -9999.00, 10000.00
    21, 41574,2019, 1, 3, 9,    10.50, -9999.00,    -0.60,    45.81, -9999.00, -9999.00,     1.00,    90.00, -9999.00,     0.00, -9999.00,     3.00,     0.00, -9999.00, 10000.00
    22, 41574,2019, 1, 3,12,     8.50, -9999.00,    -0.60,    52.40, -9999.00, -9999.00,     0.00,     0.00,     0.00,     0.00,    12.00,     3.00,    25.00, -9999.00, 10000.00
    23, 41574,2019, 1, 3,15,     1.50, -9999.00,    -2.30,    74.12, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,     0.00, -9999.00,  4000.00
    24, 41574,2019, 1, 3,18,    -1.00, -9999.00,    -3.40,    81.80, -9999.00, -9999.00,     0.00,     0.00,     0.00,     0.00,    18.00,     3.00,     0.00, -9999.00,  4000.00
    25, 41574,2019, 1, 3,21,    -2.50, -9999.00,    -5.40,    78.20, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,     0.00, -9999.00,  4000.00
    26, 41574,2019, 1, 4, 0,    -3.00, -9999.00,    -6.00,    77.45, -9999.00, -9999.00,     0.00,     0.00,     0.00,     0.00,    12.00,     3.00,     0.00, -9999.00,  4000.00
    27, 41574,2019, 1, 4, 3,    -1.00, -9999.00,    -4.80,    72.63, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,    63.00, -9999.00, 10000.00
