RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
     2, 41744,2019, 1, 2,    21.50,     4.00, -9999.00, -9999.00,     0.00
     3, 41744,2019, 1, 3,    21.50,     4.50, -9999.00, -9999.00,     0.00
     4, 41744,2019, 1, 4,    17.50,     5.50, -9999.00, -9999.00,     0.00
     5, 41744,2019, 1, 5,    17.00,     4.00, -9999.00, -9999.00,     0.00
     6, 41744,2019, 1, 6,    20.50,     2.00, -9999.00, -9999.00,     0.00
     7, 41744,2019, 1, 7,     9.00,     4.00, -9999.00, -9999.00,     0.00
     8, 41744,2019, 1, 8,    17.00,     2.00, -9999.00, -9999.00,     0.00
     9, 41744,2019, 1, 9,    19.00,     2.00, -9999.00, -9999.00,     0.00
    10, 41744,2019, 1,10,    20.00,     3.50, -9999.00, -9999.00,     0.00
    11, 41744,2019, 1,11,    20.50,     5.50, -9999.00, -9999.00,     0.00
    12, 41744,2019, 1,12,    17.00,     6.50, -9999.00, -9999.00,     0.00
    13, 41744,2019, 1,13,    18.50,     2.50, -9999.00, -9999.00,     0.00
    14, 41744,2019, 1,14,    20.50,     4.50, -9999.00, -9999.00,     0.00
    15, 41744,2019, 1,15,    22.00,     6.50, -9999.00, -9999.00,     0.00
    16, 41744,2019, 1,16,    25.00,     7.50, -9999.00, -9999.00,     0.00
    17, 41744,2019, 1,17,    24.50,     9.50, -9999.00, -9999.00,     0.00
    18, 41744,2019, 1,18,    25.00,    10.50, -9999.00, -9999.00,     0.00
    19, 41744,2019, 1,19,    19.50,     8.50, -9999.00, -9999.00,     0.00
    20, 41744,2019, 1,20,    15.00,     7.50, -9999.00, -9999.00,     0.00
    21, 41744,2019, 1,21,    12.00,     2.50, -9999.00, -9999.00,    19.00
    22, 41744,2019, 1,22,    14.50,     1.00, -9999.00, -9999.00,     0.00
    23, 41744,2019, 1,23,    16.00,     1.50, -9999.00, -9999.00,     0.00
    24, 41744,2019, 1,24,    15.00,     2.50, -9999.00, -9999.00,     0.00
    25, 41744,2019, 1,25,    15.50,     0.50, -9999.00, -9999.00,     0.00
    26, 41744,2019, 1,26,    15.00,     2.50, -9999.00, -9999.00,     0.00
