RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
     2, 41508,2019, 1, 2,     8.00,    -1.50, -9999.00, -9999.00,     6.00
     3, 41508,2019, 1, 4, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
     4, 41508,2019, 1, 4,     6.70,    -2.50, -9999.00, -9999.00,     0.00
     5, 41508,2019, 1, 5,     2.20,     0.60, -9999.00, -9999.00,    14.00
     6, 41508,2019, 1, 6,    11.00,    -3.00, -9999.00, -9999.00,     5.00
     7, 41508,2019, 1, 7,     1.40,    -2.80, -9999.00, -9999.00,     0.00
     8, 41508,2019, 1, 8,    11.50,    -4.00, -9999.00, -9999.00,     0.00
     9, 41508,2019, 1, 9,    14.00,    -4.00, -9999.00, -9999.00,     0.00
    10, 41508,2019, 1,10,     8.00,    -3.50, -9999.00, -9999.00,     0.00
    11, 41508,2019, 1,11,     7.00,    -2.50, -9999.00, -9999.00,     4.00
    12, 41508,2019, 1,12,     5.00,     1.00, -9999.00, -9999.00,    17.00
    13, 41508,2019, 1,13,     9.00,    -2.50, -9999.00, -9999.00,    14.00
    14, 41508,2019, 1,14,     9.00,    -5.50, -9999.00, -9999.00,     0.00
    15, 41508,2019, 1,15,    12.00,    -5.00, -9999.00, -9999.00,     0.00
    16, 41508,2019, 1,16,     8.00,    -2.50, -9999.00, -9999.00,     0.00
    17, 41508,2019, 1,17,    13.00,    -3.50, -9999.00, -9999.00,     0.00
    18, 41508,2019, 1,18,     9.00,    -3.00, -9999.00, -9999.00,     0.00
    19, 41508,2019, 1,19,     8.00,    -1.50, -9999.00, -9999.00,     0.00
    20, 41508,2019, 1,20,     6.00,     2.50, -9999.00, -9999.00,    15.00
    21, 41508,2019, 1,21,     8.00,     0.50, -9999.00, -9999.00,    28.00
    22, 41508,2019, 1,22,     7.50,     0.00, -9999.00, -9999.00,    12.00
    23, 41508,2019, 1,23,     5.00,    -1.10, -9999.00, -9999.00,     4.00
    24, 41508,2019, 1,25, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    25, 41508,2019, 1,25,     9.50,    -3.00, -9999.00, -9999.00,     0.00
    26, 41508,2019, 1,26,    11.00,    -3.00, -9999.00, -9999.00,     0.00
    27, 41508,2019, 1,27,    12.50,    -4.50, -9999.00, -9999.00,     0.00
    28, 41508,2019, 1,28,    13.00,    -5.00, -9999.00, -9999.00,     0.00
    29, 41508,2019, 1,29,    13.50,    -5.00, -9999.00, -9999.00,     0.00
