RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
   127, 41633,2019, 5, 7,    43.00,    21.50, -9999.00, -9999.00,     0.00
   128, 41633,2019, 5, 8,    44.00,    23.50, -9999.00, -9999.00,     0.00
   129, 41633,2019, 5, 9,    44.50,    23.50, -9999.00, -9999.00,     0.00
   130, 41633,2019, 5,10,    44.50,    27.00, -9999.00, -9999.00,     0.00
   131, 41633,2019, 5,11,    34.70,    22.50, -9999.00, -9999.00,     2.00
   132, 41633,2019, 5,12,    41.20,    22.00, -9999.00, -9999.00,     0.00
   133, 41633,2019, 5,13,    42.00,    25.20, -9999.00, -9999.00,     0.00
   134, 41633,2019, 5,14,    39.00,    21.50, -9999.00, -9999.00,     0.00
   135, 41633,2019, 5,15,    39.50,    24.50, -9999.00, -9999.00,     0.00
   136, 41633,2019, 5,16,    35.50,    18.50, -9999.00, -9999.00,     1.00
   137, 41633,2019, 5,17,    33.50,    23.00, -9999.00, -9999.00,     0.00
   138, 41633,2019, 5,18,    35.50,    19.00, -9999.00, -9999.00,    11.00
   139, 41633,2019, 5,19,    40.50,    24.00, -9999.00, -9999.00,     0.00
   140, 41633,2019, 5,20,    39.00,    21.00, -9999.00, -9999.00,     3.00
   141, 41633,2019, 5,21,    40.50,    23.00, -9999.00, -9999.00,     0.00
   142, 41633,2019, 5,22,    42.00,    25.00, -9999.00, -9999.00,     0.00
   143, 41633,2019, 5,23,    42.00,    24.50, -9999.00, -9999.00,     0.00
   144, 41633,2019, 5,24,    34.00,    20.00, -9999.00, -9999.00,    24.00
   145, 41633,2019, 5,25,    37.00,    18.00, -9999.00, -9999.00,     0.00
   146, 41633,2019, 5,26,    38.50,    21.00, -9999.00, -9999.00,     0.00
   147, 41633,2019, 5,27,    43.00,    23.00, -9999.00, -9999.00,     0.00
   148, 41633,2019, 5,28,    45.00,    25.50, -9999.00, -9999.00,     0.00
   149, 41633,2019, 5,29,    46.50,    26.50, -9999.00, -9999.00,     0.00
   150, 41633,2019, 5,30,    47.20,    27.50, -9999.00, -9999.00,     0.00
   151, 41633,2019, 5,31,    48.00,    28.50, -9999.00, -9999.00,     0.00
   152, 41633,2019, 6, 1,    48.00,    28.00, -9999.00, -9999.00,     0.00
   153, 41633,2019, 6, 2,    48.00,    27.50, -9999.00, -9999.00,     0.00
   154, 41633,2019, 6, 3,    48.00,    27.40, -9999.00, -9999.00,     0.00
   155, 41633,2019, 6, 4,    43.50,    27.00, -9999.00, -9999.00,     0.00
   156, 41633,2019, 6, 5,    45.00,    26.50, -9999.00, -9999.00,     0.00
   157, 41633,2019, 6, 6,    44.50,    27.50, -9999.00, -9999.00,     0.00
   158, 41633,2019, 6, 7,    41.00,    27.50, -9999.00, -9999.00,     0.00
   159, 41633,2019, 6, 8,    46.00,    27.00, -9999.00, -9999.00,     0.00
   160, 41633,2019, 6, 9,    46.70,    28.00, -9999.00, -9999.00,     0.00
   161, 41633,2019, 6,10,    48.00,    28.50, -9999.00, -9999.00,     0.00
   162, 41633,2019, 6,11,    46.50,    29.50, -9999.00, -9999.00,     0.00
   163, 41633,2019, 6,12,    42.50,    26.50, -9999.00, -9999.00,     0.00
   164, 41633,2019, 6,13,    45.50,    24.50, -9999.00, -9999.00,     0.00
   165, 41633,2019, 6,14,    46.50,    25.50, -9999.00, -9999.00,     0.00
