RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
     2, 41759,2019, 1, 2,    28.50,    14.50, -9999.00, -9999.00,     0.00
     3, 41759,2019, 1, 3,    27.00,    13.50, -9999.00, -9999.00,     0.00
     4, 41759,2019, 1, 4,    26.00,    13.50, -9999.00, -9999.00,     0.00
     5, 41759,2019, 1, 5,    28.00,    15.00, -9999.00, -9999.00,     0.00
     6, 41759,2019, 1, 6,    25.50,    16.00, -9999.00, -9999.00,     0.00
     7, 41759,2019, 1, 7,    20.00,    15.50, -9999.00, -9999.00,     0.00
     8, 41759,2019, 1, 8,    27.00,    14.50, -9999.00, -9999.00,     0.00
     9, 41759,2019, 1, 9,    27.00,    16.50, -9999.00, -9999.00,     0.00
    10, 41759,2019, 1,10,    27.50,    16.50, -9999.00, -9999.00,     0.00
    11, 41759,2019, 1,11,    26.50,    17.50, -9999.00, -9999.00,     0.00
    12, 41759,2019, 1,12,    27.00,    17.50, -9999.00, -9999.00,     0.00
    13, 41759,2019, 1,13,    26.00,    16.50, -9999.00, -9999.00,     0.00
    14, 41759,2019, 1,14,    25.50,    15.50, -9999.00, -9999.00,     0.00
    15, 41759,2019, 1,15,    26.50,    14.50, -9999.00, -9999.00,     0.00
    16, 41759,2019, 1,16,    27.50,    14.00, -9999.00, -9999.00,     0.00
    17, 41759,2019, 1,17,    25.50,    15.50, -9999.00, -9999.00,     0.00
    18, 41759,2019, 1,18,    27.00,    16.00, -9999.00, -9999.00,     0.00
    19, 41759,2019, 1,19,    26.50,    16.50, -9999.00, -9999.00,     0.00
    20, 41759,2019, 1,20,    23.00,    16.00, -9999.00, -9999.00,    28.00
    21, 41759,2019, 1,21,    23.50,    16.00, -9999.00, -9999.00,    28.00
    22, 41759,2019, 1,22,    23.00,    11.00, -9999.00, -9999.00,     0.00
    23, 41759,2019, 1,23,    23.50,    10.00, -9999.00, -9999.00,     0.00
    24, 41759,2019, 1,24,    24.00,    10.00, -9999.00, -9999.00,     0.00
    25, 41759,2019, 1,25,    25.00,    10.50, -9999.00, -9999.00,     0.00
    26, 41759,2019, 1,26,    25.50,    12.50, -9999.00, -9999.00,     0.00
    27, 41759,2019, 1,27,    24.00,    14.00, -9999.00, -9999.00,     0.00
    28, 41759,2019, 1,28,    25.00,    14.00, -9999.00, -9999.00,     0.00
    29, 41759,2019, 1,29,    26.00,    14.50, -9999.00, -9999.00,     0.00
    30, 41759,2019, 1,30,    26.50,    18.00, -9999.00, -9999.00,     0.00
    31, 41759,2019, 1,31,    26.00,    16.50, -9999.00, -9999.00,     0.00
    32, 41759,2019, 2, 1,    24.00,    14.00, -9999.00, -9999.00,     0.00
    33, 41759,2019, 2, 2,    24.00,    15.50, -9999.00, -9999.00,     0.00
    34, 41759,2019, 2, 3,    23.50,    16.00, -9999.00, -9999.00,     0.40
    35, 41759,2019, 2, 4,    24.50,    16.00, -9999.00, -9999.00,     0.00
    36, 41759,2019, 2, 5,    27.50,    16.00, -9999.00, -9999.00,     0.00
    37, 41759,2019, 2, 6,    21.00,    14.00, -9999.00, -9999.00,     0.00
    38, 41759,2019, 2, 7,    23.00,    12.50, -9999.00, -9999.00,     0.00
    39, 41759,2019, 2, 8,    26.00,    10.00, -9999.00, -9999.00,     0.00
    40, 41759,2019, 2, 9,    25.00,     9.50, -9999.00, -9999.00,     0.00
    41, 41759,2019, 2,10,    26.00,    10.50, -9999.00, -9999.00,     0.00
    42, 41759,2019, 2,11,    24.50,    13.50, -9999.00, -9999.00,     0.00
    43, 41759,2019, 2,12,    26.00,    13.60, -9999.00, -9999.00,     0.00
    44, 41759,2019, 2,13,    24.50,    16.00, -9999.00, -9999.00,     0.00
    45, 41759,2019, 2,14,    28.00,    17.50, -9999.00, -9999.00,     5.40
    46, 41759,2019, 2,15,    25.50,    14.00, -9999.00, -9999.00,     0.00
    47, 41759,2019, 2,16,    26.00,    12.50, -9999.00, -9999.00,     0.00
    48, 41759,2019, 2,17,    24.50,    12.50, -9999.00, -9999.00,     0.00
    49, 41759,2019, 2,18,    27.00,    16.00, -9999.00, -9999.00,     1.60
    50, 41759,2019, 2,19,    27.50,    16.00, -9999.00, -9999.00,     0.60
    51, 41759,2019, 2,20,    27.00,    16.50, -9999.00, -9999.00,    24.60
    52, 41759,2019, 2,21,    25.50,    16.50, -9999.00, -9999.00,     3.00
    53, 41759,2019, 2,22,    23.50,    16.50, -9999.00, -9999.00,     0.00
    54, 41759,2019, 2,23,    24.50,    16.00, -9999.00, -9999.00,     0.00
    55, 41759,2019, 2,24,    28.50,    15.50, -9999.00, -9999.00,     0.00
    56, 41759,2019, 2,25,    27.50,    16.00, -9999.00, -9999.00,     0.00
    57, 41759,2019, 2,26,    28.50,    18.50, -9999.00, -9999.00,     0.00
    58, 41759,2019, 2,27,    27.00,    16.00, -9999.00, -9999.00,     0.00
    59, 41759,2019, 2,28,    25.00,    16.00, -9999.00, -9999.00,     0.00
    60, 41759,2019, 3, 1,    24.50,    18.00, -9999.00, -9999.00,     0.20
    61, 41759,2019, 3, 2,    26.50,    19.00, -9999.00, -9999.00,     0.20
    62, 41759,2019, 3, 3,    24.50,    15.00, -9999.00, -9999.00,     7.20
    63, 41759,2019, 3, 4,    25.50,    15.00, -9999.00, -9999.00,     0.00
    64, 41759,2019, 3, 5,    28.00,    15.50, -9999.00, -9999.00,     0.00
    65, 41759,2019, 3, 6,    26.50,    14.50, -9999.00, -9999.00,     0.00
    66, 41759,2019, 3, 7,    26.50,    15.00, -9999.00, -9999.00,     0.00
    67, 41759,2019, 3, 8,    28.00,    16.00, -9999.00, -9999.00,     0.00
    68, 41759,2019, 3, 9,    26.50,    16.50, -9999.00, -9999.00,     0.00
    69, 41759,2019, 3,10,    26.50,    16.50, -9999.00, -9999.00,     0.00
    70, 41759,2019, 3,11,    27.00,    17.00, -9999.00, -9999.00,     0.00
    71, 41759,2019, 3,12,    26.50,    17.00, -9999.00, -9999.00,     0.00
    72, 41759,2019, 3,13,    26.50,    16.50, -9999.00, -9999.00,     0.00
    73, 41759,2019, 3,14,    27.00,    18.50, -9999.00, -9999.00,     0.00
    74, 41759,2019, 3,15,    27.00,    16.00, -9999.00, -9999.00,     0.00
    75, 41759,2019, 3,16,    28.50,    15.50, -9999.00, -9999.00,     0.00
    76, 41759,2019, 3,17,    29.00,    17.00, -9999.00, -9999.00,     0.00
    77, 41759,2019, 3,18,    27.00,    17.00, -9999.00, -9999.00,     0.00
    78, 41759,2019, 3,19,    27.00,    19.00, -9999.00, -9999.00,     0.00
    79, 41759,2019, 3,20,    29.50,    17.50, -9999.00, -9999.00,     0.00
    80, 41759,2019, 3,21,    27.50,    16.00, -9999.00, -9999.00,     0.00
    81, 41759,2019, 3,22,    28.50,    17.00, -9999.00, -9999.00,     0.00
    82, 41759,2019, 3,23,    29.00,    14.50, -9999.00, -9999.00,     0.00
    83, 41759,2019, 3,24,    29.50,    20.50, -9999.00, -9999.00,     0.00
    84, 41759,2019, 3,25,    30.50,    18.50, -9999.00, -9999.00,     0.00
    85, 41759,2019, 3,26,    33.50,    19.00, -9999.00, -9999.00,     0.00
    86, 41759,2019, 3,27,    35.00,    20.00, -9999.00, -9999.00,     0.00
    87, 41759,2019, 3,28,    33.50,    20.50, -9999.00, -9999.00,     0.00
    88, 41759,2019, 3,29,    31.50,    21.00, -9999.00, -9999.00,    41.20
    89, 41759,2019, 3,30,    39.50,    19.50, -9999.00, -9999.00,     0.00
