RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
    46, 41746,2019, 2,15,    24.00,     9.00, -9999.00, -9999.00,     0.00
    47, 41746,2019, 2,16,    26.00,     8.00, -9999.00, -9999.00,     0.00
    48, 41746,2019, 2,17,    25.00,     8.50, -9999.00, -9999.00,     0.00
    49, 41746,2019, 2,18,    30.00,    16.00, -9999.00, -9999.00,   999.00
    50, 41746,2019, 2,19,    24.00,    11.50, -9999.00, -9999.00,     0.00
    51, 41746,2019, 2,20,    17.50,    12.00, -9999.00, -9999.00,     7.20
    52, 41746,2019, 2,21,    21.00,    10.00, -9999.00, -9999.00,    22.50
    53, 41746,2019, 2,22,    23.00,     9.00, -9999.00, -9999.00,     0.00
    54, 41746,2019, 2,23,    24.00,     8.50, -9999.00, -9999.00,     0.00
    55, 41746,2019, 2,24,    26.00,     9.00, -9999.00, -9999.00,     0.00
    56, 41746,2019, 2,25,    27.00,    11.00, -9999.00, -9999.00,     0.00
    57, 41746,2019, 2,26,    26.00,    10.00, -9999.00, -9999.00,     0.00
    58, 41746,2019, 2,27,    27.00,     9.50, -9999.00, -9999.00,     0.00
    59, 41746,2019, 2,28,    26.00,     9.00, -9999.00, -9999.00,     0.00
    60, 41746,2019, 3, 1,    26.00,    12.00, -9999.00, -9999.00,     0.00
    61, 41746,2019, 3, 2,    17.00,    13.00, -9999.00, -9999.00,     2.00
    62, 41746,2019, 3, 3,    20.00,    10.00, -9999.00, -9999.00,     0.60
    63, 41746,2019, 3, 4,    24.00,     9.00, -9999.00, -9999.00,     0.00
    64, 41746,2019, 3, 5,    27.50,    10.00, -9999.00, -9999.00,     0.00
    65, 41746,2019, 3, 6,    29.00,    12.00, -9999.00, -9999.00,     0.00
    66, 41746,2019, 3, 7,    30.50,    11.00, -9999.00, -9999.00,     0.00
    67, 41746,2019, 3, 8,    27.00,    13.00, -9999.00, -9999.00,     0.00
    68, 41746,2019, 3, 9,    27.00,    14.00, -9999.00, -9999.00,     0.00
    69, 41746,2019, 3,10,    28.00,    12.00, -9999.00, -9999.00,     0.00
    70, 41746,2019, 3,11,    25.50,    11.00, -9999.00, -9999.00,     1.00
    71, 41746,2019, 3,12,    27.00,    11.00, -9999.00, -9999.00,     0.00
    72, 41746,2019, 3,13,    23.00,    12.00, -9999.00, -9999.00,     0.00
    73, 41746,2019, 3,14,    26.00,    11.00, -9999.00, -9999.00,     0.00
    74, 41746,2019, 3,15,    28.50,    11.00, -9999.00, -9999.00,     0.00
    75, 41746,2019, 3,16,    28.50,    12.00, -9999.00, -9999.00,     0.00
    76, 41746,2019, 3,17,    33.00,    12.50, -9999.00, -9999.00,     0.00
    77, 41746,2019, 3,18,    32.00,    13.00, -9999.00, -9999.00,     0.00
    78, 41746,2019, 3,19,    31.50,    13.00, -9999.00, -9999.00,     0.00
    79, 41746,2019, 3,20,    31.00,    15.00, -9999.00, -9999.00,     0.00
    80, 41746,2019, 3,21,    30.00,    14.00, -9999.00, -9999.00,     0.00
    81, 41746,2019, 3,22,    34.00,    14.50, -9999.00, -9999.00,     0.00
    82, 41746,2019, 3,23,    34.00,    17.00, -9999.00, -9999.00,     0.00
    83, 41746,2019, 3,24,    33.00,    16.00, -9999.00, -9999.00,   999.00
    84, 41746,2019, 3,25,    31.00,    14.00, -9999.00, -9999.00,   999.00
    85, 41746,2019, 3,26,    35.00,    18.00, -9999.00, -9999.00,     0.00
    86, 41746,2019, 3,27,    38.00,    19.00, -9999.00, -9999.00,     0.00
    87, 41746,2019, 3,28,    39.00,    18.00, -9999.00, -9999.00,     0.00
    88, 41746,2019, 3,29,    38.50,    22.00, -9999.00, -9999.00,     0.00
    89, 41746,2019, 3,30,    39.50,    20.00, -9999.00, -9999.00,     0.00
    90, 41746,2019, 3,31,    40.00,    19.00, -9999.00, -9999.00,     0.00
    91, 41746,2019, 4, 1,    40.00,    18.00, -9999.00, -9999.00,     0.00
    92, 41746,2019, 4, 2,    42.00,    19.00, -9999.00, -9999.00,     0.00
    93, 41746,2019, 4, 3,    44.00,    19.00, -9999.00, -9999.00,     0.00
    94, 41746,2019, 4, 4,    44.00,    23.00, -9999.00, -9999.00,     0.00
    95, 41746,2019, 4, 5,    44.00,    22.00, -9999.00, -9999.00,     0.00
    96, 41746,2019, 4, 6,    45.00,    21.00, -9999.00, -9999.00,     0.00
    97, 41746,2019, 4, 7,    45.50,    25.50, -9999.00, -9999.00,     0.00
    98, 41746,2019, 4, 8,    41.50,    24.00, -9999.00, -9999.00,     0.00
    99, 41746,2019, 4, 9,    41.00,    21.00, -9999.00, -9999.00,     0.00
   100, 41746,2019, 4,10,    41.00,    25.00, -9999.00, -9999.00,     0.00
   101, 41746,2019, 4,11,    41.00,    24.00, -9999.00, -9999.00,     0.00
   102, 41746,2019, 4,12,    34.00,    22.00, -9999.00, -9999.00,     0.00
   103, 41746,2019, 4,13,    38.50,    23.00, -9999.00, -9999.00,     0.00
   104, 41746,2019, 4,14,    38.00,    20.00, -9999.00, -9999.00,     0.00
   105, 41746,2019, 4,15,    35.00,    22.00, -9999.00, -9999.00,     0.00
   106, 41746,2019, 4,16,    28.50,    18.00, -9999.00, -9999.00,    64.00
   107, 41746,2019, 4,17,    30.00,    16.00, -9999.00, -9999.00,     3.20
   108, 41746,2019, 4,18,    33.00,    17.00, -9999.00, -9999.00,     0.00
   109, 41746,2019, 4,19,    38.50,    22.00, -9999.00, -9999.00,     0.00
   110, 41746,2019, 4,20,    40.00,    19.00, -9999.00, -9999.00,     0.00
   111, 41746,2019, 4,21,    41.50,    21.00, -9999.00, -9999.00,     0.00
   112, 41746,2019, 4,22,    43.00,    23.00, -9999.00, -9999.00,     0.00
   113, 41746,2019, 4,23,    44.00,    23.00, -9999.00, -9999.00,     0.00
   114, 41746,2019, 4,24,    40.50,    22.00, -9999.00, -9999.00,     0.00
   115, 41746,2019, 4,25,    40.50,    23.00, -9999.00, -9999.00,   999.00
   116, 41746,2019, 4,26,    41.00,    42.00, -9999.00, -9999.00,     0.00
   117, 41746,2019, 4,27,    43.00,    23.50, -9999.00, -9999.00,     0.00
   118, 41746,2019, 4,28,    43.00,    30.00, -9999.00, -9999.00,     0.00
   119, 41746,2019, 4,29,    44.50,    25.00, -9999.00, -9999.00,     0.00
   120, 41746,2019, 4,30,    41.50,    23.00, -9999.00, -9999.00,     0.00
   121, 41746,2019, 5, 1,    35.00,    23.00, -9999.00, -9999.00,     0.00
   122, 41746,2019, 5, 2,    39.50,    19.00, -9999.00, -9999.00,     0.00
   123, 41746,2019, 5, 3,    40.50,    22.00, -9999.00, -9999.00,     0.00
   124, 41746,2019, 5, 4,    43.00,    23.00, -9999.00, -9999.00,     0.00
   125, 41746,2019, 5, 5,    35.00,    22.00, -9999.00, -9999.00,     0.00
   126, 41746,2019, 5, 6,    44.50,    22.00, -9999.00, -9999.00,     0.00
   127, 41746,2019, 5, 7,    45.00,    23.00, -9999.00, -9999.00,     0.00
   128, 41746,2019, 5, 8,    44.00,    23.00, -9999.00, -9999.00,     0.00
   129, 41746,2019, 5, 9,    44.00,    23.00, -9999.00, -9999.00,     0.00
   130, 41746,2019, 5,10,    41.50,    26.00, -9999.00, -9999.00,     0.00
   131, 41746,2019, 5,11,    42.00,    25.00, -9999.00, -9999.00,     0.00
   132, 41746,2019, 5,12,    40.50,    28.00, -9999.00, -9999.00,     0.00
   133, 41746,2019, 5,13,    44.00,    25.00, -9999.00, -9999.00,     0.00
   134, 41746,2019, 5,14,    44.00,    25.50, -9999.00, -9999.00,     0.00
   135, 41746,2019, 5,15,    40.00,    25.50, -9999.00, -9999.00,     0.00
   136, 41746,2019, 5,16,    38.00,    25.00, -9999.00, -9999.00,     0.00
   137, 41746,2019, 5,17,    36.50,    21.00, -9999.00, -9999.00,     1.00
   138, 41746,2019, 5,18,    42.00,    24.00, -9999.00, -9999.00,     0.00
   139, 41746,2019, 5,19,    40.00,    24.00, -9999.00, -9999.00,     0.00
   140, 41746,2019, 5,20,    42.00,    26.00, -9999.00, -9999.00,     0.00
   141, 41746,2019, 5,21,    41.50,    26.00, -9999.00, -9999.00,     0.00
   142, 41746,2019, 5,22,    42.00,    26.50, -9999.00, -9999.00,     0.00
   143, 41746,2019, 5,23,    41.00,    26.00, -9999.00, -9999.00,     0.00
   144, 41746,2019, 5,24,    39.00,    23.00, -9999.00, -9999.00,     7.00
   145, 41746,2019, 5,25,    43.00,    25.00, -9999.00, -9999.00,     0.00
   146, 41746,2019, 5,26,    45.00,    27.00, -9999.00, -9999.00,     0.00
   147, 41746,2019, 5,27,    44.00,    26.00, -9999.00, -9999.00,     0.00
   148, 41746,2019, 5,28,    44.00,    26.50, -9999.00, -9999.00,     0.00
   149, 41746,2019, 5,29,    45.00,    26.00, -9999.00, -9999.00,     0.00
   150, 41746,2019, 5,30,    46.00,    27.00, -9999.00, -9999.00,     0.00
   151, 41746,2019, 5,31,    45.00,    27.50, -9999.00, -9999.00,     0.00
   152, 41746,2019, 6, 1,    45.00,    28.50, -9999.00, -9999.00,     0.00
   153, 41746,2019, 6, 2,    50.00,    28.50, -9999.00, -9999.00,     0.00
   154, 41746,2019, 6, 3,    47.00,    29.50, -9999.00, -9999.00,     0.00
   155, 41746,2019, 6, 4,    47.00,    28.50, -9999.00, -9999.00,     0.00
   156, 41746,2019, 6, 5,    46.00,    29.00, -9999.00, -9999.00,     0.00
   157, 41746,2019, 6, 6,    47.00,    29.00, -9999.00, -9999.00,     0.00
   158, 41746,2019, 6, 7,    47.00,    27.00, -9999.00, -9999.00,     0.00
   159, 41746,2019, 6, 8,    47.00,    30.00, -9999.00, -9999.00,     0.00
   160, 41746,2019, 6, 9,    46.00,    28.50, -9999.00, -9999.00,     0.00
   161, 41746,2019, 6,10,    42.00,    27.00, -9999.00, -9999.00,     0.00
   162, 41746,2019, 6,11,    44.50,    27.50, -9999.00, -9999.00,     0.00
   163, 41746,2019, 6,12,    43.00,    28.00, -9999.00, -9999.00,     0.00
   164, 41746,2019, 6,13,    41.00,    29.50, -9999.00, -9999.00,     0.00
   165, 41746,2019, 6,14,    42.00,    27.50, -9999.00, -9999.00,     0.00
