RECDNO,STATNO,YYYY,MM,DD,HH,TEMPERATR,WET TEMP ,DEWPOINT ,RELHUMIDY,SEALVLPRS,SURFPRESS,WINDSPEED,DIRECTION, RAIN 1  , RAIN 2   ,RPeriodi 1,RPeriod 2,TLTCLOUD ,LOW CLOUD,VISIBLITY
     2, 41560,2019, 1, 1, 0,    -2.00, -9999.00,   -12.80,    39.05, -9999.00, -9999.00,     1.50,   360.00,     0.00,     0.00,    12.00,     3.00,    38.00, -9999.00,  4000.00
     0, 41560,   0, 0, 0, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00
     4, 41560,2019, 1, 1, 9, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
     5, 41560,2019, 1, 1,12, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
     6, 41560,2019, 1, 1,15, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
     7, 41560,2019, 1, 1,18, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
     8, 41560,2019, 1, 1,21, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
     9, 41560,2019, 1, 2, 0, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    10, 41560,2019, 1, 2, 3, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    11, 41560,2019, 1, 2, 3,     2.00, -9999.00,    -3.20,    66.31, -9999.00, -9999.00,     1.50,    50.00, -9999.00,     0.00, -9999.00,     3.00,    75.00, -9999.00,  4000.00
    12, 41560,2019, 1, 2, 9, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    13, 41560,2019, 1, 2, 9,    12.00, -9999.00,     8.40,    78.60, -9999.00, -9999.00,     1.50,   130.00, -9999.00,     0.00, -9999.00,     3.00,    38.00, -9999.00,  4000.00
    14, 41560,2019, 1, 2,12,     9.00, -9999.00,     5.00,    75.99, -9999.00, -9999.00,     1.50,   130.00,     0.00,     0.00,    12.00,     3.00,    38.00, -9999.00,  4000.00
    15, 41560,2019, 1, 2,15,     7.00, -9999.00,     0.20,    61.89, -9999.00, -9999.00,     1.50,   180.00, -9999.00,     0.00, -9999.00,     3.00,    38.00, -9999.00,  4000.00
    16, 41560,2019, 1, 2,18,     5.00, -9999.00,    -2.40,    57.38, -9999.00, -9999.00,     1.50,   180.00,     0.00,     0.00,    18.00,     3.00,    38.00, -9999.00,  4000.00
    17, 41560,2019, 1, 2,21,     2.00, -9999.00,    -6.50,    50.03, -9999.00, -9999.00,     1.50,   180.00, -9999.00,     0.00, -9999.00,     3.00,    38.00, -9999.00,  4000.00
    18, 41560,2019, 1, 3, 0,    -0.50, -9999.00,   -10.30,    43.15, -9999.00, -9999.00,     1.50,   360.00,     0.00,     0.00,    12.00,     3.00,    38.00, -9999.00,  4000.00
    19, 41560,2019, 1, 3, 3,     3.00, -9999.00,    -5.10,    52.55, -9999.00, -9999.00,     1.50,    50.00, -9999.00,     0.00, -9999.00,     3.00,    38.00, -9999.00, 10000.00
    20, 41560,2019, 1, 3, 9, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    21, 41560,2019, 1, 3, 9,    14.00, -9999.00,     8.60,    69.90, -9999.00, -9999.00,     1.50,   130.00, -9999.00,     0.00, -9999.00,     3.00,    38.00, -9999.00, 10000.00
    22, 41560,2019, 1, 3,12,    10.00, -9999.00,     3.90,    65.78, -9999.00, -9999.00,     1.50,   130.00,     0.00,     0.00,    12.00,     3.00,    38.00, -9999.00, 10000.00
    23, 41560,2019, 1, 3,15,     8.00, -9999.00,     1.50,    63.49, -9999.00, -9999.00,     1.50,   180.00, -9999.00,     0.00, -9999.00,     3.00,    38.00, -9999.00,  4000.00
    24, 41560,2019, 1, 3,18,     5.00, -9999.00,    -2.40,    57.38, -9999.00, -9999.00,     1.50,   180.00,     0.00,     0.00,    18.00,     3.00,    38.00, -9999.00,  4000.00
    25, 41560,2019, 1, 3,21,     2.00, -9999.00,    -6.50,    50.03, -9999.00, -9999.00,     1.50,   180.00, -9999.00,     0.00, -9999.00,     3.00,    38.00, -9999.00,  4000.00
    26, 41560,2019, 1, 4, 0,    -1.00, -9999.00,   -11.10,    41.88, -9999.00, -9999.00,     1.50,   360.00,     0.00,     0.00,    12.00,     3.00,    38.00, -9999.00,  4000.00
    27, 41560,2019, 1, 4, 3,     3.00, -9999.00,    -5.10,    52.55, -9999.00, -9999.00,     1.50,    50.00, -9999.00,     0.00, -9999.00,     3.00,   100.00, -9999.00, 10000.00
    28, 41560,2019, 1, 4, 9, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    29, 41560,2019, 1, 4, 9,    14.50, -9999.00,     9.20,    70.47, -9999.00, -9999.00,     1.50,   130.00, -9999.00,     2.00, -9999.00,     3.00,   100.00, -9999.00,  4000.00
    30, 41560,2019, 1, 4,15, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    31, 41560,2019, 1, 4,15,     7.50, -9999.00,     3.30,    74.68, -9999.00, -9999.00,     1.50,   180.00, -9999.00,     0.00, -9999.00,     3.00,   100.00, -9999.00,  4000.00
    32, 41560,2019, 1, 4,21, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    33, 41560,2019, 1, 4,21,     1.00, -9999.00,    -4.40,    64.35, -9999.00, -9999.00,     1.50,   180.00, -9999.00,     0.00, -9999.00,     3.00,   100.00, -9999.00,  4000.00
    34, 41560,2019, 1, 5, 0,    -2.00, -9999.00,    -8.30,    58.32, -9999.00, -9999.00,     1.50,   360.00,    10.00,     0.00,    12.00,     3.00,   100.00, -9999.00,  4000.00
    35, 41560,2019, 1, 5, 6, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    36, 41560,2019, 1, 5, 9, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    37, 41560,2019, 1, 5,12, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    38, 41560,2019, 1, 5,15, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    39, 41560,2019, 1, 5,18, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    40, 41560,2019, 1, 5,18,     1.00, -9999.00,    -4.40,    64.35, -9999.00, -9999.00,     1.50,   180.00,     0.00,     0.00,    18.00,     3.00,    63.00, -9999.00,  4000.00
    41, 41560,2019, 1, 5,21,    -3.00, -9999.00,    -9.70,    56.07, -9999.00, -9999.00,     1.50,   360.00,     0.00,     0.00,    12.00,     3.00,    50.00, -9999.00,  4000.00
    42, 41560,2019, 1, 6, 0,    -3.00, -9999.00,    -9.70,    56.07, -9999.00, -9999.00,     1.50,   360.00,     0.00,     0.00,    12.00,     3.00,    50.00, -9999.00,  4000.00
    43, 41560,2019, 1, 6, 3,     0.50, -9999.00,    -5.10,    62.85, -9999.00, -9999.00,     1.50,   360.00, -9999.00,     0.00, -9999.00,     3.00,    50.00, -9999.00, 10000.00
    44, 41560,2019, 1, 6, 6,     7.00, -9999.00,     2.80,    74.59, -9999.00, -9999.00,     1.50,   130.00,     0.00,     0.00,     6.00,     3.00,    50.00, -9999.00, 10000.00
    45, 41560,2019, 1, 6, 9,    10.50, -9999.00,     6.70,    77.30, -9999.00, -9999.00,     1.50,   130.00, -9999.00,     0.00, -9999.00,     3.00,    50.00, -9999.00,  4000.00
    46, 41560,2019, 1, 6,12,     6.00, -9999.00,     1.60,    73.35, -9999.00, -9999.00,     1.50,   130.00,     0.00,     0.00,    12.00,     3.00,    50.00, -9999.00, 10000.00
    47, 41560,2019, 1, 6,15,     4.00, -9999.00,    -0.80,    70.32, -9999.00, -9999.00,     1.50,   180.00, -9999.00,     0.00, -9999.00,     3.00,    50.00, -9999.00,  4000.00
    48, 41560,2019, 1, 6,18,     1.00, -9999.00,    -4.40,    64.35, -9999.00, -9999.00,     1.50,   180.00,     0.00,     0.00,    18.00,     3.00,    50.00, -9999.00,  4000.00
    49, 41560,2019, 1, 6,21,    -2.00, -9999.00,    -8.30,    58.32, -9999.00, -9999.00,     1.50,   180.00, -9999.00,     0.00, -9999.00,     3.00,    50.00, -9999.00,  4000.00
    50, 41560,2019, 1, 7, 0,    -4.00, -9999.00,   -11.10,    53.86, -9999.00, -9999.00,     1.50,   360.00,     0.00,     0.00,    12.00,     3.00,    38.00, -9999.00,  4000.00
    51, 41560,2019, 1, 7, 6, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    52, 41560,2019, 1, 7, 9, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    53, 41560,2019, 1, 7,12, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    54, 41560,2019, 1, 7,15, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    55, 41560,2019, 1, 7,18, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    56, 41560,2019, 1, 7,21, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    57, 41560,2019, 1, 7,21,    -1.00, -9999.00,    -7.00,    60.11, -9999.00, -9999.00,     1.50,   180.00, -9999.00,     0.00, -9999.00,     3.00,    63.00, -9999.00,  4000.00
    58, 41560,2019, 1, 8, 0,    -3.00, -9999.00,    -9.70,    56.07, -9999.00, -9999.00,     1.50,   360.00,     0.00,     0.00,    12.00,     3.00,    63.00, -9999.00,  4000.00
    59, 41560,2019, 1, 8, 3,     1.00, -9999.00,    -4.40,    64.35, -9999.00, -9999.00,     1.50,   360.00, -9999.00,     0.00, -9999.00,     3.00,    63.00, -9999.00,  4000.00
    60, 41560,2019, 1, 8, 6,     7.00, -9999.00,     0.20,    61.89, -9999.00, -9999.00,     1.50,   130.00,     0.00,     0.00,     6.00,     3.00,    63.00, -9999.00,  4000.00
    61, 41560,2019, 1, 8, 9,    10.00, -9999.00,     3.90,    65.78, -9999.00, -9999.00,     1.50,   130.00, -9999.00,     0.00, -9999.00,     3.00,    63.00, -9999.00,  4000.00
    62, 41560,2019, 1, 8,12,     7.00, -9999.00,     0.20,    61.89, -9999.00, -9999.00,     1.50,   130.00,     0.00,     0.00,    12.00,     3.00,    63.00, -9999.00,  4000.00
    63, 41560,2019, 1, 8,15,     5.00, -9999.00,     0.40,    72.12, -9999.00, -9999.00,     1.50,   180.00, -9999.00,     0.00, -9999.00,     3.00,    50.00, -9999.00,  4000.00
    64, 41560,2019, 1, 8,18,     3.00, -9999.00,    -2.00,    68.30, -9999.00, -9999.00,     1.50,   180.00,     0.00,     0.00,    18.00,     3.00,    50.00, -9999.00,  4000.00
    65, 41560,2019, 1, 9, 0, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    66, 41560,2019, 1, 9, 0,    -1.00, -9999.00,    -7.00,    60.11, -9999.00, -9999.00,     1.50,   360.00,     0.00,     0.00,    12.00,     3.00,    63.00, -9999.00,  4000.00
    67, 41560,2019, 1, 9, 3,     3.00, -9999.00,    -2.00,    68.30, -9999.00, -9999.00,     1.50,   360.00, -9999.00,     0.00, -9999.00,     3.00,    63.00, -9999.00,  4000.00
    68, 41560,2019, 1, 9, 6,     9.00, -9999.00,     5.00,    75.99, -9999.00, -9999.00,     1.50,   130.00,     0.00,     0.00,     6.00,     3.00,    63.00, -9999.00,  4000.00
    69, 41560,2019, 1, 9, 9,    12.00, -9999.00,     8.40,    78.60, -9999.00, -9999.00,     1.50,   130.00, -9999.00,     0.00, -9999.00,     3.00,    63.00, -9999.00,  4000.00
    70, 41560,2019, 1, 9,12,     9.00, -9999.00,     5.00,    75.99, -9999.00, -9999.00,     1.50,   130.00,     0.00,     0.00,    12.00,     3.00,    63.00, -9999.00,  4000.00
    71, 41560,2019, 1, 9,15,     7.00, -9999.00,     2.80,    74.59, -9999.00, -9999.00,     1.50,   180.00, -9999.00,     0.00, -9999.00,     3.00,    63.00, -9999.00,  4000.00
    72, 41560,2019, 1, 9,18,     5.00, -9999.00,     0.40,    72.12, -9999.00, -9999.00,     1.50,   180.00,     0.00,     0.00,    18.00,     3.00,    63.00, -9999.00,  4000.00
    73, 41560,2019, 1, 9,21,     3.00, -9999.00,    -2.00,    68.30, -9999.00, -9999.00,     1.50,   180.00, -9999.00,     0.00, -9999.00,     3.00,    63.00, -9999.00,  4000.00
    74, 41560,2019, 1,10, 0,     1.00, -9999.00,    -4.40,    64.35, -9999.00, -9999.00,     1.50,   360.00,     0.00,     0.00,    12.00,     3.00,    50.00, -9999.00,  4000.00
