RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
     2, 41510,2019, 1, 3,     6.00,   -10.50, -9999.00, -9999.00,     0.00
     3, 41510,2019, 1, 4,     3.00,    -9.30, -9999.00, -9999.00,     0.00
     4, 41510,2019, 1, 6, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
     5, 41510,2019, 1, 6,     7.00,   -11.50, -9999.00, -9999.00,     1.00
     6, 41510,2019, 1, 8, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
     7, 41510,2019, 1, 8,     2.50,   -10.80, -9999.00, -9999.00,     0.00
     8, 41510,2019, 1, 9,    10.00,   -10.00, -9999.00, -9999.00,     1.00
     9, 41510,2019, 1,10,     6.00,    -8.80, -9999.00, -9999.00,     0.00
    10, 41510,2019, 1,11,    -1.50,    -6.30, -9999.00, -9999.00,     6.00
    11, 41510,2019, 1,12,    -0.50,    -5.00, -9999.00, -9999.00,    18.00
    12, 41510,2019, 1,13,     3.00,   -10.50, -9999.00, -9999.00,     8.00
    13, 41510,2019, 1,14,     4.00,   -13.00, -9999.00, -9999.00,     0.00
    14, 41510,2019, 1,15,    13.00,   -12.00, -9999.00, -9999.00,     0.00
    15, 41510,2019, 1,16,     2.50,    -5.50, -9999.00, -9999.00,     0.00
    16, 41510,2019, 1,17,     7.00,   -10.00, -9999.00, -9999.00,     1.00
    17, 41510,2019, 1,18,     5.00,    -8.80, -9999.00, -9999.00,     0.00
    18, 41510,2019, 1,19,     2.00,    -7.00, -9999.00, -9999.00,     0.00
    19, 41510,2019, 1,20,     0.00,    -3.50, -9999.00, -9999.00,    17.00
    20, 41510,2019, 1,21,     0.00,    -3.00, -9999.00, -9999.00,    35.00
    21, 41510,2019, 1,22,     1.00,    -3.50, -9999.00, -9999.00,    32.00
    22, 41510,2019, 1,23,     2.50,    -2.00, -9999.00, -9999.00,     6.00
    23, 41510,2019, 1,24,     3.50,   -12.50, -9999.00, -9999.00,     3.00
    24, 41510,2019, 1,25,     2.50,   -11.50, -9999.00, -9999.00,     0.00
    25, 41510,2019, 1,26,     4.00,   -11.00, -9999.00, -9999.00,     4.00
    26, 41510,2019, 1,27,     3.50,   -15.00, -9999.00, -9999.00,     0.00
    27, 41510,2019, 1,28,     4.50,   -15.50, -9999.00, -9999.00,     0.00
    28, 41510,2019, 1,29,     8.50,   -14.00, -9999.00, -9999.00,     0.00
    29, 41510,2019, 1,30,     6.00,   -12.00, -9999.00, -9999.00,     0.00
    30, 41510,2019, 1,31,     1.50,    -7.00, -9999.00, -9999.00,     2.00
    31, 41510,2019, 2, 1,     9.00,    -5.00, -9999.00, -9999.00,     2.00
    32, 41510,2019, 2, 2,     4.50,    -7.00, -9999.00, -9999.00,     0.00
    33, 41510,2019, 2, 3,     8.00,    -8.00, -9999.00, -9999.00,     0.00
    34, 41510,2019, 2, 4,     6.00,    -6.80, -9999.00, -9999.00,     0.00
    35, 41510,2019, 2, 5,    -0.50,    -4.00, -9999.00, -9999.00,     3.00
    36, 41510,2019, 2, 6,     0.50,    -4.50, -9999.00, -9999.00,    10.00
    37, 41510,2019, 2, 7,     3.50,    -6.00, -9999.00, -9999.00,     5.00
    38, 41510,2019, 2, 8,     1.00,    -7.00, -9999.00, -9999.00,     0.00
    39, 41510,2019, 2, 9,     9.00,   -12.00, -9999.00, -9999.00,     1.00
    40, 41510,2019, 2,10,    13.00,   -10.80, -9999.00, -9999.00,     0.00
    41, 41510,2019, 2,11,     9.00,    -8.80, -9999.00, -9999.00,     0.00
    42, 41510,2019, 2,12,     3.50,    -4.00, -9999.00, -9999.00,     0.00
    43, 41510,2019, 2,13,    -0.50,    -3.00, -9999.00, -9999.00,     1.00
    44, 41510,2019, 2,14,     0.00,    -3.00, -9999.00, -9999.00,    30.00
    45, 41510,2019, 2,15,     5.00,    -5.00, -9999.00, -9999.00,    10.00
    46, 41510,2019, 2,16,    12.00,   -10.00, -9999.00, -9999.00,     0.00
    47, 41510,2019, 2,17,     4.20,    -8.80, -9999.00, -9999.00,     0.00
    48, 41510,2019, 2,18,    -2.00,    -5.80, -9999.00, -9999.00,    16.00
    49, 41510,2019, 2,19,     5.00,   -14.00, -9999.00, -9999.00,     4.00
