RECDNO,STATNO,YYYY,MM,DD,HH,TEMPERATR,WET TEMP ,DEWPOINT ,RELHUMIDY,SEALVLPRS,SURFPRESS,WINDSPEED,DIRECTION, RAIN 1  , RAIN 2   ,RPeriodi 1,RPeriod 2,TLTCLOUD ,LOW CLOUD,VISIBLITY
     2, 41696,2019, 1, 1, 0,    -1.00, -9999.00,    -6.30,    63.86, -9999.00, -9999.00,     0.00,     0.00,     0.00, -9999.00,    12.00,     3.00,     0.00, -9999.00,  4000.00
     0, 41696,   0, 0, 0, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00
     4, 41696,2019, 1, 1, 9, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
     5, 41696,2019, 1, 1,12, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
     6, 41696,2019, 1, 1,15, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
     7, 41696,2019, 1, 1,18, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
     8, 41696,2019, 1, 1,21, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
     9, 41696,2019, 1, 2, 0, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    10, 41696,2019, 1, 2, 3, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    11, 41696,2019, 1, 2, 3,     0.00, -9999.00,    -7.50,    52.98, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,     0.00, -9999.00, 10000.00
    12, 41696,2019, 1, 2, 6,    95.00, -9999.00,   -16.50,     0.17, -9999.00, -9999.00,     0.00,     0.00,     0.00, -9999.00,     6.00, -9999.00,     0.00, -9999.00, 10000.00
    13, 41696,2019, 1, 2, 9,    13.00, -9999.00,    -7.00,    22.58, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,     0.00, -9999.00, 10000.00
    14, 41696,2019, 1, 2,12,    12.50, -9999.00,    -2.20,    35.12, -9999.00, -9999.00,     0.00,     0.00,     0.00,     0.00,    12.00,     3.00,     0.00, -9999.00, 10000.00
    15, 41696,2019, 1, 2,15,     6.00, -9999.00,    -4.10,    46.38, -9999.00, -9999.00,     0.00,     0.00,     0.00, -9999.00,    18.00,     3.00,     0.00, -9999.00,  4000.00
    16, 41696,2019, 1, 2,18,     5.00, -9999.00,    -3.90,    50.57, -9999.00, -9999.00,     0.00,     0.00,     0.00, -9999.00,    18.00, -9999.00,     0.00, -9999.00,  4000.00
    17, 41696,2019, 1, 2,21,     2.00, -9999.00,    -3.20,    66.31, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,     0.00, -9999.00,  4000.00
    18, 41696,2019, 1, 3, 0,     0.00, -9999.00,    -5.70,    61.91, -9999.00, -9999.00,     0.00,     0.00,     0.00, -9999.00,    12.00,     3.00,     0.00, -9999.00,  4000.00
    19, 41696,2019, 1, 3, 3,     1.00, -9999.00,    -6.10,    55.64, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,     0.00, -9999.00, 10000.00
    20, 41696,2019, 1, 3, 6,    14.00, -9999.00,    -4.90,    25.35, -9999.00, -9999.00,     0.00,     0.00,     0.00, -9999.00,     6.00, -9999.00,    25.00, -9999.00, 10000.00
    21, 41696,2019, 1, 3, 9,    16.00, -9999.00,    -4.90,    22.28, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,    50.00, -9999.00, 10000.00
    22, 41696,2019, 1, 3,12,    16.00, -9999.00,    -4.90,    22.28, -9999.00, -9999.00,     1.00,   230.00,     0.00, -9999.00,    12.00,     3.00,    50.00, -9999.00, 10000.00
    23, 41696,2019, 1, 3,15,    11.00, -9999.00,    -3.00,    36.26, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,    25.00, -9999.00,  4000.00
    24, 41696,2019, 1, 3,18,     8.00, -9999.00,    -7.20,    30.98, -9999.00, -9999.00,     1.00,   180.00,     0.00, -9999.00,    18.00, -9999.00,     0.00, -9999.00,  4000.00
    25, 41696,2019, 1, 3,21,     6.00, -9999.00,    -4.10,    46.38, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,     0.00, -9999.00,  4000.00
    26, 41696,2019, 1, 4, 0,     8.00, -9999.00,    -1.30,    51.16, -9999.00, -9999.00,     2.10,   230.00,     0.00, -9999.00,    12.00,     3.00,     0.00, -9999.00,  4000.00
    27, 41696,2019, 1, 4, 3,     9.00, -9999.00,    -1.30,    47.80, -9999.00, -9999.00,     1.00,   180.00, -9999.00,     0.00, -9999.00,     3.00,    25.00, -9999.00, 10000.00
