RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
     2, 41745,2019, 1, 2,    24.00,     9.00, -9999.00, -9999.00,     0.00
     3, 41745,2019, 1, 3,    25.00,     8.00, -9999.00, -9999.00,     0.00
     4, 41745,2019, 1, 4,    21.00,     8.00, -9999.00, -9999.00,     0.00
     5, 41745,2019, 1, 5,    21.00,     9.50, -9999.00, -9999.00,     0.00
     6, 41745,2019, 1, 6,    22.00,     8.50, -9999.00, -9999.00,     0.00
     7, 41745,2019, 1, 7,     9.00,     9.00, -9999.00, -9999.00,     0.00
     8, 41745,2019, 1, 8,    21.50,    70.00, -9999.00, -9999.00,     0.00
     9, 41745,2019, 1, 9,    21.50,     6.50, -9999.00, -9999.00,     0.00
    10, 41745,2019, 1,10,    24.00,     6.50, -9999.00, -9999.00,     0.00
    11, 41745,2019, 1,11,    22.00,     7.50, -9999.00, -9999.00,     0.00
    12, 41745,2019, 1,12,     9.50,     9.50, -9999.00, -9999.00,     0.00
    13, 41745,2019, 1,13,    22.00,     7.50, -9999.00, -9999.00,     0.00
    14, 41745,2019, 1,14,    21.00,    15.50, -9999.00, -9999.00,     0.00
    15, 41745,2019, 1,15,    25.00,     7.50, -9999.00, -9999.00,     0.00
    16, 41745,2019, 1,16,    23.00,     8.00, -9999.00, -9999.00,     0.00
    17, 41745,2019, 1,17,    23.00,     7.50, -9999.00, -9999.00,     0.00
    18, 41745,2019, 1,18,    23.50,     8.00, -9999.00, -9999.00,     0.00
    19, 41745,2019, 1,19,    21.00,     7.50, -9999.00, -9999.00,     0.00
    20, 41745,2019, 1,20,    22.00,     9.00, -9999.00, -9999.00,     0.00
    21, 41745,2019, 1,21,    23.00,    10.00, -9999.00, -9999.00,    15.00
    22, 41745,2019, 1,22,    23.00,     8.00, -9999.00, -9999.00,     0.00
    23, 41745,2019, 1,23,    23.00,     8.00, -9999.00, -9999.00,     0.00
    24, 41745,2019, 1,24,    22.50,    11.00, -9999.00, -9999.00,     0.00
    25, 41745,2019, 1,25,    21.50,     9.00, -9999.00, -9999.00,     0.00
    26, 41745,2019, 1,26,    17.00,     6.00, -9999.00, -9999.00,     0.00
    27, 41745,2019, 1,27,    22.00,     6.50, -9999.00, -9999.00,     0.00
    28, 41745,2019, 1,28,    23.00,     7.00, -9999.00, -9999.00,     0.00
    29, 41745,2019, 1,29,    22.00,     7.00, -9999.00, -9999.00,     0.00
    30, 41745,2019, 2, 1, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    31, 41745,2019, 2, 1, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    32, 41745,2019, 2, 1,    18.50,     6.50, -9999.00, -9999.00,     0.00
    33, 41745,2019, 2, 2,    21.00,     7.00, -9999.00, -9999.00,     0.00
    34, 41745,2019, 2, 3,    21.50,     6.50, -9999.00, -9999.00,     0.00
    35, 41745,2019, 2, 4,    22.00,     7.50, -9999.00, -9999.00,     0.00
    36, 41745,2019, 2, 5,    26.00,     8.50, -9999.00, -9999.00,     0.00
    37, 41745,2019, 2, 6,    23.50,     8.00, -9999.00, -9999.00,     0.00
    38, 41745,2019, 2, 7,    20.50,     9.00, -9999.00, -9999.00,     0.00
    39, 41745,2019, 2, 8,    23.50,     6.50, -9999.00, -9999.00,     0.00
    40, 41745,2019, 2, 9,    22.50,     6.50, -9999.00, -9999.00,     0.00
    41, 41745,2019, 2,10,    24.00,     6.00, -9999.00, -9999.00,     0.00
    42, 41745,2019, 2,11,    24.50,     7.00, -9999.00, -9999.00,     0.00
    43, 41745,2019, 2,12,    24.00,    10.00, -9999.00, -9999.00,     0.00
    44, 41745,2019, 2,13,    23.50,     9.00, -9999.00, -9999.00,     0.00
    45, 41745,2019, 2,14,    25.00,     9.50, -9999.00, -9999.00,     0.00
    46, 41745,2019, 2,15,    25.00,    21.00, -9999.00, -9999.00,     0.00
    47, 41745,2019, 2,16,    25.00,     8.50, -9999.00, -9999.00,     0.00
    48, 41745,2019, 2,17,    26.50,     8.50, -9999.00, -9999.00,     0.00
    49, 41745,2019, 2,18,    30.00,    11.00, -9999.00, -9999.00,     0.00
    50, 41745,2019, 2,19,    26.50,    14.00, -9999.00, -9999.00,     0.00
    51, 41745,2019, 2,20,    20.00,    14.50, -9999.00, -9999.00,     0.00
    52, 41745,2019, 2,21,    23.00,    14.00, -9999.00, -9999.00,     7.00
    53, 41745,2019, 2,22,    23.50,    10.00, -9999.00, -9999.00,     0.00
    54, 41745,2019, 2,23,    23.00,    12.00, -9999.00, -9999.00,     0.00
    55, 41745,2019, 2,24,    25.50,    12.50, -9999.00, -9999.00,     0.00
    56, 41745,2019, 2,25,    27.00,    12.00, -9999.00, -9999.00,     0.00
    57, 41745,2019, 2,26,    26.50,    12.00, -9999.00, -9999.00,     0.00
    58, 41745,2019, 2,27,    26.50,    11.00, -9999.00, -9999.00,     0.00
    59, 41745,2019, 2,28,    27.00,    10.50, -9999.00, -9999.00,     0.00
    60, 41745,2019, 3, 1,    27.00,    12.00, -9999.00, -9999.00,     0.00
    61, 41745,2019, 3, 2,    20.00,    14.00, -9999.00, -9999.00,     0.00
    62, 41745,2019, 3, 3,    18.50,    12.00, -9999.00, -9999.00,     4.00
    63, 41745,2019, 3, 4,    24.00,    10.00, -9999.00, -9999.00,     0.00
    64, 41745,2019, 3, 5,    27.50,    27.00, -9999.00, -9999.00,     0.00
    65, 41745,2019, 3, 6,    29.00,    12.00, -9999.00, -9999.00,     0.00
    66, 41745,2019, 3, 7,    30.00,    13.00, -9999.00, -9999.00,     0.00
    67, 41745,2019, 3, 8,    28.50,    21.50, -9999.00, -9999.00,     0.00
    68, 41745,2019, 3, 9,    27.50,    13.00, -9999.00, -9999.00,     0.00
    69, 41745,2019, 3,10,    27.50,    13.00, -9999.00, -9999.00,     0.00
    70, 41745,2019, 3,11,    26.50,    12.50, -9999.00, -9999.00,     0.00
    71, 41745,2019, 3,12,    26.50,    14.50, -9999.00, -9999.00,     0.00
    72, 41745,2019, 3,13,    25.00,    15.50, -9999.00, -9999.00,     0.00
    73, 41745,2019, 3,14,    26.50,    10.00, -9999.00, -9999.00,     0.00
    74, 41745,2019, 3,15,    29.00,    10.50, -9999.00, -9999.00,     0.00
    75, 41745,2019, 3,16,    29.00,    14.00, -9999.00, -9999.00,     0.00
    76, 41745,2019, 3,17,    31.00,    13.00, -9999.00, -9999.00,     0.00
    77, 41745,2019, 3,18,    32.00,    14.00, -9999.00, -9999.00,     0.00
    78, 41745,2019, 3,19,    33.00,    17.00, -9999.00, -9999.00,     0.00
    79, 41745,2019, 3,20,    32.50,    17.00, -9999.00, -9999.00,     0.00
    80, 41745,2019, 3,21,    31.00,    16.50, -9999.00, -9999.00,     0.00
    81, 41745,2019, 3,22,    32.00,    16.50, -9999.00, -9999.00,     0.00
    82, 41745,2019, 3,23,    33.00,    16.00, -9999.00, -9999.00,     0.00
    83, 41745,2019, 3,24,    26.00,    16.50, -9999.00, -9999.00,     0.00
    84, 41745,2019, 3,25,    31.00,    17.00, -9999.00, -9999.00,     0.00
    85, 41745,2019, 3,26,    32.50,    17.50, -9999.00, -9999.00,     0.00
    86, 41745,2019, 3,27,    38.50,    17.00, -9999.00, -9999.00,     0.00
    87, 41745,2019, 3,28,    39.00,    17.50, -9999.00, -9999.00,     0.00
    88, 41745,2019, 3,29,    38.00,    18.50, -9999.00, -9999.00,     0.00
    89, 41745,2019, 3,30,    38.50,    19.00, -9999.00, -9999.00,     0.00
    90, 41745,2019, 3,31,    38.50,    18.50, -9999.00, -9999.00,     0.00
    91, 41745,2019, 4, 1,    39.00,    19.00, -9999.00, -9999.00,     0.00
    92, 41745,2019, 4, 2,    40.50,    18.50, -9999.00, -9999.00,     0.00
    93, 41745,2019, 4, 3,    41.50,    20.00, -9999.00, -9999.00,     0.00
    94, 41745,2019, 4, 4,    44.00,    22.50, -9999.00, -9999.00,     0.00
    95, 41745,2019, 4, 5,    42.50,    22.50, -9999.00, -9999.00,     0.00
    96, 41745,2019, 4, 6,    41.50,    23.50, -9999.00, -9999.00,     0.00
    97, 41745,2019, 4, 7,    43.50,    23.50, -9999.00, -9999.00,     0.00
    98, 41745,2019, 4, 8,    41.00,    23.50, -9999.00, -9999.00,     0.00
    99, 41745,2019, 4, 9,    42.50,    23.50, -9999.00, -9999.00,     0.00
   100, 41745,2019, 4,10,    42.00,    25.00, -9999.00, -9999.00,     0.00
   101, 41745,2019, 4,11,    40.50,    24.50, -9999.00, -9999.00,     0.00
   102, 41745,2019, 4,12,    38.00,    24.50, -9999.00, -9999.00,     0.00
   103, 41745,2019, 4,13,    36.50,    23.00, -9999.00, -9999.00,     0.00
