RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
     2, 41670,2019, 1, 2,    20.50,     5.50, -9999.00, -9999.00,     0.00
     3, 41670,2019, 1, 3,    20.50,     5.00, -9999.00, -9999.00,     0.00
     4, 41670,2019, 1, 4,    17.00,     6.50, -9999.00, -9999.00,     0.00
     5, 41670,2019, 1, 5,     9.00,     7.50, -9999.00, -9999.00,     0.00
     6, 41670,2019, 1, 6,    18.50,     6.50, -9999.00, -9999.00,     0.00
     7, 41670,2019, 1, 7,    11.00,     6.50, -9999.00, -9999.00,     0.00
     8, 41670,2019, 1, 8,    19.50,     3.50, -9999.00, -9999.00,     0.00
     9, 41670,2019, 1, 9,    21.70,     3.00, -9999.00, -9999.00,     0.00
    10, 41670,2019, 1,10,    19.30,     3.50, -9999.00, -9999.00,     0.00
    11, 41670,2019, 1,11,    19.00,     8.00, -9999.00, -9999.00,     0.00
    12, 41670,2019, 1,13, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    13, 41670,2019, 1,13,    17.00,     5.50, -9999.00, -9999.00,     0.00
    14, 41670,2019, 1,14,    18.50,     4.50, -9999.00, -9999.00,     0.00
    15, 41670,2019, 1,15,    20.00,     5.50, -9999.00, -9999.00,     0.00
    16, 41670,2019, 1,16,    18.50,     5.80, -9999.00, -9999.00,     0.00
    17, 41670,2019, 1,17,    21.00,     3.50, -9999.00, -9999.00,     0.00
    18, 41670,2019, 1,18,    20.00,     3.80, -9999.00, -9999.00,     0.00
    19, 41670,2019, 1,19,    22.00,     5.70, -9999.00, -9999.00,     0.00
    20, 41670,2019, 1,20,    14.00,     7.50, -9999.00, -9999.00,     0.00
    21, 41670,2019, 1,21,    18.00,     8.00, -9999.00, -9999.00,     3.30
    22, 41670,2019, 1,22,    14.20,     5.50, -9999.00, -9999.00,     0.00
    23, 41670,2019, 1,23,    16.50,     6.50, -9999.00, -9999.00,     4.30
    24, 41670,2019, 1,24,    17.40,     3.70, -9999.00, -9999.00,     0.00
    25, 41670,2019, 1,25,    20.30,     3.50, -9999.00, -9999.00,     0.00
    26, 41670,2019, 1,26,    16.40,     2.60, -9999.00, -9999.00,     0.00
    27, 41670,2019, 1,27,    18.50,     3.00, -9999.00, -9999.00,     0.00
    28, 41670,2019, 1,28,    21.20,     3.20, -9999.00, -9999.00,     0.00
    29, 41670,2019, 1,29,    20.50,     4.00, -9999.00, -9999.00,     0.00
    30, 41670,2019, 1,30,    12.60,     8.50, -9999.00, -9999.00,    19.00
    31, 41670,2019, 1,31,    12.40,     9.00, -9999.00, -9999.00,    33.00
    32, 41670,2019, 2, 1,    16.50,     6.50, -9999.00, -9999.00,     1.20
    33, 41670,2019, 2, 2,    19.50,     7.50, -9999.00, -9999.00,     0.00
    34, 41670,2019, 2, 3,    21.50,     6.50, -9999.00, -9999.00,     0.00
    35, 41670,2019, 2, 4,    21.50,     6.50, -9999.00, -9999.00,     0.00
    36, 41670,2019, 2, 5,    21.80,     9.00, -9999.00, -9999.00,     0.00
    37, 41670,2019, 2, 6,    20.50,     7.00, -9999.00, -9999.00,     0.00
    38, 41670,2019, 2, 7,    18.50,     6.50, -9999.00, -9999.00,     0.00
    39, 41670,2019, 2, 8,    16.50,     6.00, -9999.00, -9999.00,     0.00
    40, 41670,2019, 2, 9,    20.50,     4.00, -9999.00, -9999.00,     0.00
    41, 41670,2019, 2,10,    21.50,    11.00, -9999.00, -9999.00,     0.00
    42, 41670,2019, 2,11,    21.00,     6.80, -9999.00, -9999.00,     0.00
    43, 41670,2019, 2,12,    19.50,     8.00, -9999.00, -9999.00,     0.00
    44, 41670,2019, 2,13,    21.00,     9.80, -9999.00, -9999.00,     0.00
    45, 41670,2019, 2,14,    21.30,    12.00, -9999.00, -9999.00,     0.00
    46, 41670,2019, 2,15,    21.50,     9.00, -9999.00, -9999.00,     0.00
    47, 41670,2019, 2,16,    23.50,     7.70, -9999.00, -9999.00,     0.00
    48, 41670,2019, 2,17,    21.80,     8.30, -9999.00, -9999.00,     0.00
    49, 41670,2019, 2,18,    16.50,     9.00, -9999.00, -9999.00,     0.00
    50, 41670,2019, 2,19,    17.30,     6.50, -9999.00, -9999.00,     0.00
    51, 41670,2019, 2,20,    12.50,     7.00, -9999.00, -9999.00,     0.60
    52, 41670,2019, 2,21,    21.40,     7.50, -9999.00, -9999.00,     8.10
    53, 41670,2019, 2,22,    21.30,     8.00, -9999.00, -9999.00,     0.00
    54, 41670,2019, 2,23,    23.50,     6.70, -9999.00, -9999.00,     0.00
    55, 41670,2019, 2,24,    23.20,     7.00, -9999.00, -9999.00,     0.00
    56, 41670,2019, 2,25,    21.40,     8.50, -9999.00, -9999.00,     0.00
    57, 41670,2019, 2,26,    20.30,     5.60, -9999.00, -9999.00,     0.00
    58, 41670,2019, 2,27,    19.50,     8.50, -9999.00, -9999.00,     0.00
    59, 41670,2019, 2,28,    21.60,     7.00, -9999.00, -9999.00,     0.00
    60, 41670,2019, 3, 1,    13.00,     9.00, -9999.00, -9999.00,     0.60
    61, 41670,2019, 3, 2,    11.30,     9.00, -9999.00, -9999.00,    36.00
    62, 41670,2019, 3, 3,    14.50,     8.00, -9999.00, -9999.00,    22.00
    63, 41670,2019, 3, 4,    21.40,     7.50, -9999.00, -9999.00,     0.00
    64, 41670,2019, 3, 5,    24.50,     7.50, -9999.00, -9999.00,     0.00
    65, 41670,2019, 3, 6,    24.70,    19.50, -9999.00, -9999.00,     0.00
    66, 41670,2019, 3, 7,    23.50,     9.00, -9999.00, -9999.00,     0.00
    67, 41670,2019, 3, 8,    15.00,     9.00, -9999.00, -9999.00,     1.00
    68, 41670,2019, 3, 9,    23.50,    11.00, -9999.00, -9999.00,     0.00
    69, 41670,2019, 3,10,    22.50,     8.50, -9999.00, -9999.00,     0.00
    70, 41670,2019, 3,11,    19.50,    11.00, -9999.00, -9999.00,    16.00
    71, 41670,2019, 3,12,    21.30,    10.80, -9999.00, -9999.00,     0.00
    72, 41670,2019, 3,13,    25.00,    11.50, -9999.00, -9999.00,     0.00
    73, 41670,2019, 3,14,    22.50,    12.00, -9999.00, -9999.00,     0.00
    74, 41670,2019, 3,15,    24.00,    11.80, -9999.00, -9999.00,     0.00
    75, 41670,2019, 3,16,    26.50,    12.00, -9999.00, -9999.00,     0.00
    76, 41670,2019, 3,17,    28.30,    12.50, -9999.00, -9999.00,     0.00
    77, 41670,2019, 3,18,    25.00,    12.00, -9999.00, -9999.00,     0.00
    78, 41670,2019, 3,19,    24.20,    13.50, -9999.00, -9999.00,     0.00
    79, 41670,2019, 3,20,    25.20,    12.60, -9999.00, -9999.00,     0.00
    80, 41670,2019, 3,21,    26.50,    13.00, -9999.00, -9999.00,     0.00
    81, 41670,2019, 3,22,    28.50,    18.00, -9999.00, -9999.00,     0.00
    82, 41670,2019, 3,23,    23.30,    15.50, -9999.00, -9999.00,     3.00
    83, 41670,2019, 3,24,    27.50,    12.50, -9999.00, -9999.00,     0.00
    84, 41670,2019, 3,25,    30.50,    13.50, -9999.00, -9999.00,     0.00
    85, 41670,2019, 3,26,    31.50,    14.50, -9999.00, -9999.00,     0.00
    86, 41670,2019, 3,27,    30.50,    15.00, -9999.00, -9999.00,     0.00
    87, 41670,2019, 3,28,    30.50,    16.50, -9999.00, -9999.00,     0.00
    88, 41670,2019, 3,29,    32.00,    19.00, -9999.00, -9999.00,     0.00
    89, 41670,2019, 3,30,    32.30,    19.20, -9999.00, -9999.00,     0.00
    90, 41670,2019, 3,31,    32.00,    16.50, -9999.00, -9999.00,     0.00
    91, 41670,2019, 4, 1,    34.50,    16.70, -9999.00, -9999.00,     0.00
    92, 41670,2019, 4, 2,    35.50,    17.50, -9999.00, -9999.00,     0.00
    93, 41670,2019, 4, 3,    36.20,    18.50, -9999.00, -9999.00,     0.00
    94, 41670,2019, 4, 4,    36.40,    18.80, -9999.00, -9999.00,     0.00
    95, 41670,2019, 4, 5,    37.50,    19.00, -9999.00, -9999.00,     0.00
    96, 41670,2019, 4, 6,    37.50,    19.50, -9999.00, -9999.00,     0.00
    97, 41670,2019, 4, 7,    37.50,    20.00, -9999.00, -9999.00,     0.00
    98, 41670,2019, 4, 8,    34.50,    18.50, -9999.00, -9999.00,     1.00
    99, 41670,2019, 4, 9,    36.50,    20.00, -9999.00, -9999.00,     0.00
   100, 41670,2019, 4,10,    32.50,    18.00, -9999.00, -9999.00,     2.00
   101, 41670,2019, 4,11,    33.20,    19.50, -9999.00, -9999.00,     0.00
   102, 41670,2019, 4,12,    28.00,    18.50, -9999.00, -9999.00,     1.60
   103, 41670,2019, 4,13,    30.50,    18.80, -9999.00, -9999.00,    14.10
   104, 41670,2019, 4,14,    33.20,    19.50, -9999.00, -9999.00,     2.60
   105, 41670,2019, 4,15,    27.30,    19.00, -9999.00, -9999.00,    27.00
   106, 41670,2019, 4,16,    27.50,    17.00, -9999.00, -9999.00,    39.00
   107, 41670,2019, 4,17,    21.50,    15.50, -9999.00, -9999.00,    22.00
   108, 41670,2019, 4,18,    26.50,    15.80, -9999.00, -9999.00,     2.20
   109, 41670,2019, 4,19,    32.50,    17.50, -9999.00, -9999.00,     0.00
   110, 41670,2019, 4,20,    34.50,    19.50, -9999.00, -9999.00,     0.00
   111, 41670,2019, 4,21,    36.70,    19.50, -9999.00, -9999.00,     2.00
   112, 41670,2019, 4,22,    38.50,    20.50, -9999.00, -9999.00,     0.00
   113, 41670,2019, 4,23,    39.50,    20.50, -9999.00, -9999.00,     0.00
   114, 41670,2019, 4,24,    29.00,    21.50, -9999.00, -9999.00,     0.00
   115, 41670,2019, 4,25,    34.50,    21.50, -9999.00, -9999.00,     0.00
   116, 41670,2019, 4,26,    35.30,    19.50, -9999.00, -9999.00,     2.60
   117, 41670,2019, 4,27,    37.50,    21.50, -9999.00, -9999.00,     0.00
   118, 41670,2019, 4,28,    38.50,    21.80, -9999.00, -9999.00,     0.00
   119, 41670,2019, 4,29,    38.30,    21.70, -9999.00, -9999.00,     0.00
   120, 41670,2019, 4,30,    35.50,    20.80, -9999.00, -9999.00,     0.60
   121, 41670,2019, 5, 1,    31.50,    21.80, -9999.00, -9999.00,     0.00
   122, 41670,2019, 5, 2,    35.00,    20.50, -9999.00, -9999.00,     0.00
   123, 41670,2019, 5, 3,    36.00,    21.00, -9999.00, -9999.00,     0.00
   124, 41670,2019, 5, 4,    38.50,    20.30, -9999.00, -9999.00,     0.00
   125, 41670,2019, 5, 5,    40.50,    20.00, -9999.00, -9999.00,     0.00
   126, 41670,2019, 5, 6,    40.50,    21.00, -9999.00, -9999.00,     0.00
   127, 41670,2019, 5, 7,    41.50,    21.00, -9999.00, -9999.00,     0.00
   128, 41670,2019, 5, 8,    41.00,    22.00, -9999.00, -9999.00,     0.00
   129, 41670,2019, 5, 9,    41.50,    23.00, -9999.00, -9999.00,     0.00
   130, 41670,2019, 5,10,    39.30,    26.50, -9999.00, -9999.00,     0.00
   131, 41670,2019, 5,11,    37.50,    23.50, -9999.00, -9999.00,     3.80
   132, 41670,2019, 5,12,    36.50,    23.00, -9999.00, -9999.00,     1.20
   133, 41670,2019, 5,13,    40.00,    23.80, -9999.00, -9999.00,     0.00
   134, 41670,2019, 5,14,    36.50,    23.00, -9999.00, -9999.00,     0.00
   135, 41670,2019, 5,15,    37.50,    24.00, -9999.00, -9999.00,     0.00
   136, 41670,2019, 5,16,    34.50,    20.00, -9999.00, -9999.00,     0.00
   137, 41670,2019, 5,17,    33.50,    23.00, -9999.00, -9999.00,     0.00
   138, 41670,2019, 5,18,    34.50,    20.50, -9999.00, -9999.00,     0.00
   139, 41670,2019, 5,19,    35.50,    20.50, -9999.00, -9999.00,     0.00
   140, 41670,2019, 5,20,    36.50,    21.50, -9999.00, -9999.00,     0.00
   141, 41670,2019, 5,21,    37.50,    22.50, -9999.00, -9999.00,     0.00
   142, 41670,2019, 5,22,    39.30,    23.50, -9999.00, -9999.00,     0.00
   143, 41670,2019, 5,23,    39.50,    23.20, -9999.00, -9999.00,     0.00
   144, 41670,2019, 5,24,    35.20,    22.50, -9999.00, -9999.00,     0.00
   145, 41670,2019, 5,25,    35.50,    22.00, -9999.00, -9999.00,     0.00
   146, 41670,2019, 5,26,    38.50,    23.00, -9999.00, -9999.00,     0.00
   147, 41670,2019, 5,27,    40.50,    24.00, -9999.00, -9999.00,     0.00
   148, 41670,2019, 5,28,    42.50,    24.50, -9999.00, -9999.00,     0.00
   149, 41670,2019, 5,29,    43.50,    25.50, -9999.00, -9999.00,     0.00
   150, 41670,2019, 5,30,    44.50,    25.50, -9999.00, -9999.00,     0.00
   151, 41670,2019, 5,31,    44.50,    26.50, -9999.00, -9999.00,     0.00
   152, 41670,2019, 6, 1,    44.30,    27.80, -9999.00, -9999.00,     0.00
   153, 41670,2019, 6, 2,    44.50,    26.50, -9999.00, -9999.00,     0.00
   154, 41670,2019, 6, 3,    44.00,    27.00, -9999.00, -9999.00,     0.00
   155, 41670,2019, 6, 4,    41.00,    26.50, -9999.00, -9999.00,     0.00
   156, 41670,2019, 6, 5,    41.00,    25.50, -9999.00, -9999.00,     0.00
   157, 41670,2019, 6, 6,    41.50,    25.00, -9999.00, -9999.00,     0.00
   158, 41670,2019, 6, 7,    41.50,    27.50, -9999.00, -9999.00,     0.00
   159, 41670,2019, 6, 8,    43.50,    27.50, -9999.00, -9999.00,     0.00
   160, 41670,2019, 6, 9,    44.30,    28.50, -9999.00, -9999.00,     0.00
   161, 41670,2019, 6,10,    45.50,    27.80, -9999.00, -9999.00,     0.00
   162, 41670,2019, 6,11,    42.00,    28.50, -9999.00, -9999.00,     0.00
   163, 41670,2019, 6,12,    40.50,    28.70, -9999.00, -9999.00,     0.00
   164, 41670,2019, 6,13,    42.00,    23.50, -9999.00, -9999.00,     0.00
   165, 41670,2019, 6,14,    43.50,    25.00, -9999.00, -9999.00,     0.00
