RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
     2, 41597,2019, 1, 2,    19.20,     7.50, -9999.00, -9999.00,     0.00
     3, 41597,2019, 1, 3,    20.20,     5.80, -9999.00, -9999.00,     0.00
     4, 41597,2019, 1, 4,    17.00,     7.50, -9999.00, -9999.00,     0.00
     5, 41597,2019, 1, 5,    11.00,     9.00, -9999.00, -9999.00,     2.00
     6, 41597,2019, 1, 6,    17.50,     8.00, -9999.00, -9999.00,     0.00
     7, 41597,2019, 1, 7,    11.00,     7.00, -9999.00, -9999.00,     0.00
     8, 41597,2019, 1, 8,    19.00,     5.80, -9999.00, -9999.00,     0.00
     9, 41597,2019, 1, 9,    22.00,     6.00, -9999.00, -9999.00,     0.00
    10, 41597,2019, 1,10,    18.00,     5.50, -9999.00, -9999.00,     0.00
    11, 41597,2019, 1,11,    18.50,     9.00, -9999.00, -9999.00,     0.00
    12, 41597,2019, 1,12,    16.50,     7.50, -9999.00, -9999.00,     1.00
    13, 41597,2019, 1,13,    18.80,     7.00, -9999.00, -9999.00,     1.00
    14, 41597,2019, 1,14,    19.80,     6.80, -9999.00, -9999.00,     0.00
    15, 41597,2019, 1,15,    18.70,     5.30, -9999.00, -9999.00,     0.00
    16, 41597,2019, 1,16,    17.50,     7.00, -9999.00, -9999.00,     0.00
    17, 41597,2019, 1,17,    21.50,     4.00, -9999.00, -9999.00,     0.00
    18, 41597,2019, 1,18,    18.50,     6.00, -9999.00, -9999.00,     0.00
    19, 41597,2019, 1,19,    20.00,     7.00, -9999.00, -9999.00,     0.00
    20, 41597,2019, 1,20,    16.00,     7.30, -9999.00, -9999.00,     7.00
    21, 41597,2019, 1,21,    14.00,     9.30, -9999.00, -9999.00,     3.50
    22, 41597,2019, 1,22,    13.00,    10.30, -9999.00, -9999.00,    16.00
    23, 41597,2019, 1,23,    18.50,     7.00, -9999.00, -9999.00,     1.00
    24, 41597,2019, 1,24,    18.20,     5.50, -9999.00, -9999.00,     0.00
    25, 41597,2019, 1,25,    17.00,     5.00, -9999.00, -9999.00,     0.00
    26, 41597,2019, 1,26,    18.20,     4.50, -9999.00, -9999.00,     0.00
    27, 41597,2019, 1,27,    18.50,     5.20, -9999.00, -9999.00,     0.00
    28, 41597,2019, 1,28,    20.50,     4.00, -9999.00, -9999.00,     0.00
    29, 41597,2019, 1,29,    20.50,     3.50, -9999.00, -9999.00,     0.00
    30, 41597,2019, 1,30,    15.00,     4.00, -9999.00, -9999.00,     0.00
    31, 41597,2019, 1,31,    12.70,     9.50, -9999.00, -9999.00,    11.70
    32, 41597,2019, 2, 1,    17.50,     8.00, -9999.00, -9999.00,     8.00
    33, 41597,2019, 2, 2,    22.00,     8.00, -9999.00, -9999.00,     0.00
    34, 41597,2019, 2, 3,    23.50,     8.00, -9999.00, -9999.00,     0.00
    35, 41597,2019, 2, 4,    20.50,     8.50, -9999.00, -9999.00,     0.00
    36, 41597,2019, 2, 5,    21.50,     9.00, -9999.00, -9999.00,     0.00
    37, 41597,2019, 2, 6,    15.50,    10.00, -9999.00, -9999.00,     0.00
    38, 41597,2019, 2, 7,    15.20,     8.20, -9999.00, -9999.00,     1.00
    39, 41597,2019, 2, 8,    17.80,     8.30, -9999.00, -9999.00,    16.00
    40, 41597,2019, 2, 9,    21.00,     7.80, -9999.00, -9999.00,     0.00
    41, 41597,2019, 2,10,    21.00,     7.50, -9999.00, -9999.00,     0.00
    42, 41597,2019, 2,11,    21.00,     8.00, -9999.00, -9999.00,     0.00
    43, 41597,2019, 2,12,    18.00,     9.80, -9999.00, -9999.00,     0.00
    44, 41597,2019, 2,13,    19.50,    10.50, -9999.00, -9999.00,     0.00
    45, 41597,2019, 2,14,    14.50,    11.00, -9999.00, -9999.00,    27.00
    46, 41597,2019, 2,15,    20.50,     8.50, -9999.00, -9999.00,    11.00
    47, 41597,2019, 2,16,    21.50,     8.00, -9999.00, -9999.00,     0.00
    48, 41597,2019, 2,17,    19.50,     9.50, -9999.00, -9999.00,     0.00
    49, 41597,2019, 2,18,    17.50,     9.80, -9999.00, -9999.00,     3.00
    50, 41597,2019, 2,19,    20.00,     7.80, -9999.00, -9999.00,     0.00
    51, 41597,2019, 2,20,    19.20,    10.50, -9999.00, -9999.00,     7.00
    52, 41597,2019, 2,21,    15.00,     9.30, -9999.00, -9999.00,    51.00
    53, 41597,2019, 2,22,    21.50,     8.50, -9999.00, -9999.00,    10.20
    54, 41597,2019, 2,23,    22.50,     9.00, -9999.00, -9999.00,     0.00
    55, 41597,2019, 2,24,    22.50,     8.50, -9999.00, -9999.00,     0.00
    56, 41597,2019, 2,25,    21.50,     8.50, -9999.00, -9999.00,     0.00
    57, 41597,2019, 2,26,    15.00,     9.00, -9999.00, -9999.00,     4.50
    58, 41597,2019, 2,27,    19.50,     8.00, -9999.00, -9999.00,     6.00
    59, 41597,2019, 2,28,    21.00,     7.00, -9999.00, -9999.00,     1.00
    60, 41597,2019, 3, 1,    17.70,     8.00, -9999.00, -9999.00,     0.00
    61, 41597,2019, 3, 2,    13.80,    10.50, -9999.00, -9999.00,     9.00
    62, 41597,2019, 3, 3,    19.70,    10.80, -9999.00, -9999.00,    11.00
    63, 41597,2019, 3, 4,    23.00,    10.20, -9999.00, -9999.00,     0.00
    64, 41597,2019, 3, 5,    24.00,     9.20, -9999.00, -9999.00,     0.00
    65, 41597,2019, 3, 6,    26.00,    10.00, -9999.00, -9999.00,     0.00
    66, 41597,2019, 3, 7,    20.00,    10.00, -9999.00, -9999.00,     0.00
    67, 41597,2019, 3, 8,    22.50,    10.50, -9999.00, -9999.00,     0.00
    68, 41597,2019, 3, 9,    27.00,     9.50, -9999.00, -9999.00,     0.00
    69, 41597,2019, 3,10,    26.50,     9.50, -9999.00, -9999.00,     0.00
    70, 41597,2019, 3,11,    15.50,    11.80, -9999.00, -9999.00,     1.00
    71, 41597,2019, 3,12,    24.00,    10.50, -9999.00, -9999.00,    18.00
    72, 41597,2019, 3,13,    22.00,    11.50, -9999.00, -9999.00,     0.00
    73, 41597,2019, 3,14,    22.20,    11.50, -9999.00, -9999.00,     0.00
    74, 41597,2019, 3,15,    24.20,    10.00, -9999.00, -9999.00,     0.00
    75, 41597,2019, 3,16,    27.20,    11.00, -9999.00, -9999.00,     0.00
    76, 41597,2019, 3,17,    29.00,    11.20, -9999.00, -9999.00,     0.00
    77, 41597,2019, 3,18,    26.00,    13.00, -9999.00, -9999.00,     0.00
    78, 41597,2019, 3,19,    26.50,    15.50, -9999.00, -9999.00,     0.00
    79, 41597,2019, 3,20,    25.00,    14.00, -9999.00, -9999.00,    15.00
    80, 41597,2019, 3,21,    27.50,    12.50, -9999.00, -9999.00,     0.00
    81, 41597,2019, 3,22,    29.00,    13.00, -9999.00, -9999.00,     0.00
    82, 41597,2019, 3,23,    24.50,    13.80, -9999.00, -9999.00,     0.00
    83, 41597,2019, 3,24,    25.00,    13.00, -9999.00, -9999.00,     0.00
    84, 41597,2019, 3,25,    30.00,    13.50, -9999.00, -9999.00,     0.00
    85, 41597,2019, 3,26,    30.00,    14.50, -9999.00, -9999.00,     0.00
    86, 41597,2019, 3,27,    30.70,    15.20, -9999.00, -9999.00,     0.00
    87, 41597,2019, 3,28,    32.00,    17.00, -9999.00, -9999.00,     0.00
    88, 41597,2019, 3,29,    30.00,    17.20, -9999.00, -9999.00,     0.00
    89, 41597,2019, 3,30,    33.00,    17.80, -9999.00, -9999.00,     0.00
    90, 41597,2019, 3,31,    32.20,    18.50, -9999.00, -9999.00,     0.00
    91, 41597,2019, 4, 1,    32.50,    18.50, -9999.00, -9999.00,     0.00
    92, 41597,2019, 4, 2,    34.70,    14.50, -9999.00, -9999.00,     0.00
    93, 41597,2019, 4, 3,    35.50,    17.00, -9999.00, -9999.00,     0.00
    94, 41597,2019, 4, 4,    35.00,    19.00, -9999.00, -9999.00,     0.00
    95, 41597,2019, 4, 5,    37.00,    20.00, -9999.00, -9999.00,     0.00
    96, 41597,2019, 4, 6,    36.50,    20.00, -9999.00, -9999.00,     0.00
    97, 41597,2019, 4, 7,    36.00,    17.80, -9999.00, -9999.00,     0.00
    98, 41597,2019, 4, 8,    34.20,    19.00, -9999.00, -9999.00,     0.00
    99, 41597,2019, 4, 9,    35.20,    18.80, -9999.00, -9999.00,     0.00
   100, 41597,2019, 4,10,    35.00,    17.80, -9999.00, -9999.00,     1.00
   101, 41597,2019, 4,11,    35.00,    19.50, -9999.00, -9999.00,     0.00
   102, 41597,2019, 4,12,    33.00,    21.00, -9999.00, -9999.00,     0.00
   103, 41597,2019, 4,13,    32.50,    22.50, -9999.00, -9999.00,     1.50
   104, 41597,2019, 4,14,    34.00,    22.80, -9999.00, -9999.00,     0.50
   105, 41597,2019, 4,15,    34.70,    20.00, -9999.00, -9999.00,     0.00
   106, 41597,2019, 4,16,    30.00,    19.00, -9999.00, -9999.00,     0.50
   107, 41597,2019, 4,17,    20.50,    16.00, -9999.00, -9999.00,    20.00
   108, 41597,2019, 4,18,    28.50,    16.50, -9999.00, -9999.00,    21.00
   109, 41597,2019, 4,19,    31.00,    17.00, -9999.00, -9999.00,     0.00
   110, 41597,2019, 4,20,    33.50,    18.30, -9999.00, -9999.00,     0.00
   111, 41597,2019, 4,21,    36.00,    20.80, -9999.00, -9999.00,     0.00
   112, 41597,2019, 4,22,    38.00,    21.80, -9999.00, -9999.00,     0.00
   113, 41597,2019, 4,23,    38.00,    21.50, -9999.00, -9999.00,     0.00
   114, 41597,2019, 4,24,    32.00,    20.00, -9999.00, -9999.00,     9.00
   115, 41597,2019, 4,25,    34.50,    19.50, -9999.00, -9999.00,     1.00
   116, 41597,2019, 4,26,    36.00,    20.50, -9999.00, -9999.00,     0.00
   117, 41597,2019, 4,27,    38.50,    21.50, -9999.00, -9999.00,     0.00
   118, 41597,2019, 4,28,    39.00,    22.30, -9999.00, -9999.00,     0.00
   119, 41597,2019, 4,29,    39.00,    20.50, -9999.00, -9999.00,     0.00
   120, 41597,2019, 4,30,    34.80,    24.00, -9999.00, -9999.00,     0.00
   121, 41597,2019, 5, 1,    30.50,    23.00, -9999.00, -9999.00,     0.00
   122, 41597,2019, 5, 2,    37.00,    22.80, -9999.00, -9999.00,     0.00
   123, 41597,2019, 5, 3,    36.20,    20.30, -9999.00, -9999.00,     0.00
   124, 41597,2019, 5, 4,    38.50,    18.50, -9999.00, -9999.00,     0.00
   125, 41597,2019, 5, 5,    39.50,    19.50, -9999.00, -9999.00,     0.00
   126, 41597,2019, 5, 6,    40.50,    19.00, -9999.00, -9999.00,     0.00
   127, 41597,2019, 5, 7,    41.00,    21.50, -9999.00, -9999.00,     0.00
   128, 41597,2019, 5, 8,    42.00,    22.50, -9999.00, -9999.00,     0.00
   129, 41597,2019, 5, 9,    42.70,    23.80, -9999.00, -9999.00,     0.00
   130, 41597,2019, 5,10,    40.50,    27.50, -9999.00, -9999.00,     0.00
   131, 41597,2019, 5,11,    34.00,    24.00, -9999.00, -9999.00,     0.00
   132, 41597,2019, 5,12,    38.50,    21.00, -9999.00, -9999.00,     0.00
   133, 41597,2019, 5,13,    39.00,    23.80, -9999.00, -9999.00,     0.00
   134, 41597,2019, 5,14,    37.20,    20.30, -9999.00, -9999.00,     8.00
   135, 41597,2019, 5,15,    34.70,    23.00, -9999.00, -9999.00,     0.00
   136, 41597,2019, 5,16,    33.50,    20.50, -9999.00, -9999.00,     1.00
   137, 41597,2019, 5,17,    34.50,    21.50, -9999.00, -9999.00,     0.00
   138, 41597,2019, 5,18,    36.50,    20.00, -9999.00, -9999.00,     1.00
   139, 41597,2019, 5,19,    38.70,    24.00, -9999.00, -9999.00,     0.00
   140, 41597,2019, 5,20,    38.00,    21.00, -9999.00, -9999.00,     2.60
   141, 41597,2019, 5,21,    40.00,    22.50, -9999.00, -9999.00,     0.00
   142, 41597,2019, 5,22,    40.50,    24.50, -9999.00, -9999.00,     0.00
   143, 41597,2019, 5,23,    38.00,    23.50, -9999.00, -9999.00,     5.00
   144, 41597,2019, 5,24,    32.80,    20.50, -9999.00, -9999.00,     8.00
   145, 41597,2019, 5,25,    35.00,    19.00, -9999.00, -9999.00,     0.00
   146, 41597,2019, 5,26,    40.00,    22.00, -9999.00, -9999.00,     0.00
   147, 41597,2019, 5,27,    41.00,    22.50, -9999.00, -9999.00,     0.00
   148, 41597,2019, 5,28,    42.50,    22.80, -9999.00, -9999.00,     0.00
   149, 41597,2019, 5,29,    43.50,    25.00, -9999.00, -9999.00,     0.00
   150, 41597,2019, 5,30,    45.00,    26.00, -9999.00, -9999.00,     0.00
   151, 41597,2019, 5,31,    46.00,    25.50, -9999.00, -9999.00,     0.00
   152, 41597,2019, 6, 1,    45.50,    26.00, -9999.00, -9999.00,     0.00
   153, 41597,2019, 6, 2,    44.50,    26.50, -9999.00, -9999.00,     0.00
   154, 41597,2019, 6, 3,    44.00,    28.50, -9999.00, -9999.00,     0.00
   155, 41597,2019, 6, 4,    41.00,    26.00, -9999.00, -9999.00,     0.00
   156, 41597,2019, 6, 5,    42.40,    26.70, -9999.00, -9999.00,     0.00
   157, 41597,2019, 6, 6,    40.00,    29.40, -9999.00, -9999.00,     0.00
   158, 41597,2019, 6, 7,    42.50,    24.00, -9999.00, -9999.00,     0.00
   159, 41597,2019, 6, 8,    43.00,    27.00, -9999.00, -9999.00,     0.00
   160, 41597,2019, 6, 9,    45.00,    26.20, -9999.00, -9999.00,     0.00
   161, 41597,2019, 6,10,    46.00,    27.00, -9999.00, -9999.00,     0.00
   162, 41597,2019, 6,11,    43.50,    27.00, -9999.00, -9999.00,     0.00
   163, 41597,2019, 6,12,    39.00,    21.00, -9999.00, -9999.00,    10.50
   164, 41597,2019, 6,13,    42.00,    25.00, -9999.00, -9999.00,     0.00
   165, 41597,2019, 6,14,    44.00,    24.50, -9999.00, -9999.00,     0.00
