RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
     2, 41785,2019, 1, 2,    28.00,    12.00, -9999.00, -9999.00,     0.00
     3, 41785,2019, 1, 3,    29.00,    12.50, -9999.00, -9999.00,     0.00
     4, 41785,2019, 1, 4,    27.50,    12.00, -9999.00, -9999.00,     0.00
     5, 41785,2019, 1, 5,    25.00,    13.50, -9999.00, -9999.00,     0.00
     6, 41785,2019, 1, 6,    24.00,    11.50, -9999.00, -9999.00,     0.00
     7, 41785,2019, 1, 7,    14.50,    12.50, -9999.00, -9999.00,     0.00
     8, 41785,2019, 1, 8,    24.00,     9.50, -9999.00, -9999.00,     0.00
     9, 41785,2019, 1, 9,    25.00,    12.00, -9999.00, -9999.00,     0.00
    10, 41785,2019, 1,10,    27.00,    12.50, -9999.00, -9999.00,     0.00
    11, 41785,2019, 1,11,    24.50,    17.50, -9999.00, -9999.00,     0.00
    12, 41785,2019, 1,12,    25.00,    14.50, -9999.00, -9999.00,     0.00
    13, 41785,2019, 1,13,    24.50,    13.00, -9999.00, -9999.00,     0.00
    14, 41785,2019, 1,14,    23.50,    12.00, -9999.00, -9999.00,     0.00
    15, 41785,2019, 1,15,    28.00,    10.00, -9999.00, -9999.00,     0.00
    16, 41785,2019, 1,16,    27.50,    13.50, -9999.00, -9999.00,     0.00
    17, 41785,2019, 1,17,    26.00,    14.50, -9999.00, -9999.00,     0.00
    18, 41785,2019, 1,18,    29.00,    10.50, -9999.00, -9999.00,     0.00
    19, 41785,2019, 1,19,    28.00,    11.50, -9999.00, -9999.00,     0.00
    20, 41785,2019, 1,20,    28.50,    13.00, -9999.00, -9999.00,     0.00
    21, 41785,2019, 1,21,    22.00,    23.00, -9999.00, -9999.00,     0.00
    22, 41785,2019, 1,22,    25.00,    10.50, -9999.00, -9999.00,     0.00
    23, 41785,2019, 1,23,    23.00,     9.50, -9999.00, -9999.00,     0.00
    24, 41785,2019, 1,24,    23.50,    10.00, -9999.00, -9999.00,     0.00
    25, 41785,2019, 1,25,    23.00,     8.50, -9999.00, -9999.00,     0.00
    26, 41785,2019, 1,26,    24.50,    11.00, -9999.00, -9999.00,     0.00
    27, 41785,2019, 1,27,    23.00,    12.00, -9999.00, -9999.00,     0.00
    28, 41785,2019, 1,28,    24.50,     9.50, -9999.00, -9999.00,     0.00
    29, 41785,2019, 1,29,    26.00,     9.50, -9999.00, -9999.00,     0.00
    30, 41785,2019, 1,30,    27.50,    11.00, -9999.00, -9999.00,     0.00
    31, 41785,2019, 1,31,    22.00,    13.00, -9999.00, -9999.00,     0.00
    32, 41785,2019, 2, 1,    21.50,    10.50, -9999.00, -9999.00,     0.00
    33, 41785,2019, 2, 2,    22.50,    10.50, -9999.00, -9999.00,     0.00
    34, 41785,2019, 2, 3,    23.00,    11.00, -9999.00, -9999.00,     0.00
    35, 41785,2019, 2, 4,    26.00,    10.50, -9999.00, -9999.00,     0.00
    36, 41785,2019, 2, 5,    29.00,    11.50, -9999.00, -9999.00,     0.00
    37, 41785,2019, 2, 6,    25.00,    14.00, -9999.00, -9999.00,     0.00
    38, 41785,2019, 2, 7,    22.00,     9.50, -9999.00, -9999.00,     0.00
    39, 41785,2019, 2, 8,    24.50,    11.50, -9999.00, -9999.00,     0.00
    40, 41785,2019, 2, 9,    24.00,     9.00, -9999.00, -9999.00,     0.00
    41, 41785,2019, 2,10,    26.00,    10.00, -9999.00, -9999.00,     0.00
    42, 41785,2019, 2,11,    27.00,    11.50, -9999.00, -9999.00,     0.00
    43, 41785,2019, 2,12,    28.50,    13.00, -9999.00, -9999.00,     0.00
    44, 41785,2019, 2,13,    25.50,    13.50, -9999.00, -9999.00,     0.00
    45, 41785,2019, 2,14,    28.50,    13.00, -9999.00, -9999.00,     0.00
    46, 41785,2019, 2,15,    27.50,    16.50, -9999.00, -9999.00,     0.00
    47, 41785,2019, 2,16,    29.50,    14.00, -9999.00, -9999.00,     0.00
    48, 41785,2019, 2,17,    29.00,    13.50, -9999.00, -9999.00,     0.00
    49, 41785,2019, 2,18,    29.00,    16.50, -9999.00, -9999.00,     0.00
    50, 41785,2019, 2,19,    30.00,    18.50, -9999.00, -9999.00,     0.00
    51, 41785,2019, 2,20,    28.00,    20.00, -9999.00, -9999.00,     0.00
    52, 41785,2019, 2,21,    25.00,    18.00, -9999.00, -9999.00,     0.00
    53, 41785,2019, 2,22,    27.00,    14.00, -9999.00, -9999.00,     0.00
    54, 41785,2019, 2,23,    28.50,    13.00, -9999.00, -9999.00,     0.00
    55, 41785,2019, 2,24,    30.00,    17.00, -9999.00, -9999.00,     0.00
    56, 41785,2019, 2,25,    30.50,    16.50, -9999.00, -9999.00,     0.00
    57, 41785,2019, 2,26,    27.00,    17.00, -9999.00, -9999.00,     0.00
    58, 41785,2019, 2,27,    28.50,    13.50, -9999.00, -9999.00,    12.00
    59, 41785,2019, 2,28,    28.00,    15.00, -9999.00, -9999.00,     0.00
    60, 41785,2019, 3, 1,    30.50,    16.00, -9999.00, -9999.00,     0.00
    61, 41785,2019, 3, 2,    29.00,    17.50, -9999.00, -9999.00,     0.00
    62, 41785,2019, 3, 3,    24.50,    13.00, -9999.00, -9999.00,     0.00
    63, 41785,2019, 3, 4,    27.00,    13.00, -9999.00, -9999.00,     0.00
    64, 41785,2019, 3, 5,    28.50,    15.50, -9999.00, -9999.00,     0.00
    65, 41785,2019, 3, 6,    30.50,    17.50, -9999.00, -9999.00,     0.00
    66, 41785,2019, 3, 7,    30.00,    18.00, -9999.00, -9999.00,     0.00
    67, 41785,2019, 3, 8,    29.00,    17.50, -9999.00, -9999.00,     0.00
    68, 41785,2019, 3, 9,    29.00,    18.00, -9999.00, -9999.00,     0.00
    69, 41785,2019, 3,10,    29.50,    18.50, -9999.00, -9999.00,     0.00
    70, 41785,2019, 3,11,    29.50,    17.00, -9999.00, -9999.00,     0.00
    71, 41785,2019, 3,12,    29.00,    17.50, -9999.00, -9999.00,     0.00
    72, 41785,2019, 3,13,    29.00,    18.00, -9999.00, -9999.00,     0.00
    73, 41785,2019, 3,14,    29.00,    17.00, -9999.00, -9999.00,     0.00
    74, 41785,2019, 3,15,    30.00,    17.50, -9999.00, -9999.00,     0.00
    75, 41785,2019, 3,16,    29.50,    19.50, -9999.00, -9999.00,     0.00
    76, 41785,2019, 3,17,    33.00,    15.50, -9999.00, -9999.00,     0.00
    77, 41785,2019, 3,18,    35.00,    18.50, -9999.00, -9999.00,     0.00
    78, 41785,2019, 3,19,    33.00,    19.50, -9999.00, -9999.00,     0.00
    79, 41785,2019, 3,20,    33.50,    20.00, -9999.00, -9999.00,     0.00
    80, 41785,2019, 3,21,    34.50,    20.50, -9999.00, -9999.00,     0.00
