RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
     2, 41536,2019, 1, 2,     9.50,     3.90, -9999.00, -9999.00,    12.60
     3, 41536,2019, 1, 3,    16.50,     0.60, -9999.00, -9999.00,     3.00
     4, 41536,2019, 1, 4,     9.00,     0.60, -9999.00, -9999.00,     0.00
     5, 41536,2019, 1, 5,     5.00,     3.50, -9999.00, -9999.00,    20.00
     6, 41536,2019, 1, 6,    13.50,     1.60, -9999.00, -9999.00,     9.00
     7, 41536,2019, 1, 7,     6.00,     1.00, -9999.00, -9999.00,     0.00
     8, 41536,2019, 1, 8,    12.70,    -0.40, -9999.00, -9999.00,     0.00
     9, 41536,2019, 1, 9,    17.00,     1.10, -9999.00, -9999.00,     0.00
    10, 41536,2019, 1,10,    11.50,     1.10, -9999.00, -9999.00,     0.00
    11, 41536,2019, 1,11,    10.50,     2.30, -9999.00, -9999.00,     4.00
    12, 41536,2019, 1,12,     8.00,     2.50, -9999.00, -9999.00,    17.00
    13, 41536,2019, 1,13,     9.50,     0.00, -9999.00, -9999.00,    41.00
    14, 41536,2019, 1,14,    14.50,    -1.10, -9999.00, -9999.00,     0.00
    15, 41536,2019, 1,15,    14.00,    -1.10, -9999.00, -9999.00,     0.00
    16, 41536,2019, 1,16,    11.50,     0.60, -9999.00, -9999.00,     0.00
    17, 41536,2019, 1,17,    18.50,     0.30, -9999.00, -9999.00,     0.00
    18, 41536,2019, 1,18,    10.50,     0.60, -9999.00, -9999.00,     0.00
    19, 41536,2019, 1,19,    12.00,     2.60, -9999.00, -9999.00,     0.60
    20, 41536,2019, 1,20,    11.50,     6.70, -9999.00, -9999.00,     4.20
    21, 41536,2019, 1,21,     7.80,     6.30, -9999.00, -9999.00,    24.30
    22, 41536,2019, 1,22,     7.30,     4.10, -9999.00, -9999.00,    33.00
    23, 41536,2019, 1,23,    11.30,     2.50, -9999.00, -9999.00,     8.00
    24, 41536,2019, 1,24,     9.30,     1.90, -9999.00, -9999.00,     0.00
    25, 41536,2019, 1,25,    13.80,     0.10, -9999.00, -9999.00,     0.00
    26, 41536,2019, 1,26,    14.80,    -0.30, -9999.00, -9999.00,     2.60
    27, 41536,2019, 1,27,    16.30,    -0.40, -9999.00, -9999.00,     0.00
