RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
     2, 41634,2019, 1, 2,    17.00,     4.50, -9999.00, -9999.00,     0.00
     3, 41634,2019, 1, 3,    16.00,     3.50, -9999.00, -9999.00,     0.00
     4, 41634,2019, 1, 4,    15.00,     3.50, -9999.00, -9999.00,     0.00
     5, 41634,2019, 1, 5,     8.00,     5.50, -9999.00, -9999.00,     9.00
     6, 41634,2019, 1, 7, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
     7, 41634,2019, 1, 7,     7.00,     3.00, -9999.00, -9999.00,     0.00
     8, 41634,2019, 1, 8,    15.50,     3.00, -9999.00, -9999.00,     0.00
     9, 41634,2019, 1, 9,    18.00,     4.50, -9999.00, -9999.00,     0.00
    10, 41634,2019, 1,10,    17.00,     4.00, -9999.00, -9999.00,     0.00
    11, 41634,2019, 1,11,    14.50,     5.50, -9999.00, -9999.00,     2.00
    12, 41634,2019, 1,13, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    13, 41634,2019, 1,13,    14.00,     1.50, -9999.00, -9999.00,     0.00
    14, 41634,2019, 1,14,    14.50,     2.00, -9999.00, -9999.00,     0.00
    15, 41634,2019, 1,15,    16.50,     2.00, -9999.00, -9999.00,     0.00
    16, 41634,2019, 1,16,    16.50,     4.50, -9999.00, -9999.00,     0.00
    17, 41634,2019, 1,18, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    18, 41634,2019, 1,18,    15.00,     4.50, -9999.00, -9999.00,     0.00
    19, 41634,2019, 1,19,    16.00,     5.50, -9999.00, -9999.00,     0.00
    20, 41634,2019, 1,21, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    21, 41634,2019, 1,21,    10.20,     6.50, -9999.00, -9999.00,    53.00
    22, 41634,2019, 1,22,    12.50,     6.00, -9999.00, -9999.00,    19.40
    23, 41634,2019, 1,23,    12.50,     2.50, -9999.00, -9999.00,     5.00
    24, 41634,2019, 1,24,    12.50,     1.50, -9999.00, -9999.00,     0.00
    25, 41634,2019, 1,25,    14.00,     2.00, -9999.00, -9999.00,     0.00
    26, 41634,2019, 1,26,    13.50,     1.50, -9999.00, -9999.00,     0.00
    27, 41634,2019, 1,27,    15.00,     2.50, -9999.00, -9999.00,     0.00
    28, 41634,2019, 1,28,    16.00,     3.00, -9999.00, -9999.00,     0.00
    29, 41634,2019, 1,29,    16.50,     1.50, -9999.00, -9999.00,     0.00
    30, 41634,2019, 1,30,    12.50,     5.00, -9999.00, -9999.00,     0.00
    31, 41634,2019, 1,31,     9.50,     6.50, -9999.00, -9999.00,    11.60
    32, 41634,2019, 2, 1,    14.00,     6.00, -9999.00, -9999.00,    16.90
