RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
     2, 41573,2019, 1, 2,     4.80,    -2.00, -9999.00, -9999.00,    12.50
     3, 41573,2019, 1, 3,     8.00,    -1.20, -9999.00, -9999.00,     0.00
     4, 41573,2019, 1, 4,     5.50,     1.80, -9999.00, -9999.00,     0.00
     5, 41573,2019, 1, 5,     0.00,    -1.50, -9999.00, -9999.00,    24.00
     6, 41573,2019, 1, 6,     5.80,    -2.00, -9999.00, -9999.00,     0.00
     7, 41573,2019, 1, 7,     1.00,    -2.50, -9999.00, -9999.00,     0.00
     8, 41573,2019, 1, 8,     7.80,    -3.20, -9999.00, -9999.00,     0.00
     9, 41573,2019, 1, 9,     1.00,    -2.80, -9999.00, -9999.00,     0.00
    10, 41573,2019, 1,10,     9.80,    -1.90, -9999.00, -9999.00,     0.00
    11, 41573,2019, 1,11,     4.50,    -1.50, -9999.00, -9999.00,     7.00
    12, 41573,2019, 1,12,     2.50,    -2.00, -9999.00, -9999.00,     7.50
    13, 41573,2019, 1,13,     4.50,    -2.50, -9999.00, -9999.00,    16.30
    14, 41573,2019, 1,14,     9.00,    -3.00, -9999.00, -9999.00,     0.00
    15, 41573,2019, 1,15,    13.50,    -2.00, -9999.00, -9999.00,     0.00
    16, 41573,2019, 1,16,     7.00,    -1.50, -9999.00, -9999.00,     0.00
    17, 41573,2019, 1,17,    11.80,     1.00, -9999.00, -9999.00,     0.00
    18, 41573,2019, 1,18,     8.80,     3.00, -9999.00, -9999.00,     0.00
    19, 41573,2019, 1,19,    10.30,     3.40, -9999.00, -9999.00,     0.00
    20, 41573,2019, 1,20,     6.40,     4.00, -9999.00, -9999.00,    11.00
    21, 41573,2019, 1,21,     3.20,     0.00, -9999.00, -9999.00,    27.10
    22, 41573,2019, 1,22,     1.00,    -2.50, -9999.00, -9999.00,    32.10
    23, 41573,2019, 1,23,     3.00,    -2.50, -9999.00, -9999.00,    25.00
    24, 41573,2019, 1,24,     3.50,    -3.00, -9999.00, -9999.00,     0.00
    25, 41573,2019, 1,25,     3.00,    -2.50, -9999.00, -9999.00,     0.00
    26, 41573,2019, 1,26,     7.20,    -3.50, -9999.00, -9999.00,     3.80
    27, 41573,2019, 1,27,     6.00,    -1.60, -9999.00, -9999.00,     0.00
    28, 41573,2019, 1,28,     6.50,    -2.00, -9999.00, -9999.00,     0.00
    29, 41573,2019, 1,29,     9.40,    -2.00, -9999.00, -9999.00,     0.00
    30, 41573,2019, 1,30,     4.70,     0.90, -9999.00, -9999.00,     0.00
    31, 41573,2019, 1,31,     1.00,    -0.50, -9999.00, -9999.00,    15.10
    32, 41573,2019, 2, 1,     4.20,    -2.00, -9999.00, -9999.00,    24.10
