RECDNO,STATNO,YYYY,MM,DD,HH,TEMPERATR,WET TEMP ,DEWPOINT ,RELHUMIDY,SEALVLPRS,SURFPRESS,WINDSPEED,DIRECTION, RAIN 1  , RAIN 2   ,RPeriodi 1,RPeriod 2,TLTCLOUD ,LOW CLOUD,VISIBLITY
     2, 41508,2019, 1, 1, 0,    -1.10, -9999.00,    -4.00,    78.40, -9999.00, -9999.00,     0.00,     0.00,     0.00,     0.00,    12.00,     3.00,     0.00, -9999.00,  4000.00
     0, 41508,   0, 0, 0, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00
     4, 41508,2019, 1, 1, 9, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
     5, 41508,2019, 1, 1,12, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
     6, 41508,2019, 1, 1,15, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
     7, 41508,2019, 1, 1,18, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
     8, 41508,2019, 1, 1,21, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
     9, 41508,2019, 1, 2, 0, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    10, 41508,2019, 1, 2, 3, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    11, 41508,2019, 1, 2, 3,     3.30, -9999.00,     2.30,    93.15, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     1.00, -9999.00,     3.00,   100.00, -9999.00,  4000.00
    12, 41508,2019, 1, 2, 9, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    13, 41508,2019, 1, 2, 9,     6.70, -9999.00,     3.10,    77.78, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,   100.00, -9999.00,  4000.00
    14, 41508,2019, 1, 2,12,     7.20, -9999.00,     2.40,    71.51, -9999.00, -9999.00,     0.00,     0.00,     0.00,     0.00,    12.00,     3.00,    75.00, -9999.00, 10000.00
    15, 41508,2019, 1, 2,15,     4.70, -9999.00,     2.20,    83.81, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,    75.00, -9999.00,  4000.00
    16, 41508,2019, 1, 2,18,     2.80, -9999.00,     1.80,    93.12, -9999.00, -9999.00,     0.00,     0.00,     0.00,     0.00,    18.00,     3.00,    38.00, -9999.00,  4000.00
    17, 41508,2019, 1, 2,21,     1.10, -9999.00,    -0.30,    90.09, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,    38.00, -9999.00,  4000.00
    18, 41508,2019, 1, 3, 3, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    19, 41508,2019, 1, 3, 6, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    20, 41508,2019, 1, 3, 9, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    21, 41508,2019, 1, 3,12, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    22, 41508,2019, 1, 3,15, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    23, 41508,2019, 1, 3,18, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    24, 41508,2019, 1, 3,21, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    25, 41508,2019, 1, 4, 0, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    26, 41508,2019, 1, 4, 0,    -2.20, -9999.00,    -3.50,    89.64, -9999.00, -9999.00,     0.00,     0.00,     0.00,     0.00,    12.00,     3.00,     0.00, -9999.00,  4000.00
    27, 41508,2019, 1, 4, 3,    -2.20, -9999.00,    -3.50,    89.64, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,    75.00, -9999.00,  4000.00
    28, 41508,2019, 1, 4, 9, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    29, 41508,2019, 1, 4, 9,     6.70, -9999.00,    -1.00,    57.33, -9999.00, -9999.00,     1.00,   270.00, -9999.00,     0.00, -9999.00,     3.00,   100.00, -9999.00,  4000.00
    30, 41508,2019, 1, 4,15, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    31, 41508,2019, 1, 4,15,     3.90, -9999.00,     1.60,    84.93, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     2.00, -9999.00,     3.00,   100.00, -9999.00,  2000.00
    32, 41508,2019, 1, 4,21, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    33, 41508,2019, 1, 4,21,     2.80, -9999.00,     1.80,    93.12, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     2.00, -9999.00,     3.00,   100.00, -9999.00,  2000.00
    34, 41508,2019, 1, 5, 0,     2.20, -9999.00,     0.80,    90.44, -9999.00, -9999.00,     0.00,     0.00,     9.00,     2.00,    12.00,     3.00,   100.00, -9999.00,  2000.00
    35, 41508,2019, 1, 5, 6, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    36, 41508,2019, 1, 5, 9, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    37, 41508,2019, 1, 5,12, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    38, 41508,2019, 1, 5,15, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    39, 41508,2019, 1, 5,18, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    40, 41508,2019, 1, 5,18,     1.70, -9999.00,     0.20,    89.75, -9999.00, -9999.00,     0.00,     0.00,     5.00,     0.00,    18.00,     3.00,    75.00, -9999.00,  4000.00
    41, 41508,2019, 1, 5,21,     0.60, -9999.00,    -0.80,    89.61, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,    75.00, -9999.00,  4000.00
    42, 41508,2019, 1, 6, 0,    -0.60, -9999.00,    -1.90,    89.76, -9999.00, -9999.00,     0.00,     0.00,     5.00,     0.00,    12.00,     3.00,    38.00, -9999.00,  4000.00
    43, 41508,2019, 1, 6, 3,    -2.20, -9999.00,    -3.50,    89.64, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,     0.00, -9999.00, 10000.00
    44, 41508,2019, 1, 6, 6,     5.00, -9999.00,     0.10,    70.56, -9999.00, -9999.00,     0.00,     0.00,     0.00,     0.00,     6.00,     3.00,     0.00, -9999.00, 10000.00
    45, 41508,2019, 1, 6, 9,    10.00, -9999.00,    -0.70,    46.97, -9999.00, -9999.00,     1.00,   230.00, -9999.00,     0.00, -9999.00,     3.00,     0.00, -9999.00, 10000.00
    46, 41508,2019, 1, 6,12,     6.10, -9999.00,    -1.60,    56.84, -9999.00, -9999.00,     1.00,   310.00,     0.00,     0.00,    12.00,     3.00,     0.00, -9999.00, 10000.00
    47, 41508,2019, 1, 6,15,     2.80, -9999.00,    -0.90,    75.92, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,     0.00, -9999.00,  4000.00
    48, 41508,2019, 1, 6,18,     1.10, -9999.00,    -1.70,    80.21, -9999.00, -9999.00,     0.00,     0.00,     0.00,     0.00,    18.00,     3.00,     0.00, -9999.00,  4000.00
    49, 41508,2019, 1, 6,21,    -1.10, -9999.00,    -2.40,    89.72, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,     0.00, -9999.00,  4000.00
    50, 41508,2019, 1, 7, 0,    -2.80, -9999.00,    -4.60,    85.87, -9999.00, -9999.00,     0.00,     0.00,     0.00,     0.00,    12.00,     3.00,     0.00, -9999.00,  4000.00
    51, 41508,2019, 1, 7, 6, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    52, 41508,2019, 1, 7, 9, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    53, 41508,2019, 1, 7,12, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    54, 41508,2019, 1, 7,15, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    55, 41508,2019, 1, 7,18, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    56, 41508,2019, 1, 7,18,     1.40, -9999.00,    -2.70,    72.20, -9999.00, -9999.00,     0.00,     0.00,     0.00,     0.00,    18.00,     3.00,    38.00, -9999.00,  4000.00
    57, 41508,2019, 1, 7,21,    -0.60, -9999.00,    -3.40,    79.13, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,    38.00, -9999.00,  4000.00
    58, 41508,2019, 1, 8, 0,    -2.20, -9999.00,    -3.50,    89.64, -9999.00, -9999.00,     0.00,     0.00,     0.00,     0.00,    12.00,     3.00,    75.00, -9999.00,  4000.00
    59, 41508,2019, 1, 8, 3,    -2.20, -9999.00,    -3.50,    89.64, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,    75.00, -9999.00,  4000.00
    60, 41508,2019, 1, 8, 6,     5.00, -9999.00,    -1.40,    62.38, -9999.00, -9999.00,     0.00,     0.00,     0.00,     0.00,     6.00,     3.00,   100.00, -9999.00,  4000.00
    61, 41508,2019, 1, 8, 9,     8.30, -9999.00,    -1.30,    50.12, -9999.00, -9999.00,     1.00,   270.00, -9999.00,     0.00, -9999.00,     3.00,   100.00, -9999.00, 10000.00
    62, 41508,2019, 1, 8,12,     7.20, -9999.00,    -1.90,    51.39, -9999.00, -9999.00,     1.00,   270.00,     0.00,     0.00,    12.00,     3.00,    38.00, -9999.00, 10000.00
    63, 41508,2019, 1, 8,15,     3.90, -9999.00,    -2.70,    60.44, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,    38.00, -9999.00,  4000.00
    64, 41508,2019, 1, 8,18,     1.70, -9999.00,    -2.70,    70.66, -9999.00, -9999.00,     0.00,     0.00,     0.00,     0.00,    18.00,     3.00,    38.00, -9999.00,  4000.00
    65, 41508,2019, 1, 9, 0, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    66, 41508,2019, 1, 9, 0,    -1.70, -9999.00,    -3.00,    89.68, -9999.00, -9999.00,     0.00,     0.00,     0.00,     0.00,    12.00,     3.00,    38.00, -9999.00,  4000.00
    67, 41508,2019, 1, 9, 3,    -3.10, -9999.00,    -4.60,    88.06, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,     0.00, -9999.00,  4000.00
    68, 41508,2019, 1, 9, 6,     6.10, -9999.00,    -3.30,    49.29, -9999.00, -9999.00,     0.00,     0.00,     0.00,     0.00,     6.00,     3.00,     0.00, -9999.00, 10000.00
    69, 41508,2019, 1, 9, 9,    12.20, -9999.00,    -6.80,    24.21, -9999.00, -9999.00,     1.00,   230.00, -9999.00,     0.00, -9999.00,     3.00,     0.00, -9999.00, 10000.00
    70, 41508,2019, 1, 9,12,     7.80, -9999.00,    -8.00,    29.29, -9999.00, -9999.00,     1.00,   230.00,     0.00,     0.00,    12.00,     3.00,     0.00, -9999.00, 10000.00
    71, 41508,2019, 1, 9,15,     3.90, -9999.00,    -6.30,    44.48, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,     0.00, -9999.00,  4000.00
    72, 41508,2019, 1, 9,18,     1.10, -9999.00,    -4.90,    61.23, -9999.00, -9999.00,     0.00,     0.00,     0.00,     0.00,    18.00,     3.00,     0.00, -9999.00,  4000.00
    73, 41508,2019, 1, 9,21,    -0.60, -9999.00,    -5.10,    68.49, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,     0.00, -9999.00,  4000.00
    74, 41508,2019, 1,10, 0,    -2.20, -9999.00,    -5.10,    78.24, -9999.00, -9999.00,     0.00,     0.00,     0.00,     0.00,    12.00,     3.00,     0.00, -9999.00,  4000.00
    75, 41508,2019, 1,10, 3,    -2.20, -9999.00,    -3.50,    89.64, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,    75.00, -9999.00,  4000.00
    76, 41508,2019, 1,10, 6,     3.10, -9999.00,     0.50,    83.02, -9999.00, -9999.00,     0.00,     0.00,     0.00,     0.00,     6.00,     3.00,   100.00, -9999.00,  4000.00
    77, 41508,2019, 1,10, 9,     6.10, -9999.00,    -3.30,    49.29, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,   100.00, -9999.00,  4000.00
    78, 41508,2019, 1,10,12,     6.40, -9999.00,     0.50,    65.92, -9999.00, -9999.00,     0.00,     0.00,     0.00,     0.00,    12.00,     3.00,   100.00, -9999.00,  4000.00
    79, 41508,2019, 1,10,15,     4.40, -9999.00,     2.20,    85.59, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,   100.00, -9999.00,  4000.00
    80, 41508,2019, 1,10,18,     3.60, -9999.00,     2.30,    91.19, -9999.00, -9999.00,     0.00,     0.00,     1.00,     1.00,    18.00,     3.00,   100.00, -9999.00,  2000.00
    81, 41508,2019, 1,10,21,     2.80, -9999.00,     1.80,    93.12, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     1.00, -9999.00,     3.00,   100.00, -9999.00,  2000.00
    82, 41508,2019, 1,11, 0,     2.80, -9999.00,     1.80,    93.12, -9999.00, -9999.00,     0.00,     0.00,     3.00,     1.00,    12.00,     3.00,   100.00, -9999.00,  2000.00
    83, 41508,2019, 1,11, 3,     2.30, -9999.00,     1.30,    93.09, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     1.00, -9999.00,     3.00,   100.00, -9999.00,  4000.00
    84, 41508,2019, 1,11, 6,     3.80, -9999.00,     2.80,    93.17, -9999.00, -9999.00,     0.00,     0.00,     1.00,     1.00,     6.00,     3.00,   100.00, -9999.00,  4000.00
    85, 41508,2019, 1,11, 9,     6.10, -9999.00,     3.60,    83.98, -9999.00, -9999.00,     0.00,     0.00, -9999.00,     0.00, -9999.00,     3.00,   100.00, -9999.00,  4000.00
