RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
     2, 41749,2019, 1, 2,    25.50,     6.50, -9999.00, -9999.00,     0.00
     3, 41749,2019, 1, 3,    25.50,     8.50, -9999.00, -9999.00,     0.00
     4, 41749,2019, 1, 4,    22.00,     8.00, -9999.00, -9999.00,     0.00
     5, 41749,2019, 1, 5,    22.00,    10.00, -9999.00, -9999.00,     0.00
     6, 41749,2019, 1, 6,    23.50,     6.00, -9999.00, -9999.00,     0.00
     7, 41749,2019, 1, 7,    11.00,     7.00, -9999.00, -9999.00,     0.00
     8, 41749,2019, 1, 8,    23.20,     7.00, -9999.00, -9999.00,     0.00
     9, 41749,2019, 1, 9,    24.50,     7.50, -9999.00, -9999.00,     0.00
    10, 41749,2019, 1,10,    26.50,     7.50, -9999.00, -9999.00,     0.00
    11, 41749,2019, 1,11,    23.00,     6.50, -9999.00, -9999.00,     0.00
    12, 41749,2019, 1,12,    23.50,     7.00, -9999.00, -9999.00,     0.00
    13, 41749,2019, 1,13,    24.50,     7.00, -9999.00, -9999.00,     0.00
    14, 41749,2019, 1,14,    23.00,     7.50, -9999.00, -9999.00,     0.00
    15, 41749,2019, 1,15,    25.50,     6.50, -9999.00, -9999.00,     0.00
    16, 41749,2019, 1,16,    25.00,     7.50, -9999.00, -9999.00,     0.00
    17, 41749,2019, 1,17,    23.50,     7.50, -9999.00, -9999.00,     0.00
    18, 41749,2019, 1,18,    25.50,     7.50, -9999.00, -9999.00,     0.00
    19, 41749,2019, 1,19,    22.50,     7.50, -9999.00, -9999.00,     0.00
    20, 41749,2019, 1,20,    24.50,     9.00, -9999.00, -9999.00,     0.00
    21, 41749,2019, 1,21,    20.50,    12.00, -9999.00, -9999.00,    10.00
    22, 41749,2019, 1,22,    21.50,     7.00, -9999.00, -9999.00,     0.00
    23, 41749,2019, 1,23,    23.20,     6.50, -9999.00, -9999.00,     0.00
    24, 41749,2019, 1,24,    22.50,     6.50, -9999.00, -9999.00,     0.00
    25, 41749,2019, 1,25,    22.50,     6.00, -9999.00, -9999.00,     0.00
    26, 41749,2019, 1,26,    24.50,     5.50, -9999.00, -9999.00,     0.00
    27, 41749,2019, 1,27,    21.50,     8.50, -9999.00, -9999.00,     0.00
    28, 41749,2019, 1,28,    24.50,     7.00, -9999.00, -9999.00,     0.00
    29, 41749,2019, 1,29,    27.00,     7.00, -9999.00, -9999.00,     0.00
    30, 41749,2019, 1,30,    26.50,     8.50, -9999.00, -9999.00,     0.00
    31, 41749,2019, 1,31,    23.50,    10.50, -9999.00, -9999.00,     3.00
    32, 41749,2019, 2, 1,    21.00,     6.50, -9999.00, -9999.00,     0.00
    33, 41749,2019, 2, 2,    22.00,     8.50, -9999.00, -9999.00,     0.00
    34, 41749,2019, 2, 3,    23.50,     9.00, -9999.00, -9999.00,     0.00
    35, 41749,2019, 2, 4,    24.50,    10.00, -9999.00, -9999.00,     0.00
    36, 41749,2019, 2, 5,    27.00,     9.50, -9999.00, -9999.00,     0.00
    37, 41749,2019, 2, 6,    25.50,     9.50, -9999.00, -9999.00,     0.00
    38, 41749,2019, 2, 7,    23.00,     6.50, -9999.00, -9999.00,     0.00
    39, 41749,2019, 2, 8,    24.50,     7.50, -9999.00, -9999.00,     0.00
    40, 41749,2019, 2, 9,    25.50,     6.50, -9999.00, -9999.00,     0.00
    41, 41749,2019, 2,10,    26.50,     6.50, -9999.00, -9999.00,     0.00
    42, 41749,2019, 2,11,    25.50,     8.50, -9999.00, -9999.00,     0.00
    43, 41749,2019, 2,12,    26.50,     9.50, -9999.00, -9999.00,     0.00
    44, 41749,2019, 2,13,    24.50,     8.50, -9999.00, -9999.00,     0.00
    45, 41749,2019, 2,14,    27.50,     8.50, -9999.00, -9999.00,     0.00
    46, 41749,2019, 2,15,    27.50,     8.00, -9999.00, -9999.00,     0.00
    47, 41749,2019, 2,16,    28.00,     9.00, -9999.00, -9999.00,     0.00
    48, 41749,2019, 2,17,    24.50,     9.50, -9999.00, -9999.00,     0.00
    49, 41749,2019, 2,18,    33.00,    11.00, -9999.00, -9999.00,     0.00
    50, 41749,2019, 2,19,    30.00,    14.00, -9999.00, -9999.00,     0.00
    51, 41749,2019, 2,20,    23.00,    15.00, -9999.00, -9999.00,     1.20
    52, 41749,2019, 2,21,    23.50,    13.50, -9999.00, -9999.00,    24.10
    53, 41749,2019, 2,22,    25.50,     9.50, -9999.00, -9999.00,     0.00
    54, 41749,2019, 2,23,    26.50,    10.50, -9999.00, -9999.00,     0.00
    55, 41749,2019, 2,24,    27.50,    13.00, -9999.00, -9999.00,     0.00
    56, 41749,2019, 2,25,    28.50,    14.00, -9999.00, -9999.00,     0.00
    57, 41749,2019, 2,26,    29.00,    12.50, -9999.00, -9999.00,     0.00
    58, 41749,2019, 2,27,    28.00,    11.50, -9999.00, -9999.00,     0.00
    59, 41749,2019, 2,28,    28.00,    10.50, -9999.00, -9999.00,     0.00
    60, 41749,2019, 3, 1,    29.00,    12.50, -9999.00, -9999.00,     0.00
    61, 41749,2019, 3, 2,    21.00,    15.50, -9999.00, -9999.00,     2.20
    62, 41749,2019, 3, 3,    21.00,    12.50, -9999.00, -9999.00,     4.00
    63, 41749,2019, 3, 4,    25.00,    11.00, -9999.00, -9999.00,     0.00
    64, 41749,2019, 3, 5,    30.00,    12.50, -9999.00, -9999.00,     0.00
    65, 41749,2019, 3, 6,    31.50,    14.50, -9999.00, -9999.00,     0.00
    66, 41749,2019, 3, 7,    31.50,    13.50, -9999.00, -9999.00,     0.00
    67, 41749,2019, 3, 8,    28.50,    15.00, -9999.00, -9999.00,     0.00
    68, 41749,2019, 3, 9,    28.50,    15.50, -9999.00, -9999.00,     0.00
    69, 41749,2019, 3,10,    28.00,    14.50, -9999.00, -9999.00,     0.00
    70, 41749,2019, 3,11,    30.00,    14.50, -9999.00, -9999.00,     0.00
    71, 41749,2019, 3,12,    28.00,    13.00, -9999.00, -9999.00,     0.00
    72, 41749,2019, 3,13,    26.00,    15.50, -9999.00, -9999.00,     0.00
    73, 41749,2019, 3,14,    28.00,    12.00, -9999.00, -9999.00,     0.00
    74, 41749,2019, 3,15,    30.50,    13.50, -9999.00, -9999.00,     0.00
    75, 41749,2019, 3,16,    30.00,    15.00, -9999.00, -9999.00,     0.00
    76, 41749,2019, 3,17,    33.50,    15.50, -9999.00, -9999.00,     0.00
    77, 41749,2019, 3,18,    34.00,    17.00, -9999.00, -9999.00,     0.00
    78, 41749,2019, 3,19,    35.50,    18.50, -9999.00, -9999.00,     0.00
    79, 41749,2019, 3,20,    33.50,    17.50, -9999.00, -9999.00,     0.00
    80, 41749,2019, 3,21,    33.50,    18.50, -9999.00, -9999.00,     0.00
    81, 41749,2019, 3,22,    35.00,    18.00, -9999.00, -9999.00,     0.00
    82, 41749,2019, 3,23,    36.50,    19.00, -9999.00, -9999.00,     0.00
    83, 41749,2019, 3,24,    29.50,    20.00, -9999.00, -9999.00,     0.00
    84, 41749,2019, 3,25,    32.50,    19.00, -9999.00, -9999.00,     0.00
    85, 41749,2019, 3,26,    36.50,    18.70, -9999.00, -9999.00,     0.00
    86, 41749,2019, 3,27,    40.50,    20.50, -9999.00, -9999.00,     0.00
    87, 41749,2019, 3,28,    43.50,    20.00, -9999.00, -9999.00,     0.00
    88, 41749,2019, 3,29,    40.50,    22.50, -9999.00, -9999.00,     0.00
    89, 41749,2019, 3,30,    40.50,    21.00, -9999.00, -9999.00,     0.00
    90, 41749,2019, 3,31,    40.00,    19.00, -9999.00, -9999.00,     0.00
    91, 41749,2019, 4, 1,    40.50,    19.50, -9999.00, -9999.00,     0.00
    92, 41749,2019, 4, 2,    43.50,    19.00, -9999.00, -9999.00,     0.00
    93, 41749,2019, 4, 3,    44.50,    22.00, -9999.00, -9999.00,     0.00
    94, 41749,2019, 4, 4,    46.50,    23.50, -9999.00, -9999.00,     0.00
    95, 41749,2019, 4, 5,    45.00,    22.00, -9999.00, -9999.00,     0.00
    96, 41749,2019, 4, 6,    42.50,    23.00, -9999.00, -9999.00,     0.00
    97, 41749,2019, 4, 7,    44.50,    23.50, -9999.00, -9999.00,     0.00
    98, 41749,2019, 4, 8,    44.00,    22.50, -9999.00, -9999.00,     0.00
    99, 41749,2019, 4, 9,    43.50,    23.00, -9999.00, -9999.00,     0.00
   100, 41749,2019, 4,10,    42.50,    24.50, -9999.00, -9999.00,     0.00
   101, 41749,2019, 4,11,    42.50,    24.70, -9999.00, -9999.00,     0.00
   102, 41749,2019, 4,12,    37.00,    25.50, -9999.00, -9999.00,     0.00
   103, 41749,2019, 4,13,    38.50,    25.00, -9999.00, -9999.00,     0.00
   104, 41749,2019, 4,14,    39.50,    24.00, -9999.00, -9999.00,     0.00
   105, 41749,2019, 4,15,    33.50,    21.00, -9999.00, -9999.00,     0.00
   106, 41749,2019, 4,16,    33.50,    20.00, -9999.00, -9999.00,     0.00
   107, 41749,2019, 4,17,    32.50,    17.00, -9999.00, -9999.00,     0.00
   108, 41749,2019, 4,18,    34.50,    18.50, -9999.00, -9999.00,     0.00
   109, 41749,2019, 4,19,    40.50,    19.00, -9999.00, -9999.00,     0.00
   110, 41749,2019, 4,20,    41.50,    20.50, -9999.00, -9999.00,     0.00
   111, 41749,2019, 4,21,    42.00,    21.50, -9999.00, -9999.00,     0.00
   112, 41749,2019, 4,22,    44.00,    23.00, -9999.00, -9999.00,     0.00
   113, 41749,2019, 4,23,    45.00,    22.00, -9999.00, -9999.00,     0.00
   114, 41749,2019, 4,24,    44.00,    23.00, -9999.00, -9999.00,     0.00
   115, 41749,2019, 4,25,    43.00,    25.00, -9999.00, -9999.00,     0.00
   116, 41749,2019, 4,26,    43.50,    25.50, -9999.00, -9999.00,     0.00
   117, 41749,2019, 4,27,    44.00,    23.50, -9999.00, -9999.00,     0.00
   118, 41749,2019, 4,28,    44.00,    22.50, -9999.00, -9999.00,     0.00
   119, 41749,2019, 4,29,    45.00,    23.00, -9999.00, -9999.00,     0.00
   120, 41749,2019, 4,30,    42.50,    22.50, -9999.00, -9999.00,     0.00
   121, 41749,2019, 5, 1,    34.00,    23.00, -9999.00, -9999.00,     0.00
   122, 41749,2019, 5, 2,    38.00,    22.50, -9999.00, -9999.00,     0.00
   123, 41749,2019, 5, 3,    41.50,    22.00, -9999.00, -9999.00,     0.00
   124, 41749,2019, 5, 4,    43.50,    22.00, -9999.00, -9999.00,     0.00
   125, 41749,2019, 5, 5,    46.50,    25.00, -9999.00, -9999.00,     0.00
   126, 41749,2019, 5, 6,    45.50,    24.50, -9999.00, -9999.00,     0.00
   127, 41749,2019, 5, 7,    45.50,    24.00, -9999.00, -9999.00,     0.00
   128, 41749,2019, 5, 8,    44.50,    26.00, -9999.00, -9999.00,     0.00
   129, 41749,2019, 5, 9,    43.50,    26.00, -9999.00, -9999.00,     0.00
   130, 41749,2019, 5,10,    41.50,    26.00, -9999.00, -9999.00,     0.00
   131, 41749,2019, 5,11,    43.00,    26.00, -9999.00, -9999.00,     0.00
   132, 41749,2019, 5,12,    41.50,    25.00, -9999.00, -9999.00,     0.00
   133, 41749,2019, 5,13,    45.00,    23.50, -9999.00, -9999.00,     0.00
   134, 41749,2019, 5,14,    45.50,    26.50, -9999.00, -9999.00,     0.00
   135, 41749,2019, 5,15,    43.50,    26.50, -9999.00, -9999.00,     0.00
   136, 41749,2019, 5,16,    40.00,    26.50, -9999.00, -9999.00,     0.00
   137, 41749,2019, 5,17,    37.50,    22.00, -9999.00, -9999.00,     3.40
   138, 41749,2019, 5,18,    42.50,    24.00, -9999.00, -9999.00,     0.00
   139, 41749,2019, 5,19,    42.00,    24.50, -9999.00, -9999.00,     0.00
   140, 41749,2019, 5,20,    42.50,    24.50, -9999.00, -9999.00,     0.00
   141, 41749,2019, 5,21,    41.50,    27.00, -9999.00, -9999.00,     0.00
   142, 41749,2019, 5,22,    43.50,    29.00, -9999.00, -9999.00,     0.00
   143, 41749,2019, 5,23,    43.00,    28.00, -9999.00, -9999.00,     0.00
   144, 41749,2019, 5,24,    41.50,    22.00, -9999.00, -9999.00,     1.00
   145, 41749,2019, 5,25,    45.50,    27.50, -9999.00, -9999.00,     0.00
   146, 41749,2019, 5,26,    44.00,    26.50, -9999.00, -9999.00,     0.00
   147, 41749,2019, 5,27,    43.50,    24.50, -9999.00, -9999.00,     0.00
   148, 41749,2019, 5,28,    44.50,    27.00, -9999.00, -9999.00,     0.00
   149, 41749,2019, 5,29,    45.00,    26.50, -9999.00, -9999.00,     0.00
   150, 41749,2019, 5,30,    44.50,    28.00, -9999.00, -9999.00,     0.00
   151, 41749,2019, 5,31,    44.50,    28.50, -9999.00, -9999.00,     0.00
   152, 41749,2019, 6, 1,    47.00,    28.00, -9999.00, -9999.00,     0.00
   153, 41749,2019, 6, 2,    48.50,    28.00, -9999.00, -9999.00,     0.00
   154, 41749,2019, 6, 3,    46.50,    27.50, -9999.00, -9999.00,     0.00
   155, 41749,2019, 6, 4,    45.00,    27.50, -9999.00, -9999.00,     0.00
   156, 41749,2019, 6, 5,    45.00,    28.00, -9999.00, -9999.00,     0.00
   157, 41749,2019, 6, 6,    46.50,    28.50, -9999.00, -9999.00,     0.00
   158, 41749,2019, 6, 7,    44.50,    28.00, -9999.00, -9999.00,     0.00
   159, 41749,2019, 6, 8,    45.50,    26.50, -9999.00, -9999.00,     0.00
   160, 41749,2019, 6, 9,    48.00,    27.00, -9999.00, -9999.00,     0.00
   161, 41749,2019, 6,10,    44.00,    28.00, -9999.00, -9999.00,     0.00
   162, 41749,2019, 6,11,    45.00,    27.50, -9999.00, -9999.00,     0.00
   163, 41749,2019, 6,12,    44.50,    29.50, -9999.00, -9999.00,     0.00
   164, 41749,2019, 6,13,    40.50,    31.00, -9999.00, -9999.00,     0.00
   165, 41749,2019, 6,14,    41.50,    29.50, -9999.00, -9999.00,     0.00
