RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
     2, 41529,2019, 1, 2,    17.00,     5.50, -9999.00, -9999.00,     0.00
     3, 41529,2019, 1, 3,    19.00,     3.50, -9999.00, -9999.00,     0.00
     4, 41529,2019, 1, 4,    12.00,     5.50, -9999.00, -9999.00,     0.00
     5, 41529,2019, 1, 5,    14.00,     6.00, -9999.00, -9999.00,     0.00
     6, 41529,2019, 1, 6,    17.50,     3.00, -9999.00, -9999.00,     0.00
     7, 41529,2019, 1, 7,     8.00,     3.00, -9999.00, -9999.00,     0.00
     8, 41529,2019, 1, 8,    20.60,     4.00, -9999.00, -9999.00,     0.00
     9, 41529,2019, 1, 9,    21.50,     5.00, -9999.00, -9999.00,     0.00
    10, 41529,2019, 1,10,    14.60,     2.00, -9999.00, -9999.00,     0.00
    11, 41529,2019, 1,11,    17.00,     4.00, -9999.00, -9999.00,     0.00
    12, 41529,2019, 1,12,    16.00,     4.50, -9999.00, -9999.00,     0.00
    13, 41529,2019, 1,13,    15.70,     1.50, -9999.00, -9999.00,     7.00
    14, 41529,2019, 1,14,    16.50,     2.00, -9999.00, -9999.00,     0.00
    15, 41529,2019, 1,15,    20.00,     1.00, -9999.00, -9999.00,     0.00
    16, 41529,2019, 1,16,    17.80,     4.50, -9999.00, -9999.00,     0.00
    17, 41529,2019, 1,17,    21.50,     2.00, -9999.00, -9999.00,     0.00
    18, 41529,2019, 1,18,    17.00,     5.00, -9999.00, -9999.00,     0.00
    19, 41529,2019, 1,19,    20.30,     8.00, -9999.00, -9999.00,     0.00
    20, 41529,2019, 1,20,    16.00,    10.30, -9999.00, -9999.00,     0.00
    21, 41529,2019, 1,21,    15.50,     8.50, -9999.00, -9999.00,     0.00
    22, 41529,2019, 1,22,    15.50,     9.00, -9999.00, -9999.00,     0.00
    23, 41529,2019, 1,23,    13.60,     8.50, -9999.00, -9999.00,     1.30
    24, 41529,2019, 1,24,    18.00,     3.00, -9999.00, -9999.00,     0.00
    25, 41529,2019, 1,25,    18.40,     3.80, -9999.00, -9999.00,     0.00
    26, 41529,2019, 1,26,    18.00,     2.00, -9999.00, -9999.00,     0.00
    27, 41529,2019, 1,27,    19.00,     2.00, -9999.00, -9999.00,     0.00
    28, 41529,2019, 1,28,    19.60,     0.50, -9999.00, -9999.00,     0.00
    29, 41529,2019, 1,29,    19.00,     2.00, -9999.00, -9999.00,     0.00
    30, 41529,2019, 1,30,    17.80,     2.30, -9999.00, -9999.00,     0.00
    31, 41529,2019, 1,31,    10.00,     8.50, -9999.00, -9999.00,    10.50
    32, 41529,2019, 2, 1,    16.00,     7.50, -9999.00, -9999.00,     6.80
    33, 41529,2019, 2, 2,    19.80,     4.50, -9999.00, -9999.00,     0.00
    34, 41529,2019, 2, 3,    21.80,     6.00, -9999.00, -9999.00,     0.00
    35, 41529,2019, 2, 4,    19.50,     6.80, -9999.00, -9999.00,     0.00
    36, 41529,2019, 2, 5,    19.00,    10.20, -9999.00, -9999.00,     0.00
    37, 41529,2019, 2, 6,    18.00,     8.50, -9999.00, -9999.00,     2.00
    38, 41529,2019, 2, 7,    18.50,     5.00, -9999.00, -9999.00,     0.00
    39, 41529,2019, 2, 8,    16.00,     4.90, -9999.00, -9999.00,     0.00
    40, 41529,2019, 2, 9,    20.50,     5.00, -9999.00, -9999.00,     0.00
    41, 41529,2019, 2,10,    22.80,     5.00, -9999.00, -9999.00,     0.00
    42, 41529,2019, 2,11,    23.60,     9.00, -9999.00, -9999.00,     0.00
    43, 41529,2019, 2,12,    20.20,    10.00, -9999.00, -9999.00,     0.00
    44, 41529,2019, 2,13,    17.00,    11.00, -9999.00, -9999.00,     0.00
    45, 41529,2019, 2,14,    12.50,    11.00, -9999.00, -9999.00,     1.60
    46, 41529,2019, 2,15,    20.00,     6.00, -9999.00, -9999.00,     1.80
    47, 41529,2019, 2,16,    20.00,     4.50, -9999.00, -9999.00,     0.00
    48, 41529,2019, 2,17,    20.50,    10.00, -9999.00, -9999.00,     0.00
