RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
     2, 41506,2019, 1, 2,    10.50,     3.40, -9999.00, -9999.00,     0.60
     3, 41506,2019, 1, 3,    12.10,    -1.70, -9999.00, -9999.00,     0.00
     4, 41506,2019, 1, 4,     7.00,    -0.70, -9999.00, -9999.00,     0.00
     5, 41506,2019, 1, 5,     2.00,    -2.00, -9999.00, -9999.00,     3.50
     6, 41506,2019, 1, 6,     9.20,    -3.30, -9999.00, -9999.00,     0.40
     7, 41506,2019, 1, 7,     3.50,     2.00, -9999.00, -9999.00,     0.00
     8, 41506,2019, 1, 9, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
     9, 41506,2019, 1, 9,     9.70,     1.80, -9999.00, -9999.00,     0.00
    10, 41506,2019, 1,10,     7.70,     1.20, -9999.00, -9999.00,     0.00
    11, 41506,2019, 1,11,     5.50,     1.80, -9999.00, -9999.00,     0.00
    12, 41506,2019, 1,12,     2.20,    -1.20, -9999.00, -9999.00,     5.60
    13, 41506,2019, 1,13,     5.10,    -5.20, -9999.00, -9999.00,     5.40
    14, 41506,2019, 1,14,     6.20,    -5.20, -9999.00, -9999.00,     0.00
    15, 41506,2019, 1,15,    12.00,    -2.20, -9999.00, -9999.00,     0.00
    16, 41506,2019, 1,16,     7.20,    -1.80, -9999.00, -9999.00,     0.00
    17, 41506,2019, 1,17,    11.00,    -3.20, -9999.00, -9999.00,     0.00
    18, 41506,2019, 1,18,    10.20,    -2.20, -9999.00, -9999.00,     0.00
    19, 41506,2019, 1,19,     8.20,     2.00, -9999.00, -9999.00,     0.00
    20, 41506,2019, 1,20,     3.10,     0.90, -9999.00, -9999.00,     3.10
    21, 41506,2019, 1,21,     5.20,     0.30, -9999.00, -9999.00,    32.30
    22, 41506,2019, 1,22,     6.20,     0.30, -9999.00, -9999.00,     2.60
    23, 41506,2019, 1,23,     4.20,     0.00, -9999.00, -9999.00,    11.00
    24, 41506,2019, 1,24,     6.70,    -1.50, -9999.00, -9999.00,     2.10
    25, 41506,2019, 1,25,     6.20,    -2.00, -9999.00, -9999.00,     0.00
    26, 41506,2019, 1,26,     7.30,    -2.20, -9999.00, -9999.00,     0.00
    27, 41506,2019, 1,27,     5.70,    -1.70, -9999.00, -9999.00,     0.00
    28, 41506,2019, 1,28,     6.20,    -0.70, -9999.00, -9999.00,     0.00
    29, 41506,2019, 1,29,    10.30,    -1.50, -9999.00, -9999.00,     0.00
    30, 41506,2019, 1,30,    10.30,    -0.50, -9999.00, -9999.00,     0.00
    31, 41506,2019, 1,31,     7.30,    -0.80, -9999.00, -9999.00,     0.00
    32, 41506,2019, 2, 1,    10.60,     2.60, -9999.00, -9999.00,     0.50
    33, 41506,2019, 2, 2,    11.70,     1.80, -9999.00, -9999.00,     0.00
    34, 41506,2019, 2, 3,    13.50,     0.70, -9999.00, -9999.00,     0.00
    35, 41506,2019, 2, 4,     9.80,     0.80, -9999.00, -9999.00,     0.00
    36, 41506,2019, 2, 5,     5.70,     3.00, -9999.00, -9999.00,     4.50
    37, 41506,2019, 2, 6,     6.20,     1.80, -9999.00, -9999.00,    13.00
    38, 41506,2019, 2, 7,    10.10,     1.80, -9999.00, -9999.00,     0.80
    39, 41506,2019, 2,10, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    40, 41506,2019, 2,10, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    41, 41506,2019, 2,10,    13.20,    -2.10, -9999.00, -9999.00,     0.00
    42, 41506,2019, 2,11,    14.20,     1.30, -9999.00, -9999.00,     0.00
    43, 41506,2019, 2,12,     9.20,     0.80, -9999.00, -9999.00,     0.00
    44, 41506,2019, 2,13,     5.00,     4.30, -9999.00, -9999.00,     2.00
    45, 41506,2019, 2,14,     2.30,     0.20, -9999.00, -9999.00,    28.00
    46, 41506,2019, 2,15,    10.00,     0.30, -9999.00, -9999.00,    11.90
    47, 41506,2019, 2,16,    12.00,    -2.00, -9999.00, -9999.00,     0.00
    48, 41506,2019, 2,17,     9.00,    -1.80, -9999.00, -9999.00,     0.00
    49, 41506,2019, 2,18,    10.30,    -0.70, -9999.00, -9999.00,     7.10
    50, 41506,2019, 2,19,    10.70,    -1.30, -9999.00, -9999.00,     0.00
    51, 41506,2019, 2,20,     5.80,    -1.20, -9999.00, -9999.00,     4.10
    52, 41506,2019, 2,21,     5.20,     1.50, -9999.00, -9999.00,    13.00
    53, 41506,2019, 2,22,    10.20,    -2.40, -9999.00, -9999.00,     4.20
    54, 41506,2019, 2,23,    11.30,    -1.70, -9999.00, -9999.00,     0.00
    55, 41506,2019, 2,24,    11.20,     0.80, -9999.00, -9999.00,     0.00
    56, 41506,2019, 2,25,    12.00,    -0.50, -9999.00, -9999.00,     0.00
    57, 41506,2019, 2,27, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    58, 41506,2019, 2,27,    11.00,     0.00, -9999.00, -9999.00,     2.50
    59, 41506,2019, 2,28,    11.20,     0.30, -9999.00, -9999.00,     0.00
    60, 41506,2019, 3, 1,     9.20,     0.30, -9999.00, -9999.00,     0.00
    61, 41506,2019, 3, 2,     4.70,     2.70, -9999.00, -9999.00,     0.80
    62, 41506,2019, 3, 3,    10.20,     2.50, -9999.00, -9999.00,     8.80
    63, 41506,2019, 3, 4,    15.30,     2.80, -9999.00, -9999.00,     8.00
    64, 41506,2019, 3, 5,    15.70,     2.80, -9999.00, -9999.00,     0.00
    65, 41506,2019, 3, 6,    14.80,     4.20, -9999.00, -9999.00,     0.00
    66, 41506,2019, 3, 7,    12.20,     3.00, -9999.00, -9999.00,     0.00
    67, 41506,2019, 3, 8,    14.40,     1.80, -9999.00, -9999.00,     2.40
    68, 41506,2019, 3, 9,    15.70,    -0.70, -9999.00, -9999.00,     0.00
    69, 41506,2019, 3,10,    15.70,     4.80, -9999.00, -9999.00,     0.00
    70, 41506,2019, 3,11,     8.20,     5.20, -9999.00, -9999.00,     0.00
    71, 41506,2019, 3,12,    14.20,     1.30, -9999.00, -9999.00,     6.40
    72, 41506,2019, 3,13,    14.50,     1.80, -9999.00, -9999.00,     0.00
    73, 41506,2019, 3,14,    14.50,     2.80, -9999.00, -9999.00,     0.00
    74, 41506,2019, 3,15,    18.30,     1.50, -9999.00, -9999.00,     0.00
    75, 41506,2019, 3,16,    18.20,     1.60, -9999.00, -9999.00,     0.00
    76, 41506,2019, 3,17,    20.20,     2.80, -9999.00, -9999.00,     0.00
    77, 41506,2019, 3,18,    19.00,     3.80, -9999.00, -9999.00,     0.00
    78, 41506,2019, 3,19,    12.00,     4.80, -9999.00, -9999.00,     0.00
    79, 41506,2019, 3,20,    13.20,     3.20, -9999.00, -9999.00,     2.00
