RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
     2, 43533,2019, 4, 5,    33.90,    12.50, -9999.00, -9999.00,     0.00
     3, 43533,2019, 4, 6,    33.00,    14.60, -9999.00, -9999.00,     0.00
     4, 43533,2019, 4, 7,    33.00,    13.60, -9999.00, -9999.00,     2.00
     5, 43533,2019, 4, 8,    33.00,    16.30, -9999.00, -9999.00,     0.00
     6, 43533,2019, 4, 9,    32.90,    15.20, -9999.00, -9999.00,     0.00
     7, 43533,2019, 4,10,    29.80,    15.20, -9999.00, -9999.00,    29.00
     8, 43533,2019, 4,11,    26.30,    15.60, -9999.00, -9999.00,     0.00
     9, 43533,2019, 4,12,    26.00,    16.10, -9999.00, -9999.00,     1.00
    10, 43533,2019, 4,13,    19.40,    15.00, -9999.00, -9999.00,     5.00
    11, 43533,2019, 4,14,    20.40,    13.60, -9999.00, -9999.00,    14.60
    12, 43533,2019, 4,15,    31.80,    13.50, -9999.00, -9999.00,     0.00
    13, 43533,2019, 4,16,    20.20,    15.00, -9999.00, -9999.00,    19.00
    14, 43533,2019, 4,17,    17.20,    14.30, -9999.00, -9999.00,    16.90
    15, 43533,2019, 4,18,    25.90,    13.70, -9999.00, -9999.00,     7.50
    16, 43533,2019, 4,19,    29.40,    11.20, -9999.00, -9999.00,     0.00
    17, 43533,2019, 4,20,    29.30,    13.00, -9999.00, -9999.00,     0.00
    18, 43533,2019, 4,21,    31.40,    14.80, -9999.00, -9999.00,     0.00
    19, 43533,2019, 4,22,    33.80,    15.80, -9999.00, -9999.00,     0.00
    20, 43533,2019, 4,23,    34.00,    16.00, -9999.00, -9999.00,     0.00
    21, 43533,2019, 4,24,    22.60,    16.80, -9999.00, -9999.00,     2.30
    22, 43533,2019, 4,25,    27.10,    16.00, -9999.00, -9999.00,    21.20
    23, 43533,2019, 4,26,    27.60,    12.80, -9999.00, -9999.00,    15.30
    24, 43533,2019, 4,27,    32.00,    14.50, -9999.00, -9999.00,     0.00
    25, 43533,2019, 4,28,    31.50,    14.00, -9999.00, -9999.00,     0.00
    26, 43533,2019, 4,29,    31.00,    14.00, -9999.00, -9999.00,     0.00
    27, 43533,2019, 4,30,    27.00,    13.50, -9999.00, -9999.00,     5.00
    28, 43533,2019, 5, 1,    23.00,    13.50, -9999.00, -9999.00,     1.00
    29, 43533,2019, 5, 2,    29.00,    14.50, -9999.00, -9999.00,     0.00
    30, 43533,2019, 5, 3,    29.00,    14.00, -9999.00, -9999.00,     4.00
    31, 43533,2019, 5, 4,    32.00,    15.00, -9999.00, -9999.00,     0.00
    32, 43533,2019, 5, 5,    34.80,    15.50, -9999.00, -9999.00,     0.00
    33, 43533,2019, 5, 6,    35.00,    14.50, -9999.00, -9999.00,     0.00
    34, 43533,2019, 5, 7,    36.00,    14.60, -9999.00, -9999.00,     0.00
    35, 43533,2019, 5, 8,    36.80,    18.00, -9999.00, -9999.00,     0.00
    36, 43533,2019, 5, 9,    35.80,    17.50, -9999.00, -9999.00,     0.00
    37, 43533,2019, 5,10,    31.50,    17.00, -9999.00, -9999.00,     5.00
    38, 43533,2019, 5,11,    29.00,    16.00, -9999.00, -9999.00,     8.10
    39, 43533,2019, 5,12,    34.50,    15.50, -9999.00, -9999.00,     0.00
    40, 43533,2019, 5,13,    30.30,    17.50, -9999.00, -9999.00,     0.00
    41, 43533,2019, 5,14,    32.10,    13.60, -9999.00, -9999.00,     6.10
    42, 43533,2019, 5,15,    30.50,    17.40, -9999.00, -9999.00,     2.70
    43, 43533,2019, 5,16,    26.00,    17.10, -9999.00, -9999.00,     0.00
    44, 43533,2019, 5,17,    23.60,    17.30, -9999.00, -9999.00,     0.30
    45, 43533,2019, 5,18,    30.50,    14.50, -9999.00, -9999.00,     8.80
    46, 43533,2019, 5,19,    33.50,    15.50, -9999.00, -9999.00,     0.00
    47, 43533,2019, 5,20,    34.40,    14.80, -9999.00, -9999.00,     8.30
    48, 43533,2019, 5,21,    34.50,    16.90, -9999.00, -9999.00,     0.00
    49, 43533,2019, 5,22,    35.50,    18.10, -9999.00, -9999.00,     0.00
    50, 43533,2019, 5,23,    25.00,    18.60, -9999.00, -9999.00,     0.00
    51, 43533,2019, 5,24,    21.00,    16.50, -9999.00, -9999.00,     8.50
    52, 43533,2019, 5,25,    32.50,    13.00, -9999.00, -9999.00,    23.20
    53, 43533,2019, 5,26,    33.90,    16.30, -9999.00, -9999.00,     0.00
    54, 43533,2019, 5,27,    36.00,    16.40, -9999.00, -9999.00,     0.00
    55, 43533,2019, 5,28,    37.40,    16.80, -9999.00, -9999.00,     0.00
    56, 43533,2019, 5,29,    40.00,    17.60, -9999.00, -9999.00,     0.00
    57, 43533,2019, 5,30,    40.40,    18.60, -9999.00, -9999.00,     0.00
    58, 43533,2019, 5,31,    40.40,    18.20, -9999.00, -9999.00,     0.00
    59, 43533,2019, 6, 1,    38.40,    20.10, -9999.00, -9999.00,     0.00
    60, 43533,2019, 6, 2,    40.40,    18.40, -9999.00, -9999.00,     0.60
    61, 43533,2019, 6, 3,    36.00,    21.40, -9999.00, -9999.00,     0.00
    62, 43533,2019, 6, 4,    28.00,    19.30, -9999.00, -9999.00,     1.40
    63, 43533,2019, 6, 5,    33.40,    18.00, -9999.00, -9999.00,     3.60
    64, 43533,2019, 6, 6,    27.60,    16.40, -9999.00, -9999.00,     0.00
    65, 43533,2019, 6, 7,    37.00,    16.80, -9999.00, -9999.00,     0.20
    66, 43533,2019, 6, 8,    36.00,    19.00, -9999.00, -9999.00,     0.00
    67, 43533,2019, 6, 9,    37.00,    18.50, -9999.00, -9999.00,     3.00
    68, 43533,2019, 6,10,    38.00,    20.00, -9999.00, -9999.00,     0.00
    69, 43533,2019, 6,11,    34.50,    20.00, -9999.00, -9999.00,     2.00
    70, 43533,2019, 6,12,    33.50,    19.00, -9999.00, -9999.00,    14.00
    71, 43533,2019, 6,13,    37.00,    19.00, -9999.00, -9999.00,     0.00
    72, 43533,2019, 6,14,    39.50,    17.80, -9999.00, -9999.00,     0.00
