RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
     2, 41712,2019, 1, 2,    20.50,     3.00, -9999.00, -9999.00,     0.00
     3, 41712,2019, 1, 3,    24.50,     3.00, -9999.00, -9999.00,     0.00
     4, 41712,2019, 1, 4,    25.00,     5.00, -9999.00, -9999.00,     0.00
     5, 41712,2019, 1, 5,    18.00,     9.00, -9999.00, -9999.00,     0.00
     6, 41712,2019, 1, 6,    16.00,    -1.00, -9999.00, -9999.00,     0.00
     7, 41712,2019, 1, 7,    17.50,     3.00, -9999.00, -9999.00,     0.00
     8, 41712,2019, 1, 8,    25.00,     1.50, -9999.00, -9999.00,     0.00
     9, 41712,2019, 1, 9,    21.50,     5.00, -9999.00, -9999.00,     0.00
    10, 41712,2019, 1,10,    25.50,     5.00, -9999.00, -9999.00,     0.00
    11, 41712,2019, 1,11,    22.00,     5.50, -9999.00, -9999.00,     0.00
    12, 41712,2019, 1,12,    17.00,     5.00, -9999.00, -9999.00,     0.00
    13, 41712,2019, 1,13,    16.50,    -3.50, -9999.00, -9999.00,     0.00
    14, 41712,2019, 1,14,    23.50,     1.50, -9999.00, -9999.00,     0.00
    15, 41712,2019, 1,15,    25.50,     6.50, -9999.00, -9999.00,     0.00
    16, 41712,2019, 1,16,    25.00,     6.00, -9999.00, -9999.00,     0.00
    17, 41712,2019, 1,17,    27.50,     5.00, -9999.00, -9999.00,     0.00
    18, 41712,2019, 1,18,    25.50,     9.50, -9999.00, -9999.00,     0.00
    19, 41712,2019, 1,19,    24.50,    12.00, -9999.00, -9999.00,     0.00
    20, 41712,2019, 1,20,    18.50,     8.50, -9999.00, -9999.00,     0.00
    21, 41712,2019, 1,21,    14.50,    -0.50, -9999.00, -9999.00,     0.00
    22, 41712,2019, 1,22,    15.00,    -3.00, -9999.00, -9999.00,     0.00
    23, 41712,2019, 1,23,    15.00,    -3.00, -9999.00, -9999.00,     0.00
    24, 41712,2019, 1,24,    17.00,    -3.00, -9999.00, -9999.00,     0.00
    25, 41712,2019, 1,25,    18.00,     4.00, -9999.00, -9999.00,     0.00
    26, 41712,2019, 1,26,    22.00,    -1.50, -9999.00, -9999.00,     0.00
    27, 41712,2019, 1,27,    21.00,     1.50, -9999.00, -9999.00,     0.00
