RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
     2, 41504,2019, 1, 2,     5.00,    -6.50, -9999.00, -9999.00,     0.00
     3, 41504,2019, 1, 3,     5.50,    -7.00, -9999.00, -9999.00,     0.00
     4, 41504,2019, 1, 4,    -1.00,    -7.00, -9999.00, -9999.00,     0.00
     5, 41504,2019, 1, 5,    -4.00,    -6.00, -9999.00, -9999.00,     0.00
     6, 41504,2019, 1, 6,     6.00,    -7.00, -9999.00, -9999.00,     0.00
     7, 41504,2019, 1, 7,    -2.00,    -7.00, -9999.00, -9999.00,     0.00
     8, 41504,2019, 1, 8,     3.50,    -7.00, -9999.00, -9999.00,     0.00
     9, 41504,2019, 1, 9,     7.00,    -8.00, -9999.00, -9999.00,     0.00
    10, 41504,2019, 1,10,    -0.50,    -7.50, -9999.00, -9999.00,     0.00
    11, 41504,2019, 1,11,     0.50,    -8.00, -9999.00, -9999.00,     0.00
    12, 41504,2019, 1,12,     2.50,    -8.00, -9999.00, -9999.00,     0.00
    13, 41504,2019, 1,13,     6.00,    -7.00, -9999.00, -9999.00,     0.00
    14, 41504,2019, 1,14,     3.50,    -8.50, -9999.00, -9999.00,     0.00
    15, 41504,2019, 1,15,     3.00,    -8.50, -9999.00, -9999.00,     0.00
    16, 41504,2019, 1,16,     2.00,    -8.50, -9999.00, -9999.00,     0.00
    17, 41504,2019, 1,17,     7.00,    -9.00, -9999.00, -9999.00,     0.00
    18, 41504,2019, 1,18,     2.00,    -9.50, -9999.00, -9999.00,     0.00
    19, 41504,2019, 1,19,     0.50,    -8.50, -9999.00, -9999.00,     0.00
    20, 41504,2019, 1,20,     0.50,    -7.00, -9999.00, -9999.00,     0.00
    21, 41504,2019, 1,21,     1.00,    -3.50, -9999.00, -9999.00,     0.00
    22, 41504,2019, 1,22,     2.50,    -5.00, -9999.00, -9999.00,     0.00
    23, 41504,2019, 1,23,     4.00,    -6.00, -9999.00, -9999.00,     0.00
    24, 41504,2019, 1,24,     2.50,    -7.50, -9999.00, -9999.00,     0.00
    25, 41504,2019, 1,25,     2.50,    -7.00, -9999.00, -9999.00,     0.00
    26, 41504,2019, 1,26,     3.00,    -8.50, -9999.00, -9999.00,     0.00
    27, 41504,2019, 1,27,     2.00,    -9.50, -9999.00, -9999.00,     0.00
    28, 41504,2019, 1,28,     1.50,   -11.00, -9999.00, -9999.00,     0.00
    29, 41504,2019, 1,29,     3.50,   -12.00, -9999.00, -9999.00,     0.00
    30, 41504,2019, 1,30,     2.50,   -11.50, -9999.00, -9999.00,     0.00
    31, 41504,2019, 1,31,     0.50,   -10.00, -9999.00, -9999.00,     0.00
    32, 41504,2019, 2, 1,     5.50,    -7.00, -9999.00, -9999.00,     0.00
    33, 41504,2019, 2, 2,     6.50,    -8.50, -9999.00, -9999.00,     0.00
    34, 41504,2019, 2, 3,     8.00,    -7.50, -9999.00, -9999.00,     0.00
    35, 41504,2019, 2, 4,     5.00,    -6.50, -9999.00, -9999.00,     0.00
    36, 41504,2019, 2, 5,     2.50,    -5.50, -9999.00, -9999.00,     2.00
    37, 41504,2019, 2, 6,     3.00,    -5.00, -9999.00, -9999.00,     0.00
    38, 41504,2019, 2, 7,     5.50,    -4.00, -9999.00, -9999.00,     0.00
    39, 41504,2019, 2, 8,     7.00,    -4.00, -9999.00, -9999.00,     0.00
    40, 41504,2019, 2, 9,     7.00,    -5.00, -9999.00, -9999.00,     0.00
    41, 41504,2019, 2,10,     8.00,    -5.50, -9999.00, -9999.00,     0.00
    42, 41504,2019, 2,11,     6.50,    -6.00, -9999.00, -9999.00,     0.00
    43, 41504,2019, 2,12,     4.50,    -5.00, -9999.00, -9999.00,     0.00
    44, 41504,2019, 2,13,     3.50,    -4.50, -9999.00, -9999.00,     2.00
    45, 41504,2019, 2,14,     5.50,    -3.00, -9999.00, -9999.00,    12.00
    46, 41504,2019, 2,15,     8.50,    -2.50, -9999.00, -9999.00,     0.00
    47, 41504,2019, 2,16,     9.00,    -3.00, -9999.00, -9999.00,     0.00
    48, 41504,2019, 2,17,     4.00,    -3.00, -9999.00, -9999.00,     0.00
    49, 41504,2019, 2,18,     3.50,    -3.50, -9999.00, -9999.00,     1.60
    50, 41504,2019, 2,19,     7.50,    -5.50, -9999.00, -9999.00,     0.00
    51, 41504,2019, 2,20,     5.00,    -5.00, -9999.00, -9999.00,     0.00
    52, 41504,2019, 2,21,     4.00,    -4.00, -9999.00, -9999.00,     9.00
    53, 41504,2019, 2,22,     9.00,    -3.50, -9999.00, -9999.00,     0.00
    54, 41504,2019, 2,23,     5.50,    -5.00, -9999.00, -9999.00,     0.00
    55, 41504,2019, 2,24,     7.00,    -5.50, -9999.00, -9999.00,     0.00
    56, 41504,2019, 2,25,     8.50,    -4.00, -9999.00, -9999.00,     0.00
    57, 41504,2019, 2,26,     3.00,    -4.50, -9999.00, -9999.00,     0.00
    58, 41504,2019, 2,27,     8.50,    -4.50, -9999.00, -9999.00,     0.00
    59, 41504,2019, 2,28,     7.00,    -6.50, -9999.00, -9999.00,     0.00
    60, 41504,2019, 3, 1,     5.50,    -6.00, -9999.00, -9999.00,     0.00
    61, 41504,2019, 3, 2,     5.00,    -4.00, -9999.00, -9999.00,     1.00
