RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
     2, 41780,2019, 1, 2,    29.50,    16.50, -9999.00, -9999.00,     0.00
     3, 41780,2019, 1, 3,    30.00,    13.00, -9999.00, -9999.00,     0.00
     4, 41780,2019, 1, 4,    26.00,    16.00, -9999.00, -9999.00,     0.00
     5, 41780,2019, 1, 5,    27.00,    18.50, -9999.00, -9999.00,     0.00
     6, 41780,2019, 1, 6,    25.50,    14.50, -9999.00, -9999.00,     0.00
     7, 41780,2019, 1, 7,    16.00,    13.50, -9999.00, -9999.00,     0.00
     8, 41780,2019, 1, 8,    26.50,    10.50, -9999.00, -9999.00,     0.00
     9, 41780,2019, 1, 9,    26.50,    13.00, -9999.00, -9999.00,     0.00
    10, 41780,2019, 1,10,    27.50,    13.50, -9999.00, -9999.00,     0.00
    11, 41780,2019, 1,11,    27.00,    19.00, -9999.00, -9999.00,     0.00
    12, 41780,2019, 1,12,    27.50,    15.50, -9999.00, -9999.00,     0.00
    13, 41780,2019, 1,13,    26.50,    14.00, -9999.00, -9999.00,     0.00
    14, 41780,2019, 1,14,    24.00,    14.50, -9999.00, -9999.00,     0.00
    15, 41780,2019, 1,15,    27.50,    12.00, -9999.00, -9999.00,     0.00
    16, 41780,2019, 1,16,    28.50,    15.50, -9999.00, -9999.00,     0.00
    17, 41780,2019, 1,17,    27.00,    15.00, -9999.00, -9999.00,     0.00
    18, 41780,2019, 1,18,    30.50,    14.00, -9999.00, -9999.00,     0.00
    19, 41780,2019, 1,19,    29.00,    13.00, -9999.00, -9999.00,     0.00
    20, 41780,2019, 1,20,    27.00,    13.50, -9999.00, -9999.00,     0.00
    21, 41780,2019, 1,21,    22.00,    15.50, -9999.00, -9999.00,    29.00
    22, 41780,2019, 1,22,    23.00,    12.00, -9999.00, -9999.00,     4.40
    23, 41780,2019, 1,23,    23.00,     9.00, -9999.00, -9999.00,     0.00
    24, 41780,2019, 1,24,    23.00,    10.50, -9999.00, -9999.00,     0.00
    25, 41780,2019, 1,25,    24.00,    11.00, -9999.00, -9999.00,     0.00
    26, 41780,2019, 1,26,    25.50,    14.00, -9999.00, -9999.00,     0.00
    27, 41780,2019, 1,27,    24.50,    13.50, -9999.00, -9999.00,     0.00
    28, 41780,2019, 1,28,    26.00,    12.00, -9999.00, -9999.00,     0.00
    29, 41780,2019, 1,29,    25.70,    12.50, -9999.00, -9999.00,     0.00
    30, 41780,2019, 1,30,    25.50,    13.00, -9999.00, -9999.00,     0.00
    31, 41780,2019, 1,31,    25.00,    15.00, -9999.00, -9999.00,     6.00
    32, 41780,2019, 2, 1,    23.00,    12.50, -9999.00, -9999.00,     0.00
    33, 41780,2019, 2, 2,    23.60,    13.00, -9999.00, -9999.00,     0.00
    34, 41780,2019, 2, 3,    24.50,    13.00, -9999.00, -9999.00,     0.00
