RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
     2, 41577,2019, 1, 2,    17.50,     4.50, -9999.00, -9999.00,     7.00
     3, 41577,2019, 1, 3,    17.00,     1.50, -9999.00, -9999.00,     0.00
     4, 41577,2019, 1, 4,    14.00,     3.00, -9999.00, -9999.00,     0.00
     5, 41577,2019, 1, 5,     8.50,     3.50, -9999.00, -9999.00,     0.00
     6, 41577,2019, 1, 6,    15.00,     2.50, -9999.00, -9999.00,     1.00
     7, 41577,2019, 1, 7,     7.00,     4.00, -9999.00, -9999.00,     0.00
     8, 41577,2019, 1, 8,    16.50,     2.00, -9999.00, -9999.00,     0.00
     9, 41577,2019, 1, 9,    18.70,     1.50, -9999.00, -9999.00,     0.00
    10, 41577,2019, 1,10,    15.30,    10.00, -9999.00, -9999.00,     0.00
    11, 41577,2019, 1,11,    16.00,     3.50, -9999.00, -9999.00,     1.00
    12, 41577,2019, 1,12,    15.00,     8.00, -9999.00, -9999.00,     9.00
    13, 41577,2019, 1,13,    14.30,     2.50, -9999.00, -9999.00,     3.00
    14, 41577,2019, 1,14,    15.00,    -0.50, -9999.00, -9999.00,     0.00
    15, 41577,2019, 1,15,    17.50,     0.00, -9999.00, -9999.00,     0.00
    16, 41577,2019, 1,16,    15.00,     1.50, -9999.00, -9999.00,     0.00
    17, 41577,2019, 1,17,    18.70,     1.00, -9999.00, -9999.00,     0.00
    18, 41577,2019, 1,18,    15.00,     2.00, -9999.00, -9999.00,     0.00
    19, 41577,2019, 1,19,    19.50,     5.50, -9999.00, -9999.00,     0.00
    20, 41577,2019, 1,20,    16.50,     8.50, -9999.00, -9999.00,     0.00
    21, 41577,2019, 1,21,    12.00,     9.50, -9999.00, -9999.00,     3.00
    22, 41577,2019, 1,22,    10.00,     8.00, -9999.00, -9999.00,    62.00
    23, 41577,2019, 1,23,    15.50,     4.00, -9999.00, -9999.00,    12.00
    24, 41577,2019, 1,24,    15.50,     1.50, -9999.00, -9999.00,     0.00
    25, 41577,2019, 1,25,    15.00,     1.00, -9999.00, -9999.00,     0.00
    26, 41577,2019, 1,26,    17.00,     0.50, -9999.00, -9999.00,     0.00
    27, 41577,2019, 1,27,    16.50,     0.00, -9999.00, -9999.00,     0.00
    28, 41577,2019, 1,28,    17.50,    -0.50, -9999.00, -9999.00,     0.00
    29, 41577,2019, 1,29,    18.00,     0.00, -9999.00, -9999.00,     0.00
    30, 41577,2019, 1,30,    16.00,     6.00, -9999.00, -9999.00,     0.00
    31, 41577,2019, 1,31,    12.50,     6.00, -9999.00, -9999.00,    15.00
    32, 41577,2019, 2, 1,    16.50,     7.50, -9999.00, -9999.00,    19.00
    33, 41577,2019, 2, 2,    19.00,     4.00, -9999.00, -9999.00,     0.00
    34, 41577,2019, 2, 3,    21.00,     4.00, -9999.00, -9999.00,     0.00
    35, 41577,2019, 2, 4,    17.50,     4.50, -9999.00, -9999.00,     0.00
    36, 41577,2019, 2, 5,    19.20,     7.00, -9999.00, -9999.00,     0.00
    37, 41577,2019, 2, 6,    13.50,     8.00, -9999.00, -9999.00,    14.00
    38, 41577,2019, 2, 7,    14.20,     5.50, -9999.00, -9999.00,     7.00
    39, 41577,2019, 2, 8,    17.50,     7.00, -9999.00, -9999.00,     6.00
    40, 41577,2019, 2, 9,    18.50,     3.50, -9999.00, -9999.00,     0.00
    41, 41577,2019, 2,10,    20.00,     4.00, -9999.00, -9999.00,     0.00
    42, 41577,2019, 2,11,    21.50,     6.50, -9999.00, -9999.00,     0.00
    43, 41577,2019, 2,12,    18.50,     7.00, -9999.00, -9999.00,     0.00
    44, 41577,2019, 2,14, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    45, 41577,2019, 2,14,    13.50,     8.50, -9999.00, -9999.00,    22.00
    46, 41577,2019, 2,15,    18.50,     7.50, -9999.00, -9999.00,    11.00
    47, 41577,2019, 2,16,    20.20,     5.00, -9999.00, -9999.00,     0.00
    48, 41577,2019, 2,17,    19.00,     6.00, -9999.00, -9999.00,     0.00
    49, 41577,2019, 2,18,    13.70,     9.50, -9999.00, -9999.00,     4.00
    50, 41577,2019, 2,19,    18.30,     4.50, -9999.00, -9999.00,     5.40
    51, 41577,2019, 2,20,    15.50,     5.50, -9999.00, -9999.00,    20.00
    52, 41577,2019, 2,22, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    53, 41577,2019, 2,22,    18.30,     4.50, -9999.00, -9999.00,     3.00
    54, 41577,2019, 2,23,    21.00,     5.00, -9999.00, -9999.00,     0.00
    55, 41577,2019, 2,24,    21.30,     5.50, -9999.00, -9999.00,     0.00
    56, 41577,2019, 2,25,    18.50,     6.50, -9999.00, -9999.00,     0.00
    57, 41577,2019, 2,26,    10.00,     6.00, -9999.00, -9999.00,     1.00
    58, 41577,2019, 2,27,    17.50,     2.00, -9999.00, -9999.00,    11.00
    59, 41577,2019, 2,28,    17.60,     2.50, -9999.00, -9999.00,     0.00
    60, 41577,2019, 3, 1,    14.50,     5.00, -9999.00, -9999.00,     0.00
    61, 41577,2019, 3, 2,    11.00,     8.50, -9999.00, -9999.00,     1.00
    62, 41577,2019, 3, 3,    16.00,     8.50, -9999.00, -9999.00,    26.00
    63, 41577,2019, 3, 4,    20.00,     7.00, -9999.00, -9999.00,    16.00
    64, 41577,2019, 3, 5,    21.30,     5.80, -9999.00, -9999.00,     8.00
