RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
     2, 41520,2019, 1, 2,     0.30,    -4.00, -9999.00, -9999.00,     0.00
     3, 41520,2019, 1, 3,     3.30,    -7.00, -9999.00, -9999.00,     0.00
     4, 41520,2019, 1, 4,    -1.00,    -8.00, -9999.00, -9999.00,     0.00
     5, 41520,2019, 1, 5,    -4.50,    -7.00, -9999.00, -9999.00,     0.00
     6, 41520,2019, 1, 6,     1.30,    -9.50, -9999.00, -9999.00,     0.00
     7, 41520,2019, 1, 7,    -3.50,    -4.00, -9999.00, -9999.00,     0.00
     8, 41520,2019, 1, 8,     0.50,   -11.50, -9999.00, -9999.00,     0.00
     9, 41520,2019, 1, 9,     2.30,    -7.00, -9999.00, -9999.00,     0.00
    10, 41520,2019, 1,11, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    11, 41520,2019, 1,11,     1.50,    -5.50, -9999.00, -9999.00,     0.00
    12, 41520,2019, 1,12,     1.30,    -6.00, -9999.00, -9999.00,     0.00
    13, 41520,2019, 1,13,     3.30,    -6.00, -9999.00, -9999.00,     0.00
    14, 41520,2019, 1,15, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    15, 41520,2019, 1,15,     2.00,   -14.00, -9999.00, -9999.00,     0.00
    16, 41520,2019, 1,16,    -1.50,   -11.50, -9999.00, -9999.00,     0.00
    17, 41520,2019, 1,17,     3.50,    -7.50, -9999.00, -9999.00,     0.00
    18, 41520,2019, 1,18,     1.00,   -10.00, -9999.00, -9999.00,     0.00
    19, 41520,2019, 1,19,    -1.00,    -9.50, -9999.00, -9999.00,     0.00
    20, 41520,2019, 1,20,     2.00,    -5.00, -9999.00, -9999.00,     0.00
    21, 41520,2019, 1,21,     2.00,    -3.50, -9999.00, -9999.00,     0.00
    22, 41520,2019, 1,22,     4.00,    -1.00, -9999.00, -9999.00,     0.00
    23, 41520,2019, 1,23,     4.00,    -4.50, -9999.00, -9999.00,     0.00
    24, 41520,2019, 1,24,     0.50,    -7.50, -9999.00, -9999.00,     0.00
    25, 41520,2019, 1,25,     0.50,    -8.00, -9999.00, -9999.00,     0.00
    26, 41520,2019, 1,26,    -0.50,    -9.50, -9999.00, -9999.00,     0.00
    27, 41520,2019, 1,27,     0.00,   -13.00, -9999.00, -9999.00,     0.00
    28, 41520,2019, 1,28,    -2.00,   -15.00, -9999.00, -9999.00,     0.00
