RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
    44, 41523,2019, 2,13,     9.60,     7.70, -9999.00, -9999.00,    13.00
    45, 41523,2019, 2,14,     9.40,     6.00, -9999.00, -9999.00,     9.00
    46, 41523,2019, 2,15,    16.50,     4.80, -9999.00, -9999.00,    14.00
    47, 41523,2019, 2,16,    14.80,     3.30, -9999.00, -9999.00,     0.00
    48, 41523,2019, 2,17,    14.50,     6.00, -9999.00, -9999.00,     0.00
    49, 41523,2019, 2,18,     7.60,     4.00, -9999.00, -9999.00,     4.00
    50, 41523,2019, 2,19,    14.50,     0.60, -9999.00, -9999.00,     0.00
    51, 41523,2019, 2,20,    11.60,     2.20, -9999.00, -9999.00,     3.00
    52, 41523,2019, 2,21,    15.10,     2.50, -9999.00, -9999.00,    28.00
    53, 41523,2019, 2,22,    16.30,     2.10, -9999.00, -9999.00,     0.00
    54, 41523,2019, 2,23,    17.60,     3.20, -9999.00, -9999.00,     0.00
    55, 41523,2019, 2,24,    19.00,     4.50, -9999.00, -9999.00,     0.00
    56, 41523,2019, 2,25,    17.50,     4.00, -9999.00, -9999.00,     1.00
    57, 41523,2019, 2,26,     6.00,     3.00, -9999.00, -9999.00,     1.00
    58, 41523,2019, 2,27,    18.00,     0.50, -9999.00, -9999.00,    16.50
    59, 41523,2019, 2,28,    15.50,     1.00, -9999.00, -9999.00,     0.00
    60, 41523,2019, 3, 1,    14.00,     2.00, -9999.00, -9999.00,     0.00
    61, 41523,2019, 3, 2,     8.00,     2.00, -9999.00, -9999.00,     1.00
    62, 41523,2019, 3, 3,    12.00,     2.00, -9999.00, -9999.00,    22.00
    63, 41523,2019, 3, 4,    19.00,     3.00, -9999.00, -9999.00,     2.00
    64, 41523,2019, 3, 5,    20.00,     5.00, -9999.00, -9999.00,     0.00
    65, 41523,2019, 3, 6,    21.00,     5.00, -9999.00, -9999.00,     0.00
    66, 41523,2019, 3, 7,    14.00,     5.00, -9999.00, -9999.00,     1.00
    67, 41523,2019, 3, 8,    19.00,     4.00, -9999.00, -9999.00,     1.00
    68, 41523,2019, 3, 9,    21.00,     5.00, -9999.00, -9999.00,     0.00
    69, 41523,2019, 3,10,    22.00,     6.00, -9999.00, -9999.00,     0.00
    70, 41523,2019, 3,11,    11.50,     7.00, -9999.00, -9999.00,     2.00
    71, 41523,2019, 3,12,    18.00,     2.00, -9999.00, -9999.00,    42.00
    72, 41523,2019, 3,13,    16.50,     2.00, -9999.00, -9999.00,     0.00
    73, 41523,2019, 3,14,    15.00,     4.00, -9999.00, -9999.00,     0.00
    74, 41523,2019, 3,15,    19.50,     4.00, -9999.00, -9999.00,     5.00
    75, 41523,2019, 3,16,    21.00,     4.00, -9999.00, -9999.00,     0.00
    76, 41523,2019, 3,17,    24.00,     5.00, -9999.00, -9999.00,     0.00
    77, 41523,2019, 3,18,    24.00,     9.00, -9999.00, -9999.00,     0.00
    78, 41523,2019, 3,19,    14.00,     9.00, -9999.00, -9999.00,     0.00
    79, 41523,2019, 3,20,    18.00,     7.00, -9999.00, -9999.00,    19.00
    80, 41523,2019, 3,21,    23.00,     6.00, -9999.00, -9999.00,     0.00
    81, 41523,2019, 3,22,    23.00,     7.00, -9999.00, -9999.00,     0.00
    82, 41523,2019, 3,23,    22.00,     9.00, -9999.00, -9999.00,     0.00
    83, 41523,2019, 3,24,    24.00,     9.00, -9999.00, -9999.00,     0.00
    84, 41523,2019, 3,25,    25.50,    11.00, -9999.00, -9999.00,     0.00
    85, 41523,2019, 3,26,    25.50,    11.00, -9999.00, -9999.00,     0.00
    86, 41523,2019, 3,27,    25.00,    11.50, -9999.00, -9999.00,     0.00
    87, 41523,2019, 3,28,    27.50,    14.00, -9999.00, -9999.00,     0.00
    88, 41523,2019, 3,29,    26.00,    11.50, -9999.00, -9999.00,     0.00
    89, 41523,2019, 3,30,    24.00,     9.50, -9999.00, -9999.00,    10.00
    90, 41523,2019, 3,31,    27.00,     9.00, -9999.00, -9999.00,     3.00
    91, 41523,2019, 4, 1,    28.50,     9.50, -9999.00, -9999.00,     0.00
    92, 41523,2019, 4, 2,    29.50,    11.00, -9999.00, -9999.00,     0.00
    93, 41523,2019, 4, 3,    30.00,    12.50, -9999.00, -9999.00,     0.00
    94, 41523,2019, 4, 4,    31.00,    12.50, -9999.00, -9999.00,     0.00
    95, 41523,2019, 4, 5,    31.50,    13.00, -9999.00, -9999.00,     0.00
    96, 41523,2019, 4, 6,    31.50,    13.50, -9999.00, -9999.00,     0.00
    97, 41523,2019, 4, 7,    31.50,    14.00, -9999.00, -9999.00,     0.00
    98, 41523,2019, 4, 8,    31.50,    13.00, -9999.00, -9999.00,     0.00
    99, 41523,2019, 4, 9,    30.50,    13.00, -9999.00, -9999.00,     0.00
   100, 41523,2019, 4,10,    29.00,    11.00, -9999.00, -9999.00,     2.00
   101, 41523,2019, 4,11,    24.50,    11.00, -9999.00, -9999.00,     1.00
   102, 41523,2019, 4,12,    24.00,    11.00, -9999.00, -9999.00,     1.00
   103, 41523,2019, 4,13,    20.50,    12.00, -9999.00, -9999.00,     1.00
   104, 41523,2019, 4,14,    24.00,    13.00, -9999.00, -9999.00,     4.50
   105, 41523,2019, 4,15,    25.00,    14.00, -9999.00, -9999.00,     0.00
   106, 41523,2019, 4,16,    16.00,    13.00, -9999.00, -9999.00,    24.00
   107, 41523,2019, 4,17,    17.00,    10.00, -9999.00, -9999.00,    30.00
   108, 41523,2019, 4,18,    24.00,    11.00, -9999.00, -9999.00,    15.00
   109, 41523,2019, 4,19,    27.00,    12.00, -9999.00, -9999.00,     0.00
   110, 41523,2019, 4,20,    28.00,    14.00, -9999.00, -9999.00,     0.00
   111, 41523,2019, 4,21,    29.50,    15.00, -9999.00, -9999.00,     0.00
   112, 41523,2019, 4,22,    29.50,    15.00, -9999.00, -9999.00,     0.00
   113, 41523,2019, 4,23,    31.00,    15.00, -9999.00, -9999.00,     0.00
   114, 41523,2019, 4,24,    25.00,    14.00, -9999.00, -9999.00,     2.00
   115, 41523,2019, 4,25,    26.50,    13.00, -9999.00, -9999.00,     3.00
   116, 41523,2019, 4,26,    30.00,    12.00, -9999.00, -9999.00,     0.00
   117, 41523,2019, 4,27,    29.50,    13.00, -9999.00, -9999.00,     0.00
   118, 41523,2019, 4,28,    30.00,    14.00, -9999.00, -9999.00,     0.00
   119, 41523,2019, 4,29,    30.00,    17.00, -9999.00, -9999.00,     0.00
   120, 41523,2019, 4,30,    27.00,    16.00, -9999.00, -9999.00,     1.00
   121, 41523,2019, 5, 1,    21.00,    15.00, -9999.00, -9999.00,     0.00
   122, 41523,2019, 5, 2,    25.00,    14.00, -9999.00, -9999.00,     0.00
   123, 41523,2019, 5, 3,    27.00,    15.00, -9999.00, -9999.00,     0.00
   124, 41523,2019, 5, 4,    30.00,    15.00, -9999.00, -9999.00,     0.00
   125, 41523,2019, 5, 5,    32.00,    15.00, -9999.00, -9999.00,     0.00
   126, 41523,2019, 5, 6,    32.50,    15.00, -9999.00, -9999.00,     0.00
   127, 41523,2019, 5, 7,    33.00,    15.50, -9999.00, -9999.00,     0.00
   128, 41523,2019, 5, 8,    34.00,    16.00, -9999.00, -9999.00,     0.00
   129, 41523,2019, 5, 9,    34.50,    16.50, -9999.00, -9999.00,     0.00
   130, 41523,2019, 5,10,    31.00,    20.00, -9999.00, -9999.00,     0.00
   131, 41523,2019, 5,11,    31.50,    17.50, -9999.00, -9999.00,     0.00
   132, 41523,2019, 5,12,    31.00,    17.00, -9999.00, -9999.00,     0.00
   133, 41523,2019, 5,13,    30.00,    19.00, -9999.00, -9999.00,     0.00
   134, 41523,2019, 5,14,    31.00,    17.00, -9999.00, -9999.00,     3.00
   135, 41523,2019, 5,15,    31.50,    18.00, -9999.00, -9999.00,     1.00
   136, 41523,2019, 5,16,    21.00,    16.00, -9999.00, -9999.00,     5.00
   137, 41523,2019, 5,17,    26.00,    16.00, -9999.00, -9999.00,     2.00
   138, 41523,2019, 5,18,    29.50,    16.50, -9999.00, -9999.00,    18.00
   139, 41523,2019, 5,19,    30.00,    17.00, -9999.00, -9999.00,     0.00
   140, 41523,2019, 5,20,    31.00,    16.00, -9999.00, -9999.00,     1.00
   141, 41523,2019, 5,21,    29.00,    16.00, -9999.00, -9999.00,     0.00
   142, 41523,2019, 5,22,    33.00,    16.00, -9999.00, -9999.00,     0.00
   143, 41523,2019, 5,23,    22.50,    17.00, -9999.00, -9999.00,     0.00
   144, 41523,2019, 5,24,    23.00,    12.00, -9999.00, -9999.00,    18.50
   145, 41523,2019, 5,25,    32.50,    13.00, -9999.00, -9999.00,     3.00
   146, 41523,2019, 5,26,    32.00,    16.00, -9999.00, -9999.00,     0.00
   147, 41523,2019, 5,27,    32.00,    17.00, -9999.00, -9999.00,     0.00
   148, 41523,2019, 5,28,    34.00,    17.00, -9999.00, -9999.00,     0.00
   149, 41523,2019, 5,29,    36.00,    18.00, -9999.00, -9999.00,     0.00
   150, 41523,2019, 5,30,    37.00,    19.00, -9999.00, -9999.00,     0.00
   151, 41523,2019, 5,31,    37.00,    19.00, -9999.00, -9999.00,     0.00
   152, 41523,2019, 6, 1,    38.00,    20.00, -9999.00, -9999.00,     0.00
   153, 41523,2019, 6, 2,    38.00,    21.00, -9999.00, -9999.00,     0.00
   154, 41523,2019, 6, 3,    37.00,    21.50, -9999.00, -9999.00,     0.00
   155, 41523,2019, 6, 4,    32.10,    18.00, -9999.00, -9999.00,     4.00
   156, 41523,2019, 6, 5,    29.80,    16.80, -9999.00, -9999.00,     3.00
   157, 41523,2019, 6, 6,    34.80,    17.20, -9999.00, -9999.00,     0.00
   158, 41523,2019, 6, 7,    35.20,    17.40, -9999.00, -9999.00,     2.00
   159, 41523,2019, 6, 8,    35.50,    19.60, -9999.00, -9999.00,     0.00
   160, 41523,2019, 6, 9,    36.00,    19.40, -9999.00, -9999.00,     0.00
   161, 41523,2019, 6,10,    38.00,    20.00, -9999.00, -9999.00,     0.00
   162, 41523,2019, 6,11,    32.50,    18.00, -9999.00, -9999.00,     0.00
   163, 41523,2019, 6,12,    34.50,    14.00, -9999.00, -9999.00,     6.50
   164, 41523,2019, 6,13,    34.00,    15.00, -9999.00, -9999.00,     0.00
   165, 41523,2019, 6,14,    35.50,    17.00, -9999.00, -9999.00,     0.00
