RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
     2, 41505,2019, 1,14,     0.00,    -8.00, -9999.00, -9999.00,     0.00
     3, 41505,2019, 1,15,    -1.50,    -7.00, -9999.00, -9999.00,     0.00
     4, 41505,2019, 1,16,    -0.50,    -2.00, -9999.00, -9999.00,     0.00
     5, 41505,2019, 1,17,     4.00,    -4.00, -9999.00, -9999.00,     0.50
     6, 41505,2019, 1,18,     0.00,    -7.00, -9999.00, -9999.00,     0.00
     7, 41505,2019, 1,19,    -1.00,    -5.00, -9999.00, -9999.00,     0.20
     8, 41505,2019, 1,20,    -1.00,    -5.00, -9999.00, -9999.00,     1.50
     9, 41505,2019, 1,21,     0.00,    -3.00, -9999.00, -9999.00,     9.90
    10, 41505,2019, 1,22,     1.50,    -2.00, -9999.00, -9999.00,     2.00
    11, 41505,2019, 1,23,     2.00,    -2.00, -9999.00, -9999.00,     0.00
    12, 41505,2019, 1,24,     1.50,    -3.50, -9999.00, -9999.00,     0.00
    13, 41505,2019, 1,25,     1.00,    -5.00, -9999.00, -9999.00,     0.00
    14, 41505,2019, 1,26,     2.50,    -5.00, -9999.00, -9999.00,     9.90
    15, 41505,2019, 1,27,     2.50,    -9.00, -9999.00, -9999.00,     0.00
    16, 41505,2019, 1,28,     2.00,    -9.50, -9999.00, -9999.00,     0.00
    17, 41505,2019, 1,29,     2.50,    -8.00, -9999.00, -9999.00,     0.00
    18, 41505,2019, 1,30,     3.00,    -6.00, -9999.00, -9999.00,     0.00
    19, 41505,2019, 1,31,     1.50,    -4.00, -9999.00, -9999.00,     0.00
    20, 41505,2019, 2, 1,     4.50,    -4.50, -9999.00, -9999.00,     1.20
    21, 41505,2019, 2, 2,     4.00,    -3.00, -9999.00, -9999.00,     0.00
    22, 41505,2019, 2, 3,     5.50,    -4.00, -9999.00, -9999.00,     0.00
    23, 41505,2019, 2, 4,     3.50,    -3.00, -9999.00, -9999.00,     0.00
    24, 41505,2019, 2, 5,     2.50,    -3.50, -9999.00, -9999.00,     1.20
    25, 41505,2019, 2, 7, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    26, 41505,2019, 2, 7,     2.00,    -3.00, -9999.00, -9999.00,     0.80
    27, 41505,2019, 2, 8,     4.00,    -3.00, -9999.00, -9999.00,     1.10
    28, 41505,2019, 2,12, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    29, 41505,2019, 2,12, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    30, 41505,2019, 2,12, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    31, 41505,2019, 2,12,     3.50,    -3.00, -9999.00, -9999.00,     0.00
    32, 41505,2019, 2,13,    -1.00,    -4.00, -9999.00, -9999.00,     1.20
    33, 41505,2019, 2,14,     3.00,    -2.50, -9999.00, -9999.00,     0.00
    34, 41505,2019, 2,15,     6.50,    -2.00, -9999.00, -9999.00,     0.00
    35, 41505,2019, 2,16,     6.50,    -2.50, -9999.00, -9999.00,     0.00
    36, 41505,2019, 2,17,     2.50,    -4.00, -9999.00, -9999.00,     0.00
    37, 41505,2019, 2,18,     3.00,    -2.50, -9999.00, -9999.00,     0.00
    38, 41505,2019, 2,19,     7.00,    -2.50, -9999.00, -9999.00,     0.00
    39, 41505,2019, 2,20,     3.50,    -3.50, -9999.00, -9999.00,     0.00
    40, 41505,2019, 2,21,     5.50,     3.50, -9999.00, -9999.00,     0.00
