RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
     2, 41678,2019, 1, 2,    20.00,     7.00, -9999.00, -9999.00,     0.00
     3, 41678,2019, 1, 3,    19.00,     5.50, -9999.00, -9999.00,     0.00
     4, 41678,2019, 1, 4,    16.00,     6.50, -9999.00, -9999.00,     0.00
     5, 41678,2019, 1, 5,    11.00,     8.00, -9999.00, -9999.00,     0.00
     6, 41678,2019, 1, 6,    19.00,     7.00, -9999.00, -9999.00,     0.00
     7, 41678,2019, 1, 7,    12.50,     7.00, -9999.00, -9999.00,     0.00
     8, 41678,2019, 1, 8,    20.00,     7.00, -9999.00, -9999.00,     0.00
     9, 41678,2019, 1, 9,    23.00,     6.50, -9999.00, -9999.00,     0.00
    10, 41678,2019, 1,10,    24.00,     6.50, -9999.00, -9999.00,     0.00
    11, 41678,2019, 1,11,    22.00,     9.00, -9999.00, -9999.00,     0.00
    12, 41678,2019, 1,12,    20.00,     8.50, -9999.00, -9999.00,     0.00
    13, 41678,2019, 1,13,    21.00,     6.50, -9999.00, -9999.00,     0.00
    14, 41678,2019, 1,14,    19.00,     7.50, -9999.00, -9999.00,     0.00
    15, 41678,2019, 1,15,    20.00,     5.50, -9999.00, -9999.00,     0.00
    16, 41678,2019, 1,16,    22.00,     6.50, -9999.00, -9999.00,     0.00
    17, 41678,2019, 1,17,    22.00,     6.50, -9999.00, -9999.00,     0.00
    18, 41678,2019, 1,18,    23.50,     5.00, -9999.00, -9999.00,     0.00
    19, 41678,2019, 1,19,    21.50,     6.00, -9999.00, -9999.00,     0.00
    20, 41678,2019, 1,20,    21.50,    11.00, -9999.00, -9999.00,     0.00
    21, 41678,2019, 1,21,    18.00,    10.00, -9999.00, -9999.00,     2.00
    22, 41678,2019, 1,22,    18.50,    10.00, -9999.00, -9999.00,     3.00
    23, 41678,2019, 1,23,    14.00,     6.00, -9999.00, -9999.00,     0.00
    24, 41678,2019, 1,24,    14.00,     4.50, -9999.00, -9999.00,     0.00
    25, 41678,2019, 1,25,    17.00,     5.00, -9999.00, -9999.00,     0.00
    26, 41678,2019, 1,26,    17.00,     6.50, -9999.00, -9999.00,     0.00
    27, 41678,2019, 1,28, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    28, 41678,2019, 1,28,    21.00,     6.00, -9999.00, -9999.00,     0.00
    29, 41678,2019, 1,29,    23.00,     5.00, -9999.00, -9999.00,     0.00
    30, 41678,2019, 1,30,    21.00,     5.50, -9999.00, -9999.00,     0.00
    31, 41678,2019, 2, 1, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    32, 41678,2019, 2, 1,    17.00,     5.50, -9999.00, -9999.00,     0.00
    33, 41678,2019, 2, 2,    20.00,     5.50, -9999.00, -9999.00,     0.00
    34, 41678,2019, 2, 3,    24.00,     5.50, -9999.00, -9999.00,     0.00
    35, 41678,2019, 2, 4,    24.50,     7.50, -9999.00, -9999.00,     0.00
    36, 41678,2019, 2, 5,    24.50,    10.00, -9999.00, -9999.00,     0.00
    37, 41678,2019, 2, 6,    21.50,    10.00, -9999.00, -9999.00,     0.00
