RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
     2, 41535,2019, 1, 2,     9.00,     1.90, -9999.00, -9999.00,     6.50
     3, 41535,2019, 1, 3,    12.00,    -1.20, -9999.00, -9999.00,     0.50
     4, 41535,2019, 1, 4,    10.50,    -0.50, -9999.00, -9999.00,     0.00
     5, 41535,2019, 1, 5,     2.00,     0.00, -9999.00, -9999.00,    17.00
     6, 41535,2019, 1, 6,    11.00,    -1.50, -9999.00, -9999.00,    17.00
     7, 41535,2019, 1, 7,     2.50,    -0.50, -9999.00, -9999.00,     0.00
     8, 41535,2019, 1, 8,    13.00,    -2.50, -9999.00, -9999.00,     0.00
     9, 41535,2019, 1, 9,    14.50,    -2.00, -9999.00, -9999.00,     0.00
    10, 41535,2019, 1,10,    11.00,     0.00, -9999.00, -9999.00,     0.00
    11, 41535,2019, 1,11,     9.50,     1.00, -9999.00, -9999.00,     0.00
    12, 41535,2019, 1,12,     8.50,     3.00, -9999.00, -9999.00,    11.20
    13, 41535,2019, 1,13,     9.50,    -2.50, -9999.00, -9999.00,    19.20
    14, 41535,2019, 1,14,    10.00,    -4.00, -9999.00, -9999.00,     0.00
    15, 41535,2019, 1,15,    14.00,    -1.00, -9999.00, -9999.00,     0.00
    16, 41535,2019, 1,16,    11.50,     0.50, -9999.00, -9999.00,     0.00
    17, 41535,2019, 1,17,    14.50,    -1.00, -9999.00, -9999.00,     0.00
    18, 41535,2019, 1,18,    11.00,    -0.50, -9999.00, -9999.00,     0.00
    19, 41535,2019, 1,19,    12.50,     2.50, -9999.00, -9999.00,     0.00
    20, 41535,2019, 1,20,    11.50,     3.50, -9999.00, -9999.00,     4.00
    21, 41535,2019, 1,21,     7.50,     4.00, -9999.00, -9999.00,    13.50
    22, 41535,2019, 1,22,     6.00,     2.50, -9999.00, -9999.00,    26.00
    23, 41535,2019, 1,23,     7.50,     0.50, -9999.00, -9999.00,     3.00
    24, 41535,2019, 1,24,     8.50,    -1.50, -9999.00, -9999.00,     0.00
    25, 41535,2019, 1,25,     9.50,    -2.30, -9999.00, -9999.00,     0.00
    26, 41535,2019, 1,26,    10.50,    -2.50, -9999.00, -9999.00,     1.00
    27, 41535,2019, 1,27,    11.50,    -3.00, -9999.00, -9999.00,     0.00
    28, 41535,2019, 1,28,    12.30,    -3.00, -9999.00, -9999.00,     0.00
    29, 41535,2019, 1,29,    12.00,    -2.30, -9999.00, -9999.00,     0.00
    30, 41535,2019, 1,30,    10.20,    -1.60, -9999.00, -9999.00,     0.00
    31, 41535,2019, 1,31,     6.20,     3.20, -9999.00, -9999.00,     7.00
    32, 41535,2019, 2, 1,    11.00,     2.30, -9999.00, -9999.00,     7.00
    33, 41535,2019, 2, 2,    14.50,     0.50, -9999.00, -9999.00,     0.00
    34, 41535,2019, 2, 3,    17.00,     0.00, -9999.00, -9999.00,     0.00
    35, 41535,2019, 2, 4,    14.50,     0.00, -9999.00, -9999.00,     0.00
    36, 41535,2019, 2, 5,    15.50,     0.00, -9999.00, -9999.00,     0.00
    37, 41535,2019, 2, 6,     5.50,     3.50, -9999.00, -9999.00,     5.00
    38, 41535,2019, 2, 7,     7.00,     0.50, -9999.00, -9999.00,    27.50
    39, 41535,2019, 2, 8,    10.50,     0.00, -9999.00, -9999.00,     7.00
    40, 41535,2019, 2, 9,    14.00,    -2.50, -9999.00, -9999.00,     0.00
    41, 41535,2019, 2,10,    17.00,    -2.50, -9999.00, -9999.00,     0.00
    42, 41535,2019, 2,11,    17.50,     0.00, -9999.00, -9999.00,     0.00
    43, 41535,2019, 2,12,    14.00,     3.00, -9999.00, -9999.00,     0.00
    44, 41535,2019, 2,13,    13.00,     3.50, -9999.00, -9999.00,     2.00
    45, 41535,2019, 2,14,    10.00,     3.80, -9999.00, -9999.00,    27.90
    46, 41535,2019, 2,15,    13.50,     4.00, -9999.00, -9999.00,    17.00
    47, 41535,2019, 2,17, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
    48, 41535,2019, 2,17,    13.50,     1.80, -9999.00, -9999.00,     0.00
    49, 41535,2019, 2,18,     6.50,     3.00, -9999.00, -9999.00,    14.00
    50, 41535,2019, 2,19,    12.50,     0.50, -9999.00, -9999.00,     4.00
    51, 41535,2019, 2,20,    10.00,     2.50, -9999.00, -9999.00,     7.00
    52, 41535,2019, 2,21,     8.50,     3.00, -9999.00, -9999.00,    30.00
    53, 41535,2019, 2,22,    13.50,     0.00, -9999.00, -9999.00,    17.00
    54, 41535,2019, 2,23,    14.20,     0.50, -9999.00, -9999.00,     0.00
    55, 41535,2019, 2,24,    13.80,     1.70, -9999.00, -9999.00,     0.00
    56, 41535,2019, 2,25,    12.70,     0.30, -9999.00, -9999.00,     1.00
    57, 41535,2019, 2,26,     5.70,     0.50, -9999.00, -9999.00,     4.00
    58, 41535,2019, 2,27,    12.00,    -1.70, -9999.00, -9999.00,     5.00
    59, 41535,2019, 2,28,    12.50,    -1.20, -9999.00, -9999.00,     0.00
    60, 41535,2019, 3, 1,    10.50,     0.40, -9999.00, -9999.00,     0.00
    61, 41535,2019, 3, 2,     5.70,     4.00, -9999.00, -9999.00,     5.00
    62, 41535,2019, 3, 3,     8.30,     3.20, -9999.00, -9999.00,    25.00
    63, 41535,2019, 3, 4,    13.50,     2.00, -9999.00, -9999.00,     5.00
    64, 41535,2019, 3, 5,    18.50,     1.50, -9999.00, -9999.00,     1.00
    65, 41535,2019, 3, 6,    19.00,     1.50, -9999.00, -9999.00,     5.50
    66, 41535,2019, 3, 7,    13.50,     2.00, -9999.00, -9999.00,     3.00
    67, 41535,2019, 3, 8,    19.50,     2.50, -9999.00, -9999.00,     2.50
    68, 41535,2019, 3, 9,    18.50,     2.00, -9999.00, -9999.00,     0.00
    69, 41535,2019, 3,10,    21.50,     2.50, -9999.00, -9999.00,     0.00
    70, 41535,2019, 3,11,    10.00,     3.50, -9999.00, -9999.00,    19.00
    71, 41535,2019, 3,12,    19.00,     4.00, -9999.00, -9999.00,    13.20
    72, 41535,2019, 3,13,    14.50,     2.50, -9999.00, -9999.00,     0.00
    73, 41535,2019, 3,14,    12.50,     3.00, -9999.00, -9999.00,     0.00
    74, 41535,2019, 3,15,    17.50,     2.50, -9999.00, -9999.00,     6.00
    75, 41535,2019, 3,16,    20.00,     3.00, -9999.00, -9999.00,     1.00
