RECNO ,STATNO,YEAR,MM,DD,DAYMAXTMP,DAYMINTMP,DAYGNDTMP,DAYSUNDUR,DAYRAIN
     2, 41697,2019, 1, 2,    24.50,     7.00, -9999.00, -9999.00,     0.00
     3, 41697,2019, 1, 3,    21.00,     7.50, -9999.00, -9999.00,     0.00
     4, 41697,2019, 1, 4,    16.10,     8.00, -9999.00, -9999.00,     0.00
     5, 41697,2019, 1, 5,    21.10,    10.00, -9999.00, -9999.00,     0.00
     6, 41697,2019, 1, 6,    22.00,     9.00, -9999.00, -9999.00,     0.00
     7, 41697,2019, 1, 7,    12.30,     7.80, -9999.00, -9999.00,     0.00
     8, 41697,2019, 1, 8,    20.50,     7.50, -9999.00, -9999.00,     0.00
     9, 41697,2019, 1, 9,    22.50,     6.50, -9999.00, -9999.00,     0.00
    10, 41697,2019, 1,10,    22.50,     6.00, -9999.00, -9999.00,     0.00
    11, 41697,2019, 1,11,    23.00,     7.00, -9999.00, -9999.00,     0.00
    12, 41697,2019, 1,12,    16.10,     9.40, -9999.00, -9999.00,     0.00
    13, 41697,2019, 1,13,    23.00,     6.50, -9999.00, -9999.00,     0.00
    14, 41697,2019, 1,14,    21.00,     5.00, -9999.00, -9999.00,     0.00
    15, 41697,2019, 1,15,    21.50,     5.00, -9999.00, -9999.00,     0.00
    16, 41697,2019, 1,16,    22.50,     5.50, -9999.00, -9999.00,     0.00
    17, 41697,2019, 1,17,    24.00,    10.60, -9999.00, -9999.00,     0.00
    18, 41697,2019, 1,18,    22.00,     6.50, -9999.00, -9999.00,     0.00
    19, 41697,2019, 1,19,    22.00,     7.00, -9999.00, -9999.00,     0.00
    20, 41697,2019, 1,20,    21.00,     6.00, -9999.00, -9999.00,     2.00
    21, 41697,2019, 1,21,    23.00,     4.10, -9999.00, -9999.00,     1.00
    22, 41697,2019, 1,22,    24.00,     4.70, -9999.00, -9999.00,     0.00
    23, 41697,2019, 1,23,    23.00,     5.10, -9999.00, -9999.00,     0.00
    24, 41697,2019, 1,24,    22.00,     6.70, -9999.00, -9999.00,     0.00
    25, 41697,2019, 1,25,    21.00,     4.10, -9999.00, -9999.00,     0.00
    26, 41697,2019, 1,26,    21.40,     3.40, -9999.00, -9999.00,     0.00
    27, 41697,2019, 1,27,    21.40,    10.60, -9999.00, -9999.00,     0.00
    28, 41697,2019, 1,28,    23.10,     3.50, -9999.00, -9999.00,     0.00
    29, 41697,2019, 1,29,    23.40,     4.50, -9999.00, -9999.00,     0.00
    30, 41697,2019, 1,30,    19.50,     7.20, -9999.00, -9999.00,     0.00
    31, 41697,2019, 1,31,    20.10,    10.00, -9999.00, -9999.00,     5.00
    32, 41697,2019, 2, 1,    19.20,     5.10, -9999.00, -9999.00,     0.00
    33, 41697,2019, 2, 2,    22.10,    10.00, -9999.00, -9999.00,     0.00
    34, 41697,2019, 2, 3,    24.10,     5.20, -9999.00, -9999.00,     0.00
    35, 41697,2019, 2, 4,    22.30,     5.30, -9999.00, -9999.00,     0.00
    36, 41697,2019, 2, 5,    24.70,     8.40, -9999.00, -9999.00,     0.00
    37, 41697,2019, 2, 6,    21.40,     9.50, -9999.00, -9999.00,     0.00
    38, 41697,2019, 2, 7,    22.00,     7.20, -9999.00, -9999.00,     0.00
    39, 41697,2019, 2, 8,    24.00,     6.50, -9999.00, -9999.00,     0.00
    40, 41697,2019, 2, 9,    22.50,     5.50, -9999.00, -9999.00,     0.00
    41, 41697,2019, 2,10,    23.50,     6.00, -9999.00, -9999.00,     0.00
    42, 41697,2019, 2,11,    23.00,     7.50, -9999.00, -9999.00,     0.00
    43, 41697,2019, 2,12,    23.00,    15.60, -9999.00, -9999.00,     0.00
    44, 41697,2019, 2,13,    23.50,    18.30, -9999.00, -9999.00,     0.00
    45, 41697,2019, 2,14,    26.00,    10.00, -9999.00, -9999.00,     0.00
    46, 41697,2019, 2,15,    25.50,     6.50, -9999.00, -9999.00,     0.00
    47, 41697,2019, 2,16,    24.00,     2.50, -9999.00, -9999.00,     0.00
    48, 41697,2019, 2,17,    25.00,    12.80, -9999.00, -9999.00,     0.00
    49, 41697,2019, 2,18,    25.50,    13.90, -9999.00, -9999.00,     0.00
    50, 41697,2019, 2,19,    22.50,    14.40, -9999.00, -9999.00,     0.00
    51, 41697,2019, 2,20,    16.00,    13.30, -9999.00, -9999.00,     4.00
    52, 41697,2019, 2,21,    22.00,    11.10, -9999.00, -9999.00,    21.00
    53, 41697,2019, 2,22,    22.50,    12.80, -9999.00, -9999.00,     0.00
    54, 41697,2019, 2,23,    23.50,     8.50, -9999.00, -9999.00,     0.00
    55, 41697,2019, 2,24,    27.00,     8.50, -9999.00, -9999.00,     0.00
    56, 41697,2019, 2,25,    27.00,    16.50, -9999.00, -9999.00,     0.00
    57, 41697,2019, 2,26,    22.80,    15.50, -9999.00, -9999.00,     0.00
    58, 41697,2019, 2,27,    24.00,    11.50, -9999.00, -9999.00,     0.00
    59, 41697,2019, 2,28,    23.50,    10.50, -9999.00, -9999.00,     0.00
    60, 41697,2019, 3, 1,    21.10,    15.00, -9999.00, -9999.00,     0.00
    61, 41697,2019, 3, 2,    16.50,    11.50, -9999.00, -9999.00,    33.00
    62, 41697,2019, 3, 3,    22.00,     8.50, -9999.00, -9999.00,    27.00
    63, 41697,2019, 3, 4,    22.00,    13.00, -9999.00, -9999.00,     0.00
    64, 41697,2019, 3, 5,    24.50,    10.50, -9999.00, -9999.00,     0.00
    65, 41697,2019, 3, 6,    26.00,    13.00, -9999.00, -9999.00,     0.00
    66, 41697,2019, 3, 7,    26.50,    14.00, -9999.00, -9999.00,     0.00
    67, 41697,2019, 3, 8,    26.00,    13.50, -9999.00, -9999.00,     0.00
    68, 41697,2019, 3, 9,    25.50,    14.00, -9999.00, -9999.00,     0.00
    69, 41697,2019, 3,10,    17.00,    14.50, -9999.00, -9999.00,    28.00
    70, 41697,2019, 3,11,    23.00,    10.00, -9999.00, -9999.00,    20.00
    71, 41697,2019, 3,12,    22.20,    11.50, -9999.00, -9999.00,     0.00
    72, 41697,2019, 3,13,    22.00,    13.50, -9999.00, -9999.00,     0.00
    73, 41697,2019, 3,14,    26.00,    13.00, -9999.00, -9999.00,     0.00
    74, 41697,2019, 3,15,    25.00,    14.00, -9999.00, -9999.00,     0.00
    75, 41697,2019, 3,16,    25.50,    16.00, -9999.00, -9999.00,     0.00
    76, 41697,2019, 3,17,    29.00,    16.50, -9999.00, -9999.00,     0.00
    77, 41697,2019, 3,18,    26.50,    19.00, -9999.00, -9999.00,     0.00
    78, 41697,2019, 3,19,    30.00,    17.00, -9999.00, -9999.00,     0.00
    79, 41697,2019, 3,20,    29.00,    18.00, -9999.00, -9999.00,     0.00
    80, 41697,2019, 3,21,    28.00,    17.50, -9999.00, -9999.00,     0.00
    81, 41697,2019, 3,22,    28.50,    19.00, -9999.00, -9999.00,     0.00
    82, 41697,2019, 3,23,    31.00,    20.50, -9999.00, -9999.00,     0.00
    83, 41697,2019, 3,24,    29.00,    20.00, -9999.00, -9999.00,     0.00
    84, 41697,2019, 3,25,    30.00,    18.00, -9999.00, -9999.00,     0.00
    85, 41697,2019, 3,26,    32.50,    19.00, -9999.00, -9999.00,     0.00
    86, 41697,2019, 3,27,    35.00,    21.50, -9999.00, -9999.00,     0.00
    87, 41697,2019, 3,28,    35.00,    23.00, -9999.00, -9999.00,     0.00
